content,error,followers,id,mid,pubdate,uid,topic,class
"中国社科院 研究员 周琪 反驳 美国 对 中国 的 人权 指责 , 称 中国 的 网络 自由 在 增加 . 那么 请问 周先生 , 北京市公安局 局长 公然 威胁 要 ＂ 严打 ＂ 网络 ＂ 反 体制 攻击 党和国家 领导人 ＂ 言论 , 这是 网络 自由 的 进步 , 还是 退步 ?",disapptime=20120801 09:50:01 3 +0800;lastapptime=20120801 09:46:14 3 +0800;tidstatus=V2PerDny,18964,3473562587130115,3473562587130115,20120730 18:48:37 1 +0800,1802485367.0,hr,censored
"中国 网络 新名词 如 雨后春笋 , 而且 花样翻新 , 一些 名词 却是 语焉不详 的 . 如 星空 大师 , 中华 鳖精 , 是 只 可 发挥 想象 空间 , 是不是 又 重回 查嗣庭 主持 江西省 试时 出 了 一道 考题 : “ 维民所止 ” 那个 年代 写个 维民所止 被 疑为 雍正 砍头 ? 不过 , 网络 名词 还是 要 统一 的 , 我 建议 “ 公 蜘 , 精蝇 , 砖家 , 叫 兽 ” 四大家族 文字 要 规范 .",disapptime=20120808 07:30:16 3 +0800;lastapptime=20120808 07:27:38 3 +0800;tidstatus=V2PerDny,1302,3474513817303367,3474513817303367,20120802 09:48:30 4 +0800,2180398961.0,china,censored
"中国 要 向 哪儿 去 ? 其实 现任 的 胡 总 都 不 知道 , “ 五 不 搞 ” 也 不 知道 , 去 朝鲜 ? 不 可能 , 其实 他们 只想思 维持现状 . 现状 是 什么 ? 是 一团糟 , 谁 都 不 深意 , 只有 农村 80 岁 的 老人 满意 . 据统计 , 去年 群体 事件 是 38 万起 ( 万人 以上 18 万起 ) 维稳 费是 7998 亿 . 其实 当局 很傻 , 这批 用于 改善 民生 , 还会 这样 ?",disapptime=20120811 09:22:14 6 +0800;lastapptime=20120811 09:19:17 6 +0800;tidstatus=V2PerDny,6160,3477763338368299,3477763338368299,20120811 09:00:56 6 +0800,2657110411.0,stability,censored
"中国 要往 哪里 ? 其实 现任 八九 老总 们 不 知道 , “ 五 不 搞 ” 也 不 知道 , 往 朝鲜 ? 不 可能 ! 其实 他们 只是 想 维持现状 , 维持现状 最 符合 他们 自己 的 利益 . 现状 是 什么 ? 是 一团糟 , 谁 都 不 满意 ! 只有 90 岁 的 老头 老太太 满意 . 据统计 : 去年 的 大小 群体 事件 是 30 多万 起 , 维稳 经费 是 九千 亿 , 从 理论 上 讲 , 中国 现已 属于 内战 战 状态",disapptime=20120803 21:14:48 5 +0800;lastapptime=20120803 21:11:39 5 +0800;tidstatus=V2PerDny,2969,3475038260552912,3475038260552912,20120803 20:32:28 5 +0800,2836353925.0,stability,censored
"中国 越来越 孤独 ! 用 虚假 的 数字 虚假 的 繁荣 在 全世界 面前 显摆 , 全世界 都 将 中国 视为 威胁 视为 敌人 . 邻国 中 朝鲜 勉强 算个 朋友 , 但 不 真心 , 随时 会 翻脸 ; 而 花钱买 来 的 非洲 朋友 , 只是 吸血虫 , 一旦 断 捐 则 断交 . 孤独 的 原因 是 中国 的 部分 官员 太 腐败 , 政治体制 太 落后 , 与 民主 的 普世 价值 格格不入 . 再 不 进行 政改 , 晚 矣 !",disapptime=20120829 17:37:11 3 +0800;lastapptime=20120829 17:31:01 3 +0800;tidstatus=V2PerDny,312067,3483574680082419,3483574680082419,20120827 09:53:08 1 +0800,1216826653.0,democracy,censored
中国 难道 没有 洗脑 教育 吗 ? 大家 为啥 不 借势 一起 反对 呢 ?,disapptime=20120908 21:06:26 6 +0800;lastapptime=20120908 19:32:27 6 +0800;tidstatus=V2PerDny,75916,3487926149522474,3487926149522474,20120908 10:04:19 6 +0800,1657017707.0,brainwash,censored
"中国青年报 每次 都 冲 在 前面 啊 , 不愧 是 青年 , 忘 了 当年 的 迟志强 案 了 ? ? 支持 中青报 , 傅 局长 应 引咎辞职 ! 请 各位 参考 .",disapptime=20120727 16:29:37 5 +0800;lastapptime=20120727 16:28:01 5 +0800;tidstatus=V2PerDny,150988,3472439210423347,3472439210423347,20120727 16:24:46 5 +0800,1910541140.0,social,censored
"中国 高官 在 瑞士银行 约 有 5000 个 帐户 , 2 / 3 是 中央 官员 . 目前 还有 150 个 名字 未 确认 , 估计 是 家眷 . 部级 以上 和 大多数 的 中央委员 , 几乎 人人 有 份 . 瑞士银行 法国 雇员 带走 客户 信息 , 出于 良知 , 举报 纳税 大户 , 遭 瑞士 官方 通缉 . ” 据说 , 此帖 在 境外 中文网站 很 热 .",disapptime=20120812 08:08:45 7 +0800;lastapptime=20120812 08:06:22 7 +0800;tidstatus=V2PerDny,9103,3478094952115495,3478094952115495,20120812 06:58:39 7 +0800,1687188892.0,china,censored
"中国 鹰派 军人 : 梁光烈 , 李际均 , 金一南 , 朱成虎 , 罗援 , 尹卓 , 张召忠 , 戴旭 … … ( 我 说 这个 的 含义 之一 , 是 中国 还有 不少 鸽子 派 , 甚至 是 走狗 派 军人 . )",disapptime=20120819 19:37:44 7 +0800;lastapptime=20120819 19:35:22 7 +0800;tidstatus=V2PerDny,21007,3480814547845335,3480814547845335,20120819 19:05:21 7 +0800,2297728553.0,china,censored
"中國 的 父母 都 這樣 不 讓 孩子 看到 真相 孩子 們 一直 被 蒙 在 鼓 裏 如何 覺醒 讓 孩子 明白 而已 不是 讓 他們 去 閙 革命 要 不要 给 我 女儿 看 , 好 纠结 , 还是 不要 了 吧 . . . 我們 大陸 高中 的 孩子 也 沒 這 思想 他 比 我 还 敢 说",disapptime=20120801 13:29:49 3 +0800;lastapptime=20120801 13:28:02 3 +0800;tidstatus=V2PerDny,1277,3474206379880414,3474206379880414,20120801 13:26:51 3 +0800,2827902441.0,everythingElse,censored
"中國 的 科舉 制度 被 正式 廢除 , 到 今天 已經 107 年 . 傳統 的 興廢 自有 其道 , 只是 這個 事件 之後不過 16 年 , CCP 便 橫空 出世 , 這 算不算 報應 之一 ? 亂國 已近 百年 , Politb ü ro ( Politburo ) , 請 搬 到 廣場 停尸房 辦公 !",disapptime=20120904 15:37:14 2 +0800;lastapptime=20120904 15:31:37 2 +0800;tidstatus=V2PerDny,10981,3485776136737829,3485776136737829,20120902 11:40:55 7 +0800,2654510463.0,everythingElse,censored
"中央 对 地方 的 控制 就是 建立 在 财权 上 , 缺乏 宪政 框架 这种 制度 约束 下 , 中央 没有 了 财权 , 地方 就 会 渐趋 藩镇 化 , 谁 还 会 把 上面 当根葱 呢 ? 可以 设想 , 如果 没有 朱 同学 的 财政 改革 , 依胡 赵 时期 财政 体制 走 下来 , 中央 权力 走 到 今天 恐怕 已经 很 虚化 了 . 朱 挽救 了 党国",disapptime=20120808 23:57:43 3 +0800;lastapptime=20120808 23:54:26 3 +0800;tidstatus=V2PerDny,11354,3476872987882408,3476872987882408,20120808 22:03:01 3 +0800,2506029962.0,poliReform,censored
"中央纪委 研究室 主任 李雪勤 表示 , 世界 上 没 一个 政党 像 我党 这样 高度重视 反腐败 斗争 , 已经 走出 一条 中国 特色 反腐倡廉 道路 , 统计局 调查 显示 , 群众 对 反腐败 工作 满意度 逐年 走高 . - - 在 一个 官员 “ 前赴后继 , 既 往来 开 ” 式 贪污 , 官员 财产 都 不能 公布 , 自己 监督 自己 玩 的 国家 , 高调 宣布 反腐 成就 , 真的 不是 在 说 相声 ?",disapptime=20120823 02:00:06 4 +0800;lastapptime=20120823 01:32:36 4 +0800;tidstatus=V2PerDny,127297,3481969864313560,3481969864313560,20120822 23:36:10 3 +0800,1641428154.0,china,censored
"中山 首里 : 公职人员 操死 英雄 纪念碑 碑文 三年 以来 , 在 车震 战斗 中 和 车库 活塞 运动 中 牺牲 的 操死 英雄 们 永垂不朽 ! 三十年 以来 , 在 随地 发情 攻势 和 床上运动 中 牺牲 的 操死 英雄 们 永垂不朽 ! 由此 上溯 到 1949 年 , 从那时起 , 为了 ＂ 操死 人民 ＂ , 争取 官员 性福 权利 , 在 历次 性交 , 强奸 , 车震 战斗 中 牺牲 的 操死 英雄 们 永垂不朽",disapptime=20120821 19:27:31 2 +0800;lastapptime=20120821 19:09:51 2 +0800;tidstatus=V2PerDny,207,3481520305860319,3481520305860319,20120821 17:49:47 2 +0800,1575406457.0,everythingElse,censored
"中日 钓鱼岛 争端 正在 激化 , 日方 突然 使出 最 卑鄙 的 招数 : 公布 领导人 的 私有财产 ! 其中 , 首相 野田 佳彦 的 私有财产 总额 不足 1800 万日元 ( 折合 人民币 不到 150 万元 ) , 这是 84 年 日本 实行 内阁 成员 财产 申报 制度 以来 最穷 的 首相 . 希望 国人 擦亮眼睛 , 团结一心 , 莫让 日本鬼子 的 离间计 得逞 ( 转 )",disapptime=20120828 17:27:01 2 +0800;lastapptime=20120828 17:22:17 2 +0800;tidstatus=V2PerDny,13313,3483782613564904,3483782613564904,20120827 23:39:23 1 +0800,1242751760.0,terrDispute,censored
"中港台 三地 的 保钓 人士 预计 将 在 本周 联合行动 前往 钓鱼台 海域 宣示 主权 . 上个月 派舰 护航 持 五星旗 保钓 船 的 台湾 海巡 署 对 BBC 中文网 说 , 目前 仍 就 是否 再次 派 舰队 保护 保钓 船 进行 ＂ 内部 评估 ＂ . 日本 媒体报道 , 海上 保安厅 已经 紧急 展开 部署 , 并 加强 对 尖阁 列岛 周边 海域 的 警戒 , 准备 拦截 保钓 船 .",disapptime=20120817 06:59:16 5 +0800;lastapptime=20120815 03:00:27 3 +0800;tidstatus=V2PerDny,142095,3478595878112092,3478595878112092,20120813 16:09:09 1 +0800,1896583757.0,terrDispute,censored
"中组部 副 部长 王京清 说 : “ 按照 我们 党 的 党章 规定 , 中央政治局 和 中央政治局常委 是 由 中央委员会 全体会议 选举 产生 的 . 中央政治局常委 由 多少 人 组成 , 我 也 不 知道 . ” 这个 问题 王副 部长 确实 回答 不了 , 不过 , 我们 有 理由 相信 , 党内 民主选举 会 日渐 公开 透明 .",disapptime=20120814 15:57:28 2 +0800;lastapptime=20120814 15:50:11 2 +0800;tidstatus=V2PerDny,4420,3478947004064617,3478947004064617,20120814 15:24:22 2 +0800,2155079184.0,democracy,censored
"中華 民族 有三大 罪人 , 一個 十惡 不 赦 , 一個 剿匪 不力 , 第三 個 為 第一 個 蓋 水晶棺 .",disapptime=20120826 01:59:00 7 +0800;lastapptime=20120826 01:48:23 7 +0800;tidstatus=V2PerDny,2394,3483061842501869,3483061842501869,20120825 23:55:18 6 +0800,1655966910.0,everythingElse,censored
"为了 保卫 国土 , 十四个 爱国人士 手无寸铁 冲上 了 钓鱼岛 , 日本 警察 惊问 : 贵国 的 军队 呢 ? 答 : 在 维稳 . 又 问 : 武警 呢 ? 答 : 忙 周克华 的 事 . 那 警察 呢 ? 在 强拆 . 不是 还有 城管 吗 ? 在 抓 小贩 . 那 贵国 政府 呢 ? 在 开会 . 日本 警察 大怒 : 你们 也 太 瞧不起 我们 日本 人 了 , 全抓 了 !",disapptime=20120826 17:40:16 7 +0800;lastapptime=20120826 17:35:34 7 +0800;tidstatus=V2PerDny,128778,3483328168383785,3483328168383785,20120826 17:33:34 7 +0800,1050896727.0,stability,censored
"为了 保卫 斯巴达 , 法律 开始 大踏步 后退 了 . 重庆 在 反正 , 夫人 , 四大 金刚 受审 . 但 其他 省市 却 赶 在 十八 大前 加紧 步入 重庆 . 重庆 , 法律 最 黑暗 的 日子 己 过 ; 但 全国 , 法律 最 黑暗 的 日子 还 没来 .",disapptime=20120821 09:40:17 2 +0800;lastapptime=20120821 09:35:26 2 +0800;tidstatus=V2PerDny,10810,3481384112434898,3481384112434898,20120821 08:48:35 2 +0800,1768963455.0,everythingElse,censored
"为了 生意 纠纷 , 愤而 杀人 , 假设 这是 真的 . 那 事情 的 起因 不全是 钱 吗 ? 如果 是 一个 贪官 , 是 一个 卖国 的 官 , 那 一定 会 用 公共利益 来 解决 私人 问题 , 给 对方 个 工程 什么 的 , 啥 纠纷 不 立马 解决 ? 无论如何 也 不至于 去 杀人 啊 . 贪腐 的 事 就算 败露 , 在 中国 算多大个 事 啊 ? 杀人 可 就 严重 多 了 . 这 一切 只能 说明 : 他 不肯 卖国 .",disapptime=20120821 19:26:11 2 +0800;lastapptime=20120821 16:58:36 2 +0800;tidstatus=V2PerDny,21138,3481467281783811,3481467281783811,20120821 14:19:03 2 +0800,2297728553.0,china,censored
为什么 [ 姓名 + 籍贯 或 居住地 + 职业 ] . 方式 : 请发 签名 邮件 到 邮箱 citizenright1989 ; 也 可以 发 私信 给 新浪 腾讯 微博 账号,disapptime=20120814 11:13:10 2 +0800;lastapptime=20120814 11:09:49 2 +0800;tidstatus=V2PerDny,1381,3478533135880468,3478533135880468,20120813 11:59:50 1 +0800,1183415361.0,everythingElse,censored
"为什么 “ 对外 ” 的 示威游行 就 能 得到 允准 或 默许 , 并且 其中 的 打砸抢 行为 不 受 惩罚 . 相反 , “ 对内 ” 仅仅 是 维护 自己 园则 只能 “ 散步 ” , 还 受到 严重 干扰 , 甚至 有人 被 秋后算帐 .",disapptime=20120820 13:21:25 1 +0800;lastapptime=20120820 13:18:33 1 +0800;tidstatus=V2PerDny,121659,3481020759876373,3481020759876373,20120820 08:44:46 1 +0800,1045529987.0,everythingElse,censored
"为什么 会 有 那么 多 的 猫 屎 ? 为什么 会 有 以 文革 为 主题 的 餐厅 ? 我 想 根源 就 在于 我们 从来 没有 正视 反思 审判 过 红色 恐怖 的 罪恶 . 影视剧 的 美化 , 教科书 的 忽略 , 历史 的 尘封 让 一些 年轻人 认为 模仿 红色 恐怖 下 的 装扮 是 一种 个性 , 这 是 对 死 于 红色 恐怖 下 的 亡灵 的 亵渎 . 丧失 良种 , 漠视 历史 , 拒绝 忏悔 是 这 一国 的 悲哀 !",disapptime=20120828 22:09:51 2 +0800;lastapptime=20120828 21:53:43 2 +0800;tidstatus=V2PerDny,1465,3484107390356986,3484107390356986,20120828 21:09:56 2 +0800,2829945112.0,cr,censored
"为什么 删帖 - - 找到 原创 版本 了 . “ 上周 , 领导 年度 度假 归来 , 新一届 公司 组织 架构 完毕 . 据说 , 老大 老二 位置 按 既定方针 不变 … … 上海 公司 经理 接替 他 的 前辈 , 重庆 经理 搞 统一战线 , 组织 科长 任 副董事长 , 王 副经理 接替 任 第一副 总经理 , 洋 经理 接 组织 和 内务 科长 的 班 . 总之 , 九减 二 . ”",disapptime=20120827 11:07:14 1 +0800;lastapptime=20120827 11:01:50 1 +0800;tidstatus=V2PerDny,23981,3482610283670013,3482610283670013,20120824 18:00:58 5 +0800,1423392492.0,everythingElse,censored
"为什么 古希腊 文明 是 个 例外 ? 在 古代 只有 希腊 文明 是 启蒙 和 理性 的 ? 因为 其有 民主 政治 制度 民主 . 结论 是 : 1 . 人民 只有 在 民主 制度 下才 可以 被 启蒙 并 拥有 智慧 ; 2 . 相反 , 在 传统 社会 人民 最好 的 状态 还是 蒙昧 . 3 . 今日 中国 社会 的 诸多 乱象 和 价值 沦丧 , 和 专制 社会 + 个人 对 有 智力 的 的 胡乱 运用 到底 有着 什么样 的 联系 ? !",disapptime=20120807 10:51:44 2 +0800;lastapptime=20120807 10:47:32 2 +0800;tidstatus=V2PerDny,3544,3476325468121530,3476325468121530,20120807 09:47:20 2 +0800,2760440344.0,democracy,censored
"为什么 可以 容忍 专制 暴政 永恒 的 残忍 : 为什么 就 不能容忍 革命 起义 短暂 的 暴力 "" - - - 盘古 乐队 《 为什么 ? 》 , 谨 以此 给 那些 面对 暴政 大谈 改良 , 批评 革命 会 流血 的 公知 大 V 们 , 你们 这些 猪 , 女人 为了 生 一个 孩子 都 能 忍受 几十年 如 一月 的 流血 , 为了 全体 人民 的 幸福 , 你们 假惺惺 你娘 个头 啊 ! , 你们 的 书 是 屁眼 读 的 么 ! !",disapptime=20120905 22:25:18 3 +0800;lastapptime=20120905 22:09:43 3 +0800;tidstatus=V2PerDny,2403,3487009479422560,3487009479422560,20120905 21:21:49 3 +0800,2489098011.0,everythingElse,censored
为什么 我 的 眼里 满含 泪水 ? 是因为 我 对 这片 土地 爱得 深沉 .,disapptime=20120908 01:52:09 6 +0800;lastapptime=20120908 01:13:56 6 +0800;tidstatus=V2PerDny,24441,3487763947316886,3487763947316886,20120907 23:19:45 5 +0800,1414188093.0,everythingElse,censored
"为什么 有 的 人 被 严肃处理 , 还 让 人们 坚决拥护 , 许久 以来 人民 为 他 打抱不平 ? 是 他 的 命运 与 人民 群众 紧紧 连在一起 . 时间 又 在 证明 , 那些 嘴上 喊 着 为了 人民 行动 上 却是 十足 的 婊子 人 百姓 痛骂 不已 , 原因 正是 他 所说 的 脱离群众 是 最大 的 风险 的 人 , 另 一批 自称 替 人民 说话 的 人 , 不 在 百姓 遇难 以 抱不平 的 人 , 也 是 婊子 养 的 .",disapptime=20120802 02:16:57 4 +0800;lastapptime=20120801 16:24:04 3 +0800;tidstatus=V2PerDny,1281,3473445071135454,3473445071135454,20120730 11:01:40 1 +0800,2180398961.0,everythingElse,censored
"为什么 薄谷 审判 和 不雅照 都 发生 在 合肥 , 为什么 07 年 的 照片 偏偏 在 此时 爆出 其中 一定 有默大 的 阴毛",disapptime=20120811 12:05:11 6 +0800;lastapptime=20120811 12:02:45 6 +0800;tidstatus=V2PerDny,1062,3477799401097545,3477799401097545,20120811 11:24:13 6 +0800,1099593312.0,everythingElse,censored
"为何 埃及 , 利比亚 , 叙利亚 的 人民 , 那么 容易 搞 到 军火 和 武器 ? 而 我们 这里 想 搞 把 菜刀 和 汽油 都 难 ? 请 各位 大神 出谋划策 下 吧 !",disapptime=20120810 06:23:34 5 +0800;lastapptime=20120810 06:22:42 5 +0800;tidstatus=V2PerDny;disapptime=20120824 22:12:47 5 +0800;lastapptime=20120824 21:53:50 5 +0800;tidstatus=V2PerDny;disapptime=20120825 00:32:02 6 +0800;lastapptime=20120825 00:09:36 6 +0800;tidstatus=V2PerDny;disapptime=20120827 00:34:42 1 +0800;lastapptime=20120827 00:32:08 1 +0800;tidstatus=V2PerDny,1650,3469663667707152,3469663667707152,20120720 00:35:44 5 +0800,2862866480.0,everythingElse,censored
"为何 我们 的 世风 屡 旷日 下 ? 为何 政府 不 大力 建设 公民道德 ? 各位 明白 不 ? 中国政府 不敢 提高 道德水准 , 是因为 如果 中国 人民 的 道德水准 有朝一日 真的 达到 西方 国家 的 公民 那样 , 那 就 自然而然 会 要求 民主 与 字 由 和 仁权 ! 这 三者 是 提高 道德 社会 的 基础 ! 这是 现政府 恐惧 的 ! 因此 他们 宁愿 社会风气 败坏 也 不会 主动 去 改变 !",disapptime=20120826 00:40:11 7 +0800;lastapptime=20120826 00:19:52 7 +0800;tidstatus=V2PerDny,5039,3483061939252661,3483061939252661,20120825 23:55:42 6 +0800,1571493917.0,democracy,censored
为何 是 合肥 ? 求 科普 .,disapptime=20120727 13:46:00 5 +0800;lastapptime=20120727 03:37:07 5 +0800;tidstatus=V2PerDny,69111,3472122338930526,3472122338930526,20120726 19:25:35 4 +0800,1584255432.0,everythingElse,censored
为何 用 某某 ? 不用 实名 ? 求 科普 .,disapptime=20120727 13:46:00 5 +0800;lastapptime=20120727 03:37:07 5 +0800;tidstatus=V2PerDny,69111,3472127526790162,3472127526790162,20120726 19:46:14 4 +0800,1584255432.0,everythingElse,censored
"为 唐慧案 高声 "" 呐喊 "" 的 人 , 在 合肥 案前 却 集体 闭嘴 , 可见 他们 对于 法制 的 所谓 期待 , 只 停留 在 个人 目的 上 而 不是 真正 期盼 法治 中国 . 为什么 说 合肥 案比 所有 案件 都 值得 关注 , 是因为 , 如果 执政 高层 以身作则 地 践踏 法律 , 歪曲 真相 , 那么 还有 什么 理由 要求 基层 法治 的 公平 , 公正 , 公开 ? 人民 还 怎么 信任 此国 此党 ? !",disapptime=20120814 10:45:37 2 +0800;lastapptime=20120814 10:38:59 2 +0800;tidstatus=V2PerDny,8592,3477590884992237,3477590884992237,20120810 21:35:37 5 +0800,2163843495.0,china,censored
为啥 我 在 微 博里 搜 京城 某 观察报 被 浪浪 提示 包含 敏感 字符 ?,disapptime=20120807 14:40:29 2 +0800;lastapptime=20120807 14:38:40 2 +0800;tidstatus=V2PerDny,11350,3476372351462625,3476372351462625,20120807 12:53:39 2 +0800,1183872163.0,everythingElse,censored
"为 毛 我 在 微博 广场 搜 不到 任何 东西 ? 却 只能 搜人 . 我 是 用 手机 登陆 的 微博 , 电脑 难道 也 是 如此 吗 ? 政府 现在 都 已经 心虚 到 这种 程度 了 ? 是 怕 有人 透露 暴雨 中 的 死亡 人数 吧 . 77 ? 我 真不信 !",disapptime=20120727 13:39:54 5 +0800;lastapptime=20120727 03:38:24 5 +0800;tidstatus=V2PerDny,26573,3472177779641576,3472177779641576,20120726 23:05:52 4 +0800,1263647831.0,everythingElse,censored
"为谷 , 张 涉嫌 杀人案 的 程序 公正 呼吁 , 也许 会 存在 一定 风险 , 但 我 还是 希望 有 更 多 的 律师 站 出来 呐喊 .",disapptime=20120801 09:51:32 3 +0800;lastapptime=20120801 09:49:39 3 +0800;tidstatus=V2PerDny,66792,3474141720209115,3474141720209115,20120801 09:09:55 3 +0800,1840604224.0,everythingElse,censored
"为防 原博 被删 , 重开 一 博文 { 通知 : 对 辽宁 凤城 市委书记 王国强 卷款 2 亿 擅自 离境 一事 , 不 采访 , 不 报道 , 不 评论 . }",disapptime=20120826 15:41:29 7 +0800;lastapptime=20120826 15:33:29 7 +0800;tidstatus=V2PerDny,53108,3483294374573407,3483294374573407,20120826 15:19:18 7 +0800,1639237982.0,everythingElse,censored
"为 面条 加不加 蛋 都 想 半天 的 人 , 给 一餐 论万 的 捐款 , 你 好意思 么 ? 一 拿 山寨 机当 手表 的 , 给 戴百达 翡丽 的 捐款 , 不 害臊 么 ? 住 地下室 租房 的 , 给 住 别墅 的 捐款 , 不 觉得 可耻 么 ? 每天 挤 公交 的 , 给 开 兰博基尼 的 捐款 , 不 害臊 ? 提 纺织 袋 的 , 给 提 爱玛 仕 的 捐钱 , 不 惭愧 ? 到 今天 还 没 娶 到 老婆 的 , 给 包多奶 的 捐款 , 下贱 不 ?",disapptime=20120804 15:49:27 6 +0800;lastapptime=20120804 14:27:51 6 +0800;tidstatus=V2PerDny,111438,3474568238663708,3474568238663708,20120802 13:24:44 4 +0800,1944492777.0,everythingElse,censored
主贴 哪来 的 消息 ? 我 靠 ! 他们 偷着乐 了 ! 薄 已 定为 15 年 刑期 怪不得 今天 五毛 像 打 了 鸡血 似的 全部 出动,disapptime=20120831 20:18:05 5 +0800;lastapptime=20120831 20:14:53 5 +0800;tidstatus=V2PerDny,21840,3485177923360100,3485177923360100,20120831 20:03:51 5 +0800,1716568555.0,propaganda,censored
"举国之力 办 金牌 体育 , 这样 的 金牌 越 多 , 纳税人 的 负担 只会 更 沉重 . 金牌 是 政府 官员 的 面子 , 却是 无权 民众 的 耻辱 . 奥运 精神 是 给 普通百姓 带来 健康 , 快乐 与 向上 , 罔顾 民生 培养 金牌 机器人 , 奥运会 应该 拒绝 其 参加 , 如果 把 奥运会 办成 政府 的 政治 工程 , 奥运会 还是 取消 的 好 . 从 2008 起 , 我 就 恶心 奥运 两个 字 了 .",disapptime=20120811 13:42:43 6 +0800;lastapptime=20120811 13:38:27 6 +0800;tidstatus=V2PerDny;disapptime=20120824 11:25:00 5 +0800;lastapptime=20120824 11:07:27 5 +0800;tidstatus=V2PerDny,1087,3472821563362411,3472821563362411,20120728 17:44:02 6 +0800,2788227970.0,everythingElse,censored
"举国体制 好 , 腊肉 也 申遗 . 枉 走 了 34 年 , 如今 竟致 这 地步 . 作为 一介 家庭妇女 , 姐 也 不尽 悲从中来 .",disapptime=20120804 07:01:27 6 +0800;lastapptime=20120804 06:59:02 6 +0800;tidstatus=V2PerDny,197473,3475129453341925,3475129453341925,20120804 02:34:49 6 +0800,1649189521.0,everythingElse,censored
"举国体制 的 体育 , 有人 在 声讨 , 有人 在 反思 , 有人 在 搅混 水 , 但是 , 最让人 悲哀 的 是 很多 人 在 糊涂 ! 30 万 一天 吧 ? 知 了 会 叫 的 都 是 公 的 , 这个 母 的 怎么 也 会 叫 ?",disapptime=20120809 14:38:47 4 +0800;lastapptime=20120809 14:32:16 4 +0800;tidstatus=V2PerDny;disapptime=20120813 09:47:20 1 +0800;lastapptime=20120813 05:24:18 1 +0800;tidstatus=V2PerDny;disapptime=20120823 18:04:11 4 +0800;lastapptime=20120823 17:45:28 4 +0800;tidstatus=V2PerDny;disapptime=20120827 21:22:58 1 +0800;lastapptime=20120827 21:16:27 1 +0800;tidstatus=V2PerDny,236,3475793390471411,3475793390471411,20120805 22:33:05 7 +0800,1462782482.0,everythingElse,censored
"之后 的 顺序排列 就 非常简单 了 , 突然 莫名其妙 地 听到 这椿 闻所未闻 的 涉杀案 当然 绝对 不相 伩 , 认为 他 妄想症 , 愤怒 之情 溢于言表 ! 就 有 了 二月 初 的 调整 职务 , 就 有 了 隨后 的 出逃 入 领馆 , 就 有 了 双庆市 官方 著名 的 度假 式 治疗 . 再 随后 直至 726 的 全过程 , 就 无须 我 再 赘言 了 吧 ?",disapptime=20120802 02:02:40 4 +0800;lastapptime=20120801 14:04:08 3 +0800;tidstatus=V2PerDny,4759,3473908273073707,3473908273073707,20120731 17:42:17 2 +0800,2737414695.0,everythingElse,censored
"乐圣 师旷 vv : [ 对联 ] 上联 : 晚清 女 慈禧 , 后清 男 慈禧 , 功首 耶 , 罪魁 耶 , 自比 老佛爷 ; 下联 : 昔世洪 大王 , 今世 蟊 大王 , 大 神乎 , 魔头 乎 , 人云真 绝户 . 横批 : 魑魅魍魉 .",disapptime=20120908 16:36:51 6 +0800;lastapptime=20120908 15:25:19 6 +0800;tidstatus=V2PerDny,220,3487997003433295,3487997003433295,20120908 14:45:52 6 +0800,1575406457.0,everythingElse,censored
"乘势 成立 保钓 会 , 仿 康有为 的 保国会 , 保 中国 不保 大清 .",disapptime=20120817 12:49:50 5 +0800;lastapptime=20120817 12:47:20 5 +0800;tidstatus=V2PerDny,1043,3479989560867836,3479989560867836,20120817 12:27:09 5 +0800,1809074991.0,china,censored
"九头鸟 你们 这群 王八蛋 听 着 : 北极熊 是 你们 亲 爷爷 , 打 不敢 还手 , 骂 不敢 还口 . 高丽参 是 你们 亲 老子 , 除了 送钱 送物 还 披麻带孝 . 日本 人 是 你们 连襟 , 表面 上 争风吃醋 , 背地里 勾勾搭搭 , 群 P 都 玩 过 . 你们 都 是 汉奸 卖国贼 , 却 忽悠 人民 要 爱国 , 爱 你 妈 逼国 , 国 现在 是 你们 党 的 国 , 老子 只 爱人 , 没有 人 哪来 什么 鸡巴 国 .",disapptime=20120819 15:01:44 7 +0800;lastapptime=20120819 14:57:53 7 +0800;tidstatus=V2PerDny,2085,3480685610557356,3480685610557356,20120819 10:32:59 7 +0800,2819503904.0,patriotism,censored
"九日 开庭 , 号称 "" 公开审判 "" , 即使 只是 一出戏 , 其编 , 导 , 演 也 不堪入目 . 当天 , 提及 谷 开来 , 谓 与 海伍德 有 "" 经济 利益 矛盾 "" , 又疑 海伍德 威胁 薄 瓜瓜 的 人身安全 ; 这 不啻 是 提前 宣判 了 谷 开来 必为 "" 死缓 "" ; 另 在 提及 随扈 张晓军 时 , 特别 说明 "" 谷是 主犯 , 张是 从犯 "" , 则 是 在 提前 宣告 , 谷免 一死 .",disapptime=20120821 09:18:31 2 +0800;lastapptime=20120821 09:08:35 2 +0800;tidstatus=V2PerDny,30890,3481383937098382,3481383937098382,20120821 08:47:54 2 +0800,1684820892.0,everythingElse,censored
