content,error,followers,id,mid,pubdate,uid,topic,class
"中国 是 一个 假面 社会 , 谎言 遍地 , 骗子 横行 , 那些 掌握 了 权力 的 冠冕堂皇 者 更是如此 . 重庆 警方 说 击毙 了 悍匪 周克华 , 网友 们 提出 大量 的 质疑 认为 不是 真凶 . 以 一个 体制 外 历史 研究者 的 直觉 和 敏感 , 我 也 认为 不是 而且 很 可能 是 一桩 大 丑闻 . 合肥 审判 案 也 是 如此 , 人大 张鸣 说 被 审 女士 根本 不是 BGKL , 这个 谁 知道 ?",disapptime=20120821 16:48:39 2 +0800;lastapptime=20120821 16:36:13 2 +0800;tidstatus=V2PerDny,12872,3481209504274980,3481209504274980,20120820 21:14:44 1 +0800,1354078681.0,china,censored
"中国 是 最 常用 ＂ 强烈抗议 ＂ 的 国家 . 什么 叫 ＂ 强烈抗议 ＂ ? 别人 掐 一下 你 的 屁股 或 摸 一下 你 的 胸部 , 你 用 眼睛 狠狠 地瞪着 对方 或 骂 一句 , 这 就是 强烈抗议 ! 这样 没用 , 你 眼光 刚 放下 , 他 的 手 就 又 上来 了 . 要么 扯 下 高跟鞋 迎头 砸过去 ; 要么 你 主动 掐 对方 , 抓个 日本 登岛 人员 回来 . 大家 支持 啊 . .",disapptime=20120819 14:52:42 7 +0800;lastapptime=20120819 14:41:55 7 +0800;tidstatus=V2PerDny,108908,3480712932122854,3480712932122854,20120819 12:21:34 7 +0800,1770232883.0,china,censored
"中国 未来 的 选项 只会 是 革命 , 中国 社会 发展 曲折 地 经历 了 八个 社会形态 和 两次 制度 大 倒退 及其 危害 . “ 文革 ” 以来 三次 民众 抗议 运动 所 具有 标示 性 意义 , 指出 中国 社会 正 形成 一股 社会 动力 潮流 , 把 整个 社会 推向 “ 新 道德 ” 所张 的 社会形态 . 中国 现在 没有 什么 “ 左派 ” 和 “ 右派 ” , 而 只有 专制 派 和 民主派 .",disapptime=20120825 13:57:44 6 +0800;lastapptime=20120825 13:53:30 6 +0800;tidstatus=V2PerDny,5265,3482889138574265,3482889138574265,20120825 12:29:00 6 +0800,2813264282.0,democracy,censored
"中国 法制史 上 最 黑暗 的 一页 , 中国 政治史 上 最 黑暗 的 一页 , 中供 谠 史 上 最 黑暗 的 一页 … … 即将 拉开帷幕 ! 当 流氓 披上 法律 的 外衣 , 当 土匪 举起 审判 的 王旗 , 当 婊子 背上 了 贞节牌坊 , 当 无赖 武装 上 国家 公器 … … 伪善 的 法律 程序 便 可为 难产 的 政治 诬陷 提供 “ 合法 ” 的 出生证明 ! 正义 与 良知 何存 ? 请 关注 合肥 “ 审判 ” !",disapptime=20120808 15:17:55 3 +0800;lastapptime=20120808 15:12:46 3 +0800;tidstatus=V2PerDny,359,3476538957264859,3476538957264859,20120807 23:55:38 2 +0800,2798009357.0,china,censored
"中国 法律 不会 那样 咬文嚼字 , 只要 确实 知道 你 张 三 杀了人 , 逮捕 , 审判 , 枪毙 . 《 胜诉 在 美国 》 p.219 - - - - - - - - - - - 谷 律师 对 法律 的 理解 很 像 无产阶级 女 寨主 啊",disapptime=20120808 20:44:49 3 +0800;lastapptime=20120808 20:28:15 3 +0800;tidstatus=V2PerDny,683,3476768764008313,3476768764008313,20120808 15:08:50 3 +0800,1843926797.0,usa,censored
"中国 深度 报道 1 分钟 前 江苏 启东 开始 秋后算账 , 大肆 抓人 啦 , 望 媒体 朋友 们 持续 关注 , 说 啥 来 着 , 知道 就 没 这么 简单 .",disapptime=20120805 20:29:12 7 +0800;lastapptime=20120805 20:27:21 7 +0800;tidstatus=V2PerDny,1217,3475746687695399,3475746687695399,20120805 19:27:29 7 +0800,2857160680.0,china,censored
"中国 的 事 中国 人 都 不 懂 有 一点 我 不 太 懂 : 这一干 人 等 为啥 整 到 合肥 去 审 呢 ? 人 在 米国 呢 , 没事 不会 回来 的 知道 爪 爪 的 下落 么",disapptime=20120809 18:46:41 4 +0800;lastapptime=20120809 18:45:07 4 +0800;tidstatus=V2PerDny,2268,3477173237343332,3477173237343332,20120809 17:56:05 4 +0800,1677663575.0,china,censored
"中国 的 副 的 主席 习 周三 ( 5 日 ) 取消 原定 与 美国 国务卿 希拉里 的 会面 . 据 美国 官员 透露 , 中方 在 周二 夜间 11 时 通知 他们 会晤 取消 . 这名 官员 还 说 , 原定 星期四 与 新加坡 李显龙 , 及 俄罗斯 官员 的 会晤 也 被 取消 . 因为 爱情 , 不会 轻易 “ 背 ” 伤 , 所以 一切都是 姓 “ 胡 ” 的 模样",disapptime=20120906 13:10:58 4 +0800;lastapptime=20120906 12:55:36 4 +0800;tidstatus=V2PerDny,7575,3487210932614962,3487210932614962,20120906 10:42:16 4 +0800,2697270911.0,usa,censored
"中国 的 叶利钦 们 或许 要 赢 了 , 哎 ......",disapptime=20120812 06:39:00 7 +0800;lastapptime=20120812 06:35:55 7 +0800;tidstatus=V2PerDny,515,3473236921145142,3473236921145142,20120729 21:14:32 7 +0800,2847044762.0,china,censored
"中国 的 情况 是 越来越 邪恶 , 这个 问题 不是 地方 政府 问题 , 也 不是 少数 官员 问题 , 而是 整个 制度 的 问题 , 而 这个 制度 是 中央政府 用 军队 在 支撑 着 的 .",disapptime=20120824 20:38:24 5 +0800;lastapptime=20120824 20:18:39 5 +0800;tidstatus=V2PerDny,9441,3482585952964173,3482585952964173,20120824 16:24:17 5 +0800,1687188892.0,china,censored
"中国 的 现在 与 未来 : 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 , 敏感 瓷 - - - - 轰隆 ! 轰隆 ! ! 轰隆 ! ! ! ( 您 , 懂得 . )",disapptime=20120724 22:54:14 2 +0800;lastapptime=20120724 22:43:08 2 +0800;tidstatus=V2PerDny,44874,3471434074680153,3471434074680153,20120724 21:50:39 2 +0800,1610021391.0,china,censored
"中国 的 贫穷落后 的 地方 有个 共同 特点 就是 家家 供 腊肉 像 , 越供 越穷 , 当 导游 的 时候 , 我 带 着 外国 旅行团 去过 很多 穷 地方 , 穷 地方 风景 就是 美 , 因为 没有 环境污染 和 工业化 , 外国人 就 喜欢 原生态 的 东西 , 另外 老外 对 腊肉 的 认识 基本上 是 He is a monster",disapptime=20120904 13:22:44 2 +0800;lastapptime=20120904 13:16:25 2 +0800;tidstatus=V2PerDny,26944,3486515235481605,3486515235481605,20120904 12:37:50 2 +0800,2651783633.0,china,censored
"中国 社会 走 到 今天 , 除了 本国 文化 与 本国 人种 , 存在 着 不 尊重 个人 私有财产 和 私人 权利 的 邪 叫 基因 之外 , 需要 追究 的 是 两项 罪责 . 第一 是 蒋介石 剿匪 不力 . 第二 是 美帝 充当 世界 警察 的 力度 不够 . 问得 好 ! 谁 的 错 ? ? ?",disapptime=20120901 18:29:53 6 +0800;lastapptime=20120901 18:20:59 6 +0800;tidstatus=V2PerDny,8058,3485421293680675,3485421293680675,20120901 12:10:55 6 +0800,2609576533.0,hr,censored
"中国社科院 研究员 周琪 反驳 美国 对 中国 的 人权 指责 , 称 中国 的 网络 自由 在 增加 . 那么 请问 周先生 , 北京市公安局 局长 公然 威胁 要 ＂ 严打 ＂ 网络 ＂ 反 体制 攻击 党和国家 领导人 ＂ 言论 , 这是 网络 自由 的 进步 , 还是 退步 ?",disapptime=20120801 09:50:01 3 +0800;lastapptime=20120801 09:46:14 3 +0800;tidstatus=V2PerDny,18964,3473562587130115,3473562587130115,20120730 18:48:37 1 +0800,1802485367.0,hr,censored
"中国 网络 新名词 如 雨后春笋 , 而且 花样翻新 , 一些 名词 却是 语焉不详 的 . 如 星空 大师 , 中华 鳖精 , 是 只 可 发挥 想象 空间 , 是不是 又 重回 查嗣庭 主持 江西省 试时 出 了 一道 考题 : “ 维民所止 ” 那个 年代 写个 维民所止 被 疑为 雍正 砍头 ? 不过 , 网络 名词 还是 要 统一 的 , 我 建议 “ 公 蜘 , 精蝇 , 砖家 , 叫 兽 ” 四大家族 文字 要 规范 .",disapptime=20120808 07:30:16 3 +0800;lastapptime=20120808 07:27:38 3 +0800;tidstatus=V2PerDny,1302,3474513817303367,3474513817303367,20120802 09:48:30 4 +0800,2180398961.0,china,censored
"中国 要 向 哪儿 去 ? 其实 现任 的 胡 总 都 不 知道 , “ 五 不 搞 ” 也 不 知道 , 去 朝鲜 ? 不 可能 , 其实 他们 只想思 维持现状 . 现状 是 什么 ? 是 一团糟 , 谁 都 不 深意 , 只有 农村 80 岁 的 老人 满意 . 据统计 , 去年 群体 事件 是 38 万起 ( 万人 以上 18 万起 ) 维稳 费是 7998 亿 . 其实 当局 很傻 , 这批 用于 改善 民生 , 还会 这样 ?",disapptime=20120811 09:22:14 6 +0800;lastapptime=20120811 09:19:17 6 +0800;tidstatus=V2PerDny,6160,3477763338368299,3477763338368299,20120811 09:00:56 6 +0800,2657110411.0,stability,censored
"中国 要往 哪里 ? 其实 现任 八九 老总 们 不 知道 , “ 五 不 搞 ” 也 不 知道 , 往 朝鲜 ? 不 可能 ! 其实 他们 只是 想 维持现状 , 维持现状 最 符合 他们 自己 的 利益 . 现状 是 什么 ? 是 一团糟 , 谁 都 不 满意 ! 只有 90 岁 的 老头 老太太 满意 . 据统计 : 去年 的 大小 群体 事件 是 30 多万 起 , 维稳 经费 是 九千 亿 , 从 理论 上 讲 , 中国 现已 属于 内战 战 状态",disapptime=20120803 21:14:48 5 +0800;lastapptime=20120803 21:11:39 5 +0800;tidstatus=V2PerDny,2969,3475038260552912,3475038260552912,20120803 20:32:28 5 +0800,2836353925.0,stability,censored
"中国 越来越 孤独 ! 用 虚假 的 数字 虚假 的 繁荣 在 全世界 面前 显摆 , 全世界 都 将 中国 视为 威胁 视为 敌人 . 邻国 中 朝鲜 勉强 算个 朋友 , 但 不 真心 , 随时 会 翻脸 ; 而 花钱买 来 的 非洲 朋友 , 只是 吸血虫 , 一旦 断 捐 则 断交 . 孤独 的 原因 是 中国 的 部分 官员 太 腐败 , 政治体制 太 落后 , 与 民主 的 普世 价值 格格不入 . 再 不 进行 政改 , 晚 矣 !",disapptime=20120829 17:37:11 3 +0800;lastapptime=20120829 17:31:01 3 +0800;tidstatus=V2PerDny,312067,3483574680082419,3483574680082419,20120827 09:53:08 1 +0800,1216826653.0,democracy,censored
中国 难道 没有 洗脑 教育 吗 ? 大家 为啥 不 借势 一起 反对 呢 ?,disapptime=20120908 21:06:26 6 +0800;lastapptime=20120908 19:32:27 6 +0800;tidstatus=V2PerDny,75916,3487926149522474,3487926149522474,20120908 10:04:19 6 +0800,1657017707.0,brainwash,censored
"中国青年报 每次 都 冲 在 前面 啊 , 不愧 是 青年 , 忘 了 当年 的 迟志强 案 了 ? ? 支持 中青报 , 傅 局长 应 引咎辞职 ! 请 各位 参考 .",disapptime=20120727 16:29:37 5 +0800;lastapptime=20120727 16:28:01 5 +0800;tidstatus=V2PerDny,150988,3472439210423347,3472439210423347,20120727 16:24:46 5 +0800,1910541140.0,social,censored
"中国 高官 在 瑞士银行 约 有 5000 个 帐户 , 2 / 3 是 中央 官员 . 目前 还有 150 个 名字 未 确认 , 估计 是 家眷 . 部级 以上 和 大多数 的 中央委员 , 几乎 人人 有 份 . 瑞士银行 法国 雇员 带走 客户 信息 , 出于 良知 , 举报 纳税 大户 , 遭 瑞士 官方 通缉 . ” 据说 , 此帖 在 境外 中文网站 很 热 .",disapptime=20120812 08:08:45 7 +0800;lastapptime=20120812 08:06:22 7 +0800;tidstatus=V2PerDny,9103,3478094952115495,3478094952115495,20120812 06:58:39 7 +0800,1687188892.0,china,censored
"中国 鹰派 军人 : 梁光烈 , 李际均 , 金一南 , 朱成虎 , 罗援 , 尹卓 , 张召忠 , 戴旭 … … ( 我 说 这个 的 含义 之一 , 是 中国 还有 不少 鸽子 派 , 甚至 是 走狗 派 军人 . )",disapptime=20120819 19:37:44 7 +0800;lastapptime=20120819 19:35:22 7 +0800;tidstatus=V2PerDny,21007,3480814547845335,3480814547845335,20120819 19:05:21 7 +0800,2297728553.0,china,censored
"中央 对 地方 的 控制 就是 建立 在 财权 上 , 缺乏 宪政 框架 这种 制度 约束 下 , 中央 没有 了 财权 , 地方 就 会 渐趋 藩镇 化 , 谁 还 会 把 上面 当根葱 呢 ? 可以 设想 , 如果 没有 朱 同学 的 财政 改革 , 依胡 赵 时期 财政 体制 走 下来 , 中央 权力 走 到 今天 恐怕 已经 很 虚化 了 . 朱 挽救 了 党国",disapptime=20120808 23:57:43 3 +0800;lastapptime=20120808 23:54:26 3 +0800;tidstatus=V2PerDny,11354,3476872987882408,3476872987882408,20120808 22:03:01 3 +0800,2506029962.0,poliReform,censored
"中央纪委 研究室 主任 李雪勤 表示 , 世界 上 没 一个 政党 像 我党 这样 高度重视 反腐败 斗争 , 已经 走出 一条 中国 特色 反腐倡廉 道路 , 统计局 调查 显示 , 群众 对 反腐败 工作 满意度 逐年 走高 . - - 在 一个 官员 “ 前赴后继 , 既 往来 开 ” 式 贪污 , 官员 财产 都 不能 公布 , 自己 监督 自己 玩 的 国家 , 高调 宣布 反腐 成就 , 真的 不是 在 说 相声 ?",disapptime=20120823 02:00:06 4 +0800;lastapptime=20120823 01:32:36 4 +0800;tidstatus=V2PerDny,127297,3481969864313560,3481969864313560,20120822 23:36:10 3 +0800,1641428154.0,china,censored
"中日 钓鱼岛 争端 正在 激化 , 日方 突然 使出 最 卑鄙 的 招数 : 公布 领导人 的 私有财产 ! 其中 , 首相 野田 佳彦 的 私有财产 总额 不足 1800 万日元 ( 折合 人民币 不到 150 万元 ) , 这是 84 年 日本 实行 内阁 成员 财产 申报 制度 以来 最穷 的 首相 . 希望 国人 擦亮眼睛 , 团结一心 , 莫让 日本鬼子 的 离间计 得逞 ( 转 )",disapptime=20120828 17:27:01 2 +0800;lastapptime=20120828 17:22:17 2 +0800;tidstatus=V2PerDny,13313,3483782613564904,3483782613564904,20120827 23:39:23 1 +0800,1242751760.0,terrDispute,censored
"中港台 三地 的 保钓 人士 预计 将 在 本周 联合行动 前往 钓鱼台 海域 宣示 主权 . 上个月 派舰 护航 持 五星旗 保钓 船 的 台湾 海巡 署 对 BBC 中文网 说 , 目前 仍 就 是否 再次 派 舰队 保护 保钓 船 进行 ＂ 内部 评估 ＂ . 日本 媒体报道 , 海上 保安厅 已经 紧急 展开 部署 , 并 加强 对 尖阁 列岛 周边 海域 的 警戒 , 准备 拦截 保钓 船 .",disapptime=20120817 06:59:16 5 +0800;lastapptime=20120815 03:00:27 3 +0800;tidstatus=V2PerDny,142095,3478595878112092,3478595878112092,20120813 16:09:09 1 +0800,1896583757.0,terrDispute,censored
"中组部 副 部长 王京清 说 : “ 按照 我们 党 的 党章 规定 , 中央政治局 和 中央政治局常委 是 由 中央委员会 全体会议 选举 产生 的 . 中央政治局常委 由 多少 人 组成 , 我 也 不 知道 . ” 这个 问题 王副 部长 确实 回答 不了 , 不过 , 我们 有 理由 相信 , 党内 民主选举 会 日渐 公开 透明 .",disapptime=20120814 15:57:28 2 +0800;lastapptime=20120814 15:50:11 2 +0800;tidstatus=V2PerDny,4420,3478947004064617,3478947004064617,20120814 15:24:22 2 +0800,2155079184.0,democracy,censored
"为了 保卫 国土 , 十四个 爱国人士 手无寸铁 冲上 了 钓鱼岛 , 日本 警察 惊问 : 贵国 的 军队 呢 ? 答 : 在 维稳 . 又 问 : 武警 呢 ? 答 : 忙 周克华 的 事 . 那 警察 呢 ? 在 强拆 . 不是 还有 城管 吗 ? 在 抓 小贩 . 那 贵国 政府 呢 ? 在 开会 . 日本 警察 大怒 : 你们 也 太 瞧不起 我们 日本 人 了 , 全抓 了 !",disapptime=20120826 17:40:16 7 +0800;lastapptime=20120826 17:35:34 7 +0800;tidstatus=V2PerDny,128778,3483328168383785,3483328168383785,20120826 17:33:34 7 +0800,1050896727.0,stability,censored
"为了 生意 纠纷 , 愤而 杀人 , 假设 这是 真的 . 那 事情 的 起因 不全是 钱 吗 ? 如果 是 一个 贪官 , 是 一个 卖国 的 官 , 那 一定 会 用 公共利益 来 解决 私人 问题 , 给 对方 个 工程 什么 的 , 啥 纠纷 不 立马 解决 ? 无论如何 也 不至于 去 杀人 啊 . 贪腐 的 事 就算 败露 , 在 中国 算多大个 事 啊 ? 杀人 可 就 严重 多 了 . 这 一切 只能 说明 : 他 不肯 卖国 .",disapptime=20120821 19:26:11 2 +0800;lastapptime=20120821 16:58:36 2 +0800;tidstatus=V2PerDny,21138,3481467281783811,3481467281783811,20120821 14:19:03 2 +0800,2297728553.0,china,censored
"为什么 会 有 那么 多 的 猫 屎 ? 为什么 会 有 以 文革 为 主题 的 餐厅 ? 我 想 根源 就 在于 我们 从来 没有 正视 反思 审判 过 红色 恐怖 的 罪恶 . 影视剧 的 美化 , 教科书 的 忽略 , 历史 的 尘封 让 一些 年轻人 认为 模仿 红色 恐怖 下 的 装扮 是 一种 个性 , 这 是 对 死 于 红色 恐怖 下 的 亡灵 的 亵渎 . 丧失 良种 , 漠视 历史 , 拒绝 忏悔 是 这 一国 的 悲哀 !",disapptime=20120828 22:09:51 2 +0800;lastapptime=20120828 21:53:43 2 +0800;tidstatus=V2PerDny,1465,3484107390356986,3484107390356986,20120828 21:09:56 2 +0800,2829945112.0,cr,censored
"为什么 古希腊 文明 是 个 例外 ? 在 古代 只有 希腊 文明 是 启蒙 和 理性 的 ? 因为 其有 民主 政治 制度 民主 . 结论 是 : 1 . 人民 只有 在 民主 制度 下才 可以 被 启蒙 并 拥有 智慧 ; 2 . 相反 , 在 传统 社会 人民 最好 的 状态 还是 蒙昧 . 3 . 今日 中国 社会 的 诸多 乱象 和 价值 沦丧 , 和 专制 社会 + 个人 对 有 智力 的 的 胡乱 运用 到底 有着 什么样 的 联系 ? !",disapptime=20120807 10:51:44 2 +0800;lastapptime=20120807 10:47:32 2 +0800;tidstatus=V2PerDny,3544,3476325468121530,3476325468121530,20120807 09:47:20 2 +0800,2760440344.0,democracy,censored
"为何 我们 的 世风 屡 旷日 下 ? 为何 政府 不 大力 建设 公民道德 ? 各位 明白 不 ? 中国政府 不敢 提高 道德水准 , 是因为 如果 中国 人民 的 道德水准 有朝一日 真的 达到 西方 国家 的 公民 那样 , 那 就 自然而然 会 要求 民主 与 字 由 和 仁权 ! 这 三者 是 提高 道德 社会 的 基础 ! 这是 现政府 恐惧 的 ! 因此 他们 宁愿 社会风气 败坏 也 不会 主动 去 改变 !",disapptime=20120826 00:40:11 7 +0800;lastapptime=20120826 00:19:52 7 +0800;tidstatus=V2PerDny,5039,3483061939252661,3483061939252661,20120825 23:55:42 6 +0800,1571493917.0,democracy,censored
"为 唐慧案 高声 "" 呐喊 "" 的 人 , 在 合肥 案前 却 集体 闭嘴 , 可见 他们 对于 法制 的 所谓 期待 , 只 停留 在 个人 目的 上 而 不是 真正 期盼 法治 中国 . 为什么 说 合肥 案比 所有 案件 都 值得 关注 , 是因为 , 如果 执政 高层 以身作则 地 践踏 法律 , 歪曲 真相 , 那么 还有 什么 理由 要求 基层 法治 的 公平 , 公正 , 公开 ? 人民 还 怎么 信任 此国 此党 ? !",disapptime=20120814 10:45:37 2 +0800;lastapptime=20120814 10:38:59 2 +0800;tidstatus=V2PerDny,8592,3477590884992237,3477590884992237,20120810 21:35:37 5 +0800,2163843495.0,china,censored
主贴 哪来 的 消息 ? 我 靠 ! 他们 偷着乐 了 ! 薄 已 定为 15 年 刑期 怪不得 今天 五毛 像 打 了 鸡血 似的 全部 出动,disapptime=20120831 20:18:05 5 +0800;lastapptime=20120831 20:14:53 5 +0800;tidstatus=V2PerDny,21840,3485177923360100,3485177923360100,20120831 20:03:51 5 +0800,1716568555.0,propaganda,censored
"乘势 成立 保钓 会 , 仿 康有为 的 保国会 , 保 中国 不保 大清 .",disapptime=20120817 12:49:50 5 +0800;lastapptime=20120817 12:47:20 5 +0800;tidstatus=V2PerDny,1043,3479989560867836,3479989560867836,20120817 12:27:09 5 +0800,1809074991.0,china,censored
"九头鸟 你们 这群 王八蛋 听 着 : 北极熊 是 你们 亲 爷爷 , 打 不敢 还手 , 骂 不敢 还口 . 高丽参 是 你们 亲 老子 , 除了 送钱 送物 还 披麻带孝 . 日本 人 是 你们 连襟 , 表面 上 争风吃醋 , 背地里 勾勾搭搭 , 群 P 都 玩 过 . 你们 都 是 汉奸 卖国贼 , 却 忽悠 人民 要 爱国 , 爱 你 妈 逼国 , 国 现在 是 你们 党 的 国 , 老子 只 爱人 , 没有 人 哪来 什么 鸡巴 国 .",disapptime=20120819 15:01:44 7 +0800;lastapptime=20120819 14:57:53 7 +0800;tidstatus=V2PerDny,2085,3480685610557356,3480685610557356,20120819 10:32:59 7 +0800,2819503904.0,patriotism,censored
"书记 的 生死 不是 他 个人 的 问题 , 是 中国 未来 的 生死 大 问题 , 现在 当局 拿 他 的 妻子 开刀 是 为 将来 对 书记 下手 做 准备 . 一个 国家 或 民族 , 不敢 斗争 , 害怕 斗争 , 是 没有 出路 , 没有 前途 的 . 所以 , 勇敢 的 人民 应该 起来 决定 国家 民族 的 前途 命运 . - - - - 打倒 汉奸 卖国贼 .",disapptime=20120809 13:10:39 4 +0800;lastapptime=20120809 13:05:27 4 +0800;tidstatus=V2PerDny,103,3476771410709599,3476771410709599,20120808 15:19:22 3 +0800,2853068430.0,china,censored
"了解 毛泽东 的 章含之 承认 毛 喜欢 女孩子 , 但 也 认为 这 不能 都 归结为 性 问题 对 毛要 看 政治 大节 , 别 过分 指责 私生活 . 文革 有人 揭发 总后勤部 长 邱会作 乱搞 女人 , 林彪 辩 曰 “ 要 注意 政治 大节 , 不要 纠缠 于 生活 小节 . ” 周恩来 称 邱会作 是 最好 的 后勤部长 , 这 也 是 党中央 和 毛主席 的 意见 - - 今日 官员 之 淫乱 是 我 D 的 优秀 传统 !",disapptime=20120803 19:35:53 5 +0800;lastapptime=20120803 19:26:48 5 +0800;tidstatus=V2PerDny,3927,3475015893180725,3475015893180725,20120803 19:03:34 5 +0800,2813264282.0,cr,censored
"事不关己 一言不发 , 权利 被害 呼天抢地 , 麻木 冷漠 的 中国 人 只有 在 暴政 下 的 血泪 觉醒 !",disapptime=20120823 10:27:16 4 +0800;lastapptime=20120823 10:14:15 4 +0800;tidstatus=V2PerDny,311,3482113393747741,3482113393747741,20120823 09:06:30 4 +0800,2053494572.0,china,censored
"事实上 , 钓鱼岛 , 黄岩岛 一万年 都 不会 到 中国 手里 , 他 只是 一场 大戏 的 表演 道具 . 事实上 , 如果 大陆 体制 不变 , 一万年 都 不会 有 所谓 的 “ 台湾 的 回归 , 祖国 的 统一 ” . 事实上 , 香港 根本 没有 回归 . 他 只是 回归 到 了 中国 地图 , 如果 大陆 的 体制 不变 , 香港 一万年 都 不会 有 真正 的 回归 , 这些 地方 现在 统统 只是 表演 道具 .",disapptime=20120826 18:23:54 7 +0800;lastapptime=20120826 18:19:04 7 +0800;tidstatus=V2PerDny,17431,3483286016176193,3483286016176193,20120826 14:46:05 7 +0800,2371669840.0,terrDispute,censored
"五十年 不变 一百年 也 不变 的 声音 犹在 耳边 , 但 洗脑 教育 却 已经 写 在 了 教科书 里 了 . 香港 的 三个 孩子 走到 了 政总 门前 绝食抗议 , 反对 非 人格化 的 国民 洗脑 教育 , 他 ( 她 ) 们 只 需要 做 一个 人 , 而 非 英雄 !",disapptime=20120902 20:53:12 7 +0800;lastapptime=20120902 20:44:09 7 +0800;tidstatus=V2PerDny,1188,3485903333300934,3485903333300934,20120902 20:06:20 7 +0800,2840669821.0,brainwash,censored
"五毛 对 毛 腊肉 极其 维护 ; 其中 最 荒谬 的 理由 是 “ 他 缔造 了 这个 国家 ” . 谁 也 不 可能 缔造 一个 国家 , 这个 国家 一直 就 存在 着 , 他 只不过 是 以 欺骗 ; 暴力手段 攫取 了 它 的 统治权 而已 .",disapptime=20120819 14:43:59 7 +0800;lastapptime=20120819 14:36:11 7 +0800;tidstatus=V2PerDny,3634,3480731026172810,3480731026172810,20120819 13:33:26 7 +0800,1658501702.0,propaganda,censored
"五毛 是 什么 呢 ? 实质 上 就是 党狗 , 一切 以 执政党 利益 为 价值 判断 的 走狗 , 高级 一点 的 叫 党棍",disapptime=20120826 22:42:15 7 +0800;lastapptime=20120826 22:31:43 7 +0800;tidstatus=V2PerDny;disapptime=20120827 21:40:25 1 +0800;lastapptime=20120827 21:36:26 1 +0800;tidstatus=V2PerDny,2743,3482127469294756,3482127469294756,20120823 10:02:26 4 +0800,2188070535.0,propaganda,censored
"五毛 说 了 : 这是 政治 博弈 , 你 不 懂 . 切 , 不 就是 下棋 吗 , 搞 得 我 没博过 弈 一样 , 可是 人家 把 你 卒 吃 了 , 你 抗议 , 把 你 马 逮 了 , 你 敦促 , 把 你 车 撸 了 , 你 交涉 , 眼看 就 被 将 死 了 , 反正 你 就 没 走过 一步棋 , 有特 么 这样 博弈 的 吗 ?",disapptime=20120820 16:25:52 1 +0800;lastapptime=20120820 16:14:58 1 +0800;tidstatus=V2PerDny,9499,3480842041542442,3480842041542442,20120819 20:54:36 7 +0800,2799390900.0,propaganda,censored
"五毛 , 其实 , 你 我 都 为 人质 , 别骂 了 . 五毛 你好 , 五毛 再见 . , 这个 转给 五毛 , 算是 见面礼 吧 .",disapptime=20120723 00:13:58 1 +0800;lastapptime=20120723 00:10:02 1 +0800;tidstatus=V2PerDny,23540,3470738088612775,3470738088612775,20120722 23:45:06 7 +0800,1338623632.0,propaganda,censored
"京城 一场 大雨 真是 冲刷 出 了 不少 的 污泥浊水 . 不仅 “ 冲刷 ” 出 了 官府 长期 不 作为 的 恶果 , 官员 普遍 不称职 的 恶行 . 一场 大灾 才刚 过去 一天 , 北京市 领导 便 公开 要求 首先 要 抓 “ 灾后 维稳 ” . 多少 人 还 生死未卜 , 多少 人 还 在 痛不欲生 , 官方 首先 重视 的 却是 “ 维稳 ” , 说穿 了 就是 如何 对 民众 进行 监视 , 控制 , 抓人 , 镇压 .",disapptime=20120729 12:29:53 7 +0800;lastapptime=20120729 12:26:13 7 +0800;tidstatus=V2PerDny,2836,3473076106537432,3473076106537432,20120729 10:35:33 7 +0800,1658501702.0,stability,censored
"亲爱 的 表弟 , 你好 吗 ? 最近 不 经常 联系 啦 , 有些 事 我 说 一下 . 警察 终于 打死 了 周克华 , 可 他 的 儿孙 们 不 愿意 相信 啦 . 中国 人举 着 国旗 登上 了 钓鱼岛 啦 , 忘 了 他们 以前 举着 英国 旗 走 在 香港 街头 啊 . 那 件 奇妙 的 案件 终于 帷幕 落下 , 快 去 把 你 厨房 里 的 酱油 壶 扔 啦 ! 微博上 表弟 越来越 多 , 你 丫 不要 骄傲 啦 . 此致 , 敬礼 ! ! !",disapptime=20120822 16:12:13 3 +0800;lastapptime=20120822 15:56:04 3 +0800;tidstatus=V2PerDny,41576,3481588275145538,3481588275145538,20120821 22:19:52 2 +0800,1809098785.0,terrDispute,censored
人人 要读 ! 中国 报业 传媒 人士 必读 !,disapptime=20120811 22:36:19 6 +0800;lastapptime=20120811 22:32:30 6 +0800;tidstatus=V2PerDny,151243,3477966035816047,3477966035816047,20120811 22:26:23 6 +0800,1910541140.0,china,censored
