idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
771,3.948446,2,0,1,7,107,66,21,17,0.5606061,21,92,15,0,7.448598,39,1,7,9.428572,0.75,0,255.102,0.1428571,6,1,0,61,6,4,1.076865,0,0.9242424,0.1588769,1.730037,0,0.003453026,0,0,0,0,2,2,0,0,2,0,0,0,0,33,censored
772,4.075344,1,0,1,5,59,32,3,12,0.875,12,53,6,0,7,18,3,5,6.4,0.6666667,0.3,264.6032,0.2,8,0,0,26,0,4,1.010199,0,0.8125,0.03383267,1.696493,0,0.003453026,0,0,0,0,1,1,0,0,1,0,0,0,0,23,censored
773,4.999817,2,0,1,5,121,72,9,18,0.875,33,98,23,0,7.264463,32,7,5,14.4,0,0,270.2767,0.2,12,0,0,64,1,1,0.2275497,0,0.8888889,0.03258478,1.821123,0,0.003453026,3,3,2,1,3,3,0,0,0,0,0,0,0,57,censored
774,3.725,1,0,1,1,14,9,2,3,1,4,13,1,0,7.5,5,0,1,9,1,0,222.2222,0,0,0,0,8,0,1,0.2751688,0,0.8888889,0,2.062156,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,8,censored
775,4.543527,2,0,1,10,117,67,4,28,0.8955224,26,105,12,0,7.487179,45,1,10,6.7,0.4,0.275,269.5635,0.4,13,0,0.1,56,1,8,2.837064,1,0.8358209,0.01703943,1.111202,1,0.022435993,1,1,0,1,4,1,1,0,0,0,0,1,0,53,censored
776,4.69073,2,0,1,4,58,41,7,13,0.8780488,12,45,11,0,7.339286,11,3,4,10.25,0,0.08333333,164.6826,1,6,0,0,32,1,2,0.5884327,0,0.7804878,0.04300429,1.996738,0,0.003453026,3,3,1,0,2,2,0,0,1,0,0,0,0,28,censored
777,4.75647,2,0,1,4,58,38,11,10,0.9473684,12,51,7,0,6.741379,18,1,4,9.5,0,0,258.7301,0,0,0,0,31,1,3,1.032649,0,0.8157895,0.01003433,2.204448,0,0.003453026,4,4,1,2,2,0,2,2,0,0,0,0,0,30,censored
778,4.780092,2,0,1,4,87,51,10,12,0.9215686,17,74,13,0,7.333333,29,2,4,12.75,0,0.5625,296.2544,1,29,0,0,37,0,1,0.1323116,0,0.7254902,0.01720171,1.762927,0,0.003453026,3,2,0,2,5,4,1,1,1,0,1,0,0,35,censored
779,4.246707,2,0,1,4,66,43,6,16,0.9069768,21,48,12,0,7.8,19,2,4,10.75,0.6666667,0.8333333,297.2756,0.5,13,0,0,36,0,3,0.8790777,1,0.8372093,0.02736636,2.037904,0,0.003453026,3,2,1,0,1,1,0,0,0,0,1,0,0,33,censored
780,4.654586,2,0,1,6,96,59,13,14,0.6779661,22,82,13,0,6.884211,23,4,6,9.833333,0,0.7083333,317.0635,0.1666667,6,0,0,57,5,1,0.06088305,0,0.9661017,0.127358,2.128546,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,38,censored
781,4.863583,2,0,1,6,108,67,10,20,0.8358209,24,88,20,0,7.444445,31,5,6,11.16667,0,0,405.1347,0.1666667,9,0,0,64,1,3,0.8493158,1,0.9552239,0.05208345,1.788481,0,0.003453026,4,4,4,0,0,0,0,0,0,0,0,0,0,53,censored
782,5.021175,2,0,1,7,125,75,13,24,0.8133333,32,100,25,0,7.6,39,4,7,10.71429,0,0.1833333,266.342,0.4285714,19,0,0,65,0,5,1.404415,4,0.8666667,0.05789038,1.716978,0,0.003453026,6,7,3,0,4,2,2,2,1,1,0,0,0,52,censored
783,4.674294,2,0,1,4,75,46,12,13,0.8260869,17,65,7,3,7.773334,29,0,4,11.5,0,0.8666667,320.8333,0.75,21,0,0,41,0,3,0.8493158,0,0.8913044,0.06540493,1.520791,0,0.003453026,0,0,0,0,1,1,0,0,0,1,0,0,0,33,censored
784,3.697,1,0,1,1,5,3,1,1,1,2,4,1,0,9.2,2,0,1,3,1,0,333.3333,0,0,0,0,3,0,1,0.560883,0,1,0,1.181806,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,3,censored
785,4.253634,2,0,1,5,81,43,9,13,0.8372093,17,65,16,0,7.728395,29,3,5,8.6,0.5,0,248.8889,0.2,12,0,0,37,1,4,0.7078179,1,0.8604651,0.05826388,1.012973,0,0.003453026,1,0,0,0,1,1,0,0,0,0,0,0,0,31,censored
786,3.711,,0,1,1,12,3,0,0,1,3,12,0,0,6.333333,1,0,1,3,1,1,666.6667,0,0,0,0,3,0,0,0,0,1,0,,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,3,censored
787,3.743,1,0,1,1,15,8,3,2,1,4,13,2,0,6.8,5,1,1,8,1,0,250,0,0,0,0,8,0,1,0.560883,0,1,0,1.863514,0,0.003453026,1,1,1,0,0,0,0,0,0,0,0,0,0,8,censored
788,4.635145,2,0,1,7,126,74,18,16,0.7297297,32,108,17,1,7.349206,35,7,7,10.57143,0.5,0.4642857,528.6869,0.1428571,16,0,0,56,0,2,0.3598613,0,0.7567568,0.03926479,1.390255,0,0.003453026,8,8,0,0,3,3,0,0,2,0,0,0,0,46,censored
789,3.726514,2,0,1,1,25,19,3,6,0.8947368,8,18,7,0,8.28,6,0,1,19,1,0,473.6842,0,7,0,0,18,1,0,0,0,0.9473684,0.03762875,1.770326,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,16,censored
790,3.711,1,0,1,2,9,6,2,3,1,3,7,2,0,7.888889,3,0,2,3,1,0,250,0,0,0,0,6,0,2,1.121766,1,1,0,2.374206,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,6,censored
791,4.643,2,0,1,2,26,16,3,7,1,8,19,7,0,8.538462,8,1,2,8,0,0,253.9682,0.5,0,0,0,14,1,2,0.5217661,0,0.875,0,2.314749,0,0.003453026,1,0,0,0,0,0,0,0,0,0,0,0,0,14,censored
792,4.639575,2,0,1,6,128,79,8,18,0.8227848,29,115,13,0,7.179688,37,6,6,13.16667,0.3333333,0.5166666,296.0839,0.6666667,20,0,0,65,0,3,1.349316,0,0.8227848,0.05669357,1.411944,0,0.003453026,4,4,0,2,5,4,0,0,2,0,0,0,0,54,censored
793,4.273873,1,0,1,8,121,81,17,15,0.6296296,17,111,10,0,7.652893,40,0,8,10.125,0.5,0.5958334,311.7063,1.125,25,0,0,58,0,4,1.043532,0,0.7160494,0.09401056,2.019452,0,0.003453026,4,4,0,1,2,1,1,1,0,0,0,0,0,40,censored
794,4.631116,2,0,1,7,102,69,9,15,0.7971014,13,84,18,0,7.666667,29,2,7,9.857142,0,0.2380953,233.6735,0.4285714,14,0,0,59,1,3,0.7540777,0,0.8550724,0.08141138,2.051299,0,0.003453026,2,2,2,0,4,2,1,0,0,2,1,0,0,45,censored
795,4.88617,2,0,1,7,122,79,8,18,0.7974684,31,105,17,0,7.303279,35,2,7,11.28571,0,0.3571429,314.0898,0.5714286,12,0,0,65,0,2,0.3884327,0,0.8227848,0.05444078,1.657261,0,0.003453026,0,0,0,0,2,2,0,0,0,0,0,0,0,53,censored
796,4.615,2,0,1,2,22,12,3,5,0.9166667,6,15,7,0,8.772727,10,0,2,6,0,1,242.8571,0,6,0,0,10,0,1,0.560883,0,0.8333333,0,0,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,10,censored
797,3.715,1,0,1,1,10,5,2,2,1,2,10,0,0,7.1,2,0,1,5,1,0,200,0,0,0,0,5,0,1,0.560883,0,1,0,2.48281,0,0.003453026,1,1,1,0,0,0,0,0,0,0,0,0,0,5,censored
798,4.908608,2,0,1,4,110,64,9,21,0.859375,29,88,21,0,7.678899,35,1,4,16,0,0,291.6667,0,6,0,0.25,56,5,0,0,0,0.875,0.01960784,1.016161,1,0.022435993,0,0,0,0,2,1,1,0,0,1,0,0,0,51,censored
799,3.697,1,0,1,1,13,7,0,2,1,2,13,0,0,6.846154,4,1,1,7,1,0.5,285.7143,0,0,0,0,6,0,1,0.310883,0,0.8571429,0,2.124917,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,6,censored
800,4.485693,2,0,1,5,101,67,13,24,0.8507463,30,84,16,0,7.02,31,0,5,13.4,0.5,0.6166667,309.0278,0.6,15,0,0,56,0,2,0.7217661,1,0.8358209,0.0361236,1.865479,0,0.003453026,3,1,0,2,3,3,0,0,1,0,0,0,0,50,censored
801,4.700129,2,0,1,2,38,29,3,7,0.8965517,12,32,5,0,7.405406,9,0,2,14.5,0,0.25,310.0961,0,6,0,0,27,1,1,0.06088305,1,0.9310345,0.0240824,2.285065,0,0.003453026,2,2,1,0,0,0,0,0,0,0,0,0,0,25,censored
802,4.651,1,0,1,2,22,14,3,3,0.9285714,6,18,3,0,7.428571,8,0,2,7,0,1.25,375,0,0,0,0,10,0,2,0.3717661,0,0.7142857,0,1.696858,0,0.003453026,2,2,1,0,1,0,1,1,0,0,0,0,0,10,censored
803,4.707719,2,0,1,3,70,43,4,9,0.8837209,15,55,15,0,7.314286,23,2,3,14.33333,0,0.75,211.1111,0.3333333,0,0,0,38,0,1,0.2275497,0,0.8837209,0.0354153,1.78056,0,0.003453026,1,1,1,0,1,0,0,0,0,0,0,1,0,34,censored
804,4.875621,2,0,1,4,100,61,10,15,0.852459,28,88,11,1,7.2,34,1,4,15.25,0,0.2,336.1344,0.25,14,0,0,52,1,2,0.7550994,0,0.852459,0.03272066,1.435499,0,0.003453026,0,0,0,0,1,0,1,0,0,0,0,0,0,46,censored
805,4.587,2,0,1,2,40,23,1,4,1,4,38,2,0,6.9,11,0,2,11.5,0,0.07142855,358.3333,2,6,0,0,19,0,1,0.360883,0,0.8260869,0,1.057578,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,19,censored
806,4.686693,2,0,1,3,52,36,5,11,0.8888889,11,39,11,0,7.6,10,3,3,12,0,0.1111111,166.6667,1.333333,7,0,0,28,0,1,0.360883,0,0.7777778,0.0361236,1.960005,0,0.003453026,3,3,1,0,2,2,0,0,1,0,0,0,0,25,censored
807,4.344438,2,0,1,7,76,46,7,17,0.6521739,14,65,11,0,7.381579,20,2,7,6.571429,0.25,0.05714286,341.744,0,6,0,0,45,0,5,2.042511,2,0.9782609,0.1402361,1.337489,0,0.003453026,2,2,0,0,0,0,0,0,0,0,0,0,0,29,censored
808,4.580118,2,0,1,2,46,29,3,4,0.8275862,10,38,8,0,7.673913,11,3,2,14.5,0,1,555.5555,0,0,0,0,25,0,0,0,0,0.862069,0.06276362,1.747325,0,0.003453026,0,0,0,0,2,1,1,1,0,0,1,0,0,20,censored
809,3.697,,0,1,1,6,3,0,1,1,2,4,2,0,8.333333,3,0,1,3,1,0.5,666.6667,0,0,0,0,3,0,0,0,0,1,0,,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,3,censored
810,4.033797,1,0,1,5,54,35,8,12,0.9142857,14,44,10,0,7.666667,17,1,5,7,0.75,0,169.6429,0,0,0,0,31,2,4,1.993532,0,0.8857143,0.03225321,1.979351,0,0.003453026,0,0,0,0,2,0,1,1,0,0,0,0,0,28,censored
811,4.573,1,0,1,2,17,8,0,3,1,3,16,0,0,6.375,5,2,2,4,0,0.5,250,0.5,0,0,0,7,0,2,1.121766,0,0.875,0,0.90309,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,7,censored
812,3.749865,2,0,1,1,27,16,1,9,0.9375,8,18,9,0,8.666667,9,1,1,16,1,0,312.5,0,6,0,0,15,0,0,0,1,0.9375,0.02150214,0,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,14,censored
813,3.743,,0,1,1,13,7,1,3,1,4,9,4,0,7.846154,6,0,1,7,1,0,285.7143,0,0,0,0,6,0,0,0,0,0.8571429,0,,0,0.003453026,1,1,0,0,1,1,0,0,0,0,0,0,0,6,censored
814,4.697234,2,0,1,5,113,60,10,13,0.7333333,12,95,17,0,7.133929,40,2,5,12,0,1.0625,236.7424,0.2,6,0,0,48,0,2,0.7884327,0,0.8,0.06337474,1.213856,0,0.003453026,4,5,2,0,5,5,2,0,0,1,0,0,0,38,censored
815,4.594784,1,0,1,2,32,21,3,5,0.952381,5,30,2,0,6.71875,11,0,2,10.5,0,0.125,428.5714,0,0,0,0,19,0,1,0.560883,0,0.9047619,0.01672389,2.553945,0,0.003453026,1,1,0,0,0,0,0,0,0,0,0,0,0,18,censored
816,3.797757,2,0,1,1,30,20,4,7,0.9,6,26,4,0,6.933333,6,2,1,20,1,0.2857143,350,0,8,0,0,17,1,0,0,0,0.85,0.01881438,1.942828,0,0.003453026,4,4,2,0,0,0,0,0,0,0,0,0,0,16,censored
817,4.718135,2,0,1,5,73,42,6,12,0.9047619,15,66,6,0,7.125,27,2,5,8.4,0,0.2333333,372.1429,0.8,16,0,0,35,0,5,0.8567961,0,0.8333333,0.02822156,1.788564,0,0.003453026,1,1,0,0,2,2,0,0,0,0,0,0,0,32,censored
818,4.745439,2,0,1,4,81,51,3,11,0.9411765,17,68,13,0,7.54321,18,6,4,12.75,0,0.3333333,233.3333,1.75,6,0,0,39,0,3,1.015982,0,0.7647059,0.01627189,1.430724,0,0.003453026,0,0,0,0,3,2,1,0,0,0,0,0,0,37,censored
819,4.664912,2,0,1,5,75,39,8,5,0.8205128,12,59,15,0,7.905406,30,3,5,7.8,0,0.6,372.8755,0.2,13,0,0,34,0,4,1.743532,0,0.8717949,0.03597271,0.9524701,0,0.003453026,1,1,0,1,0,0,0,0,0,0,0,0,0,30,censored
820,4.699,2,0,1,3,59,31,2,9,1,12,51,8,0,6.440678,17,4,3,10.33333,0,0.5,437.5,0.6666667,0,0,0,28,0,0,0,0,0.9032258,0,1.522925,0,0.003453026,0,0,0,0,1,1,0,0,1,0,0,0,0,28,censored
821,4.038932,1,0,1,8,124,74,14,17,0.7837838,18,111,13,0,6.870968,37,5,8,9.25,0.8,0.1768707,379.3651,0.375,6,0,0,62,3,4,1.414961,0,0.8378378,0.06247826,1.925427,0,0.003453026,4,2,2,0,1,0,0,0,0,0,0,0,0,51,censored
822,4.595097,2,0,1,2,49,31,2,5,0.9032258,6,39,8,1,7.708333,18,0,2,15.5,0,0.15,386.3636,2,14,0,0,25,0,0,0,0,0.8064516,0.02617652,1.350075,0,0.003453026,1,1,1,0,1,1,0,0,0,0,0,0,0,23,censored
823,4.670102,2,0,1,3,47,29,7,9,0.862069,11,38,9,0,7.234043,16,1,3,9.666667,0,0.3333333,192.4603,0,6,0,0,23,0,2,0.921766,0,0.7931035,0.02272006,1.912968,0,0.003453026,1,1,1,0,1,1,0,0,0,0,0,0,0,21,censored
824,4.723624,2,0,1,5,96,57,10,16,0.8596491,18,85,11,0,7.0625,32,2,5,11.4,0,0.6833333,218.5714,0.8,32,0,0,47,1,2,0.5384327,0,0.8245614,0.04100589,2.084065,0,0.003453026,1,0,0,0,2,1,0,0,0,0,0,0,0,41,censored
825,4.747374,2,0,1,5,83,52,11,9,0.8846154,17,71,12,0,6.566265,18,5,5,10.4,0,0,375,1,8,0,0,36,0,4,1.576865,0,0.6923077,0.02736636,1.903338,0,0.003453026,1,1,0,0,5,3,2,0,0,1,0,0,0,33,censored
826,4.821202,2,0,1,7,116,60,11,16,0.85,25,103,13,0,7.103448,39,2,7,8.571428,0,0.6904762,317.6021,0.2857143,13,0,0,55,0,5,1.304415,0,0.9166667,0.04129732,1.267997,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,48,censored
827,3.767,2,0,1,1,20,14,1,4,1,7,19,1,0,7.1,6,0,1,14,1,0,500,0,6,0,0,14,0,0,0,0,1,0,1.006395,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,14,censored
828,3.697,1,0,1,1,7,4,0,1,1,2,5,2,0,8.285714,1,1,1,4,1,0,500,1,0,0,0,3,0,1,0.560883,0,0.75,0,3.079543,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,3,censored
829,3.385649,1,0,1,2,30,18,0,4,0.5555556,2,28,2,0,6.366667,8,2,2,9,1,0,444.4445,2,0,1,0,12,0,1,0.310883,0,0.6666667,0.2150214,1.342423,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,7,censored
830,4.455249,2,0,1,6,76,44,6,12,0.8181818,17,62,14,0,7.56579,22,2,6,7.333333,0.3333333,0.25,324.6032,0.3333333,8,0,0,35,0,1,0.560883,0,0.7954546,0.01824424,1.277214,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,33,censored
831,4.716756,1,0,1,3,78,50,11,7,0.8,16,66,12,0,7.230769,26,1,3,16.66667,0,2.285714,246.7106,1,13,0,0,35,0,1,0.310883,0,0.7,0.03884258,1.859255,0,0.003453026,2,1,0,0,3,3,0,0,1,0,0,0,0,31,censored
832,4.498405,2,0,1,9,108,75,23,21,0.8,27,94,14,0,7.305555,24,3,9,8.333333,0.4,0.6666667,207.9966,0.2222222,20,0,0,61,1,7,2.040467,0,0.8133333,0.04543849,1.556872,0,0.003453026,0,0,0,0,2,2,0,0,0,2,0,0,0,53,censored
833,4.618145,2,0,1,4,70,37,8,7,0.8648649,9,60,10,0,7.214286,17,8,4,9.25,0,0.4166667,282.7381,0.5,12,0,0,26,1,2,0.6217661,1,0.7027027,0.03926478,1.808257,0,0.003453026,1,1,0,1,5,5,1,0,2,1,1,0,0,23,censored
834,4.287021,1,0,1,3,100,70,4,16,0.5285714,17,96,4,0,6.16,21,3,3,23.33333,0.5,1,195.3781,3,8,0,0,48,1,0,0,0,0.6857143,0.06006882,1.901212,0,0.003453026,2,2,0,0,9,9,0,0,0,0,0,0,0,33,censored
835,4.866435,2,0,1,10,127,69,14,26,0.7246377,30,116,11,0,6.401575,39,5,10,6.9,0,0.1666667,299.2946,0.1,12,0,0,61,6,6,2.165298,0,0.884058,0.08326361,1.483971,0,0.003453026,2,2,0,0,0,0,0,0,0,0,0,0,0,47,censored
836,3.771,1,0,1,2,24,11,3,1,1,6,24,0,0,6.166667,5,1,2,5.5,1,0.625,700,0,6,0,0,10,0,1,0.06088305,0,0.9090909,0,2.089953,0,0.003453026,1,1,0,1,0,0,0,0,0,0,0,0,0,10,censored
837,4.046064,2,0,1,5,120,73,16,17,0.7123288,22,106,14,0,7.116667,30,4,5,14.6,1,0.3342857,384.9673,1.6,30,0,0.4,54,0,1,0.560883,2,0.739726,0.05175138,1.779029,2,0.048325011,8,8,0,0,1,1,0,0,0,0,0,0,0,43,censored
838,4.925813,2,0,1,5,120,67,9,12,0.880597,31,104,16,0,6.825,44,3,5,13.4,0,0.5333334,307.9198,0.6,8,0,0,56,0,4,1.305437,0,0.8358209,0.02706297,1.602438,0,0.003453026,1,0,0,1,1,1,0,0,0,0,0,0,0,51,censored
839,4.746651,2,0,1,5,116,59,9,19,0.7966102,22,100,16,0,7.672414,43,1,5,11.8,0,0.4,297.7778,0,20,0,0,56,0,2,0.3717661,0,0.9491525,0.06377682,1.78983,0,0.003453026,0,0,0,0,1,0,0,0,0,0,0,0,0,44,censored
840,4.445724,2,0,1,10,122,67,7,11,0.4029851,24,111,11,0,7.311475,49,3,10,6.7,0,0.465,411.645,0.6,6,0,0,57,0,8,3.284683,0,0.8507463,0.2909366,1.533015,0,0.003453026,0,0,0,0,1,1,0,0,0,0,0,0,0,23,censored
841,4.68104,2,0,1,5,85,50,7,14,0.82,14,79,6,0,6.858823,27,4,5,10,0,0.06666666,223.3311,0.4,6,0,0,39,0,3,1.149316,0,0.78,0.03174063,1.830575,0,0.003453026,0,0,0,0,2,2,0,0,1,0,0,0,0,34,censored
842,4.320172,2,0,1,9,121,71,19,18,0.8591549,20,106,15,0,7.190083,40,5,9,7.888889,0.5,0.2222222,294.0273,0.6666667,12,0,0,58,0,7,1.867848,0,0.8169014,0.04131785,1.400232,0,0.003453026,0,0,0,0,3,1,2,1,0,1,0,0,0,51,censored
843,4.645889,2,0,1,5,124,69,11,14,0.7101449,19,110,11,0,7.495868,35,10,5,13.8,0,0.5583333,314.8674,0.8,15,0,0,61,0,1,0.2275497,0,0.884058,0.1043586,1.040926,0,0.003453026,0,0,0,0,1,0,1,0,0,0,0,0,0,43,censored
844,4.282,2,0,1,3,60,38,3,6,0.9210526,13,50,8,0,7.206897,20,1,3,12.66667,0.5,0.6,422.1133,2,6,0,0,27,1,1,0.1323116,0,0.7105263,0,1.413062,0,0.003453026,0,0,0,0,3,1,2,1,0,0,0,0,0,27,censored
845,3.697,1,0,1,1,17,10,3,2,1,2,15,2,0,7.529412,5,1,1,10,1,0,300,0,6,0,0,9,0,1,0.06088305,0,0.9,0,1.80162,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,9,censored
846,4.794619,2,0,1,7,125,69,6,20,0.8695652,22,95,26,0,7.68595,44,6,7,9.857142,0,0.2261905,289.4558,0.4285714,6,0,0,61,1,2,0.2884327,2,0.884058,0.04308116,2.036819,0,0.003453026,1,1,0,1,4,3,1,1,0,0,0,0,0,53,censored
847,4.135211,5,0,1,1,115,67,0,23,0.7313433,36,88,27,0,8.2,42,3,1,67,1,0,0,0,0,0,0,67,0,0,0,0,1,0.02609701,0.9201699,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,49,censored
848,4.76012,2,0,1,10,126,70,11,14,0.7714286,20,116,10,0,6.738095,41,3,10,7,0,0.5666667,289.1775,0.6,6,0,0,56,1,9,3.531281,0,0.8,0.04756878,1.561037,0,0.003453026,1,1,1,0,0,0,0,0,0,0,0,0,0,48,censored
849,4.771381,2,0,1,5,113,62,9,15,0.7258065,25,97,16,0,6.955752,36,3,5,12.4,0,0.125,275.5682,0.2,0,0,0,57,0,2,0.8717661,0,0.9193549,0.07570361,1.718475,0,0.003453026,0,0,0,0,1,0,0,0,0,0,0,0,0,42,censored
850,4.686514,2,0,1,3,55,34,6,9,0.8823529,15,42,13,0,7.836364,14,1,3,11.33333,0,0.8333333,250.1485,0.6666667,14,0,0,27,1,0,0,0,0.7941176,0.03762875,1.996164,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,24,censored
851,4.829202,2,0,1,8,120,67,12,22,0.8656716,23,101,19,0,7.466667,39,1,8,8.375,0,0.152381,361.5647,0.625,13,0,0,56,1,4,1.010199,0,0.8358209,0.04129732,1.506873,0,0.003453026,3,2,0,0,4,1,1,0,0,0,1,0,1,48,censored
852,4.812458,2,0,1,8,107,75,13,26,0.64,28,80,27,0,8.439252,32,0,8,9.375,0,0.1083333,239.9798,0.375,0,0,0,63,2,3,0.7826492,2,0.84,0.1260649,1.636345,0,0.003453026,4,4,0,0,2,1,1,1,1,0,0,0,0,41,censored
853,4.857697,2,0,1,5,124,78,10,23,0.8333333,25,107,17,0,7.185484,37,3,5,15.6,0,0.1666667,290.158,0.4,22,0,0.2,66,0,2,0.06621051,0,0.8461539,0.04095533,1.996653,1,0.022435993,2,2,1,0,2,2,0,0,0,0,0,0,0,57,censored
854,4.766744,2,0,1,7,112,72,15,23,0.7777778,25,92,20,0,7.241071,36,2,7,10.28571,0.25,0.4761904,268.0098,0.1428571,20,0,0,58,0,3,1.015983,0,0.8055556,0.05438942,1.829188,0,0.003453026,10,10,0,1,3,1,2,0,0,0,0,0,0,47,censored
855,4.776876,2,0,1,5,119,73,10,16,0.8082192,21,112,7,0,6.941176,44,1,5,14.6,0,0.25,206.25,0.6,6,0,0,61,1,2,0.4717661,1,0.8356164,0.04566603,1.363214,0,0.003453026,0,1,0,0,4,2,1,0,0,0,0,0,0,50,censored
856,4.49571,2,0,1,9,121,76,15,20,0.6842105,36,99,22,0,7.545455,40,1,9,8.444445,0.5,0.3958333,386.9048,0.4444444,24,1,0,62,0,5,1.554415,2,0.8157895,0.07478596,1.16149,0,0.003453026,0,0,0,0,1,1,0,0,0,0,0,0,0,48,censored
857,4.712838,2,0,1,3,54,30,4,7,0.9666666,13,45,9,0,7.888889,19,1,3,10,0,0.08333334,298.1482,0.6666667,0,0,0.3333333,25,0,1,0.2275497,0,0.8333333,0.01254292,1.667302,1,0.022435993,1,1,0,0,1,1,0,0,0,0,1,0,1,24,censored
858,4.713,2,0,1,3,46,27,4,9,1,13,33,13,0,8.173913,17,1,3,9,0,0.1666667,178.5714,0,12,0,0,25,1,3,1.004078,0,0.9259259,0,1.957133,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,25,censored
859,3.834856,2,0,1,2,51,35,9,8,0.8857143,13,43,8,0,6.941176,12,2,2,17.5,1,0.2,357.1429,0.5,6,0,0,28,0,0,0,0,0.8,0.01114926,2.244966,0,0.003453026,0,0,0,0,1,0,0,0,0,0,0,0,0,27,censored
860,4.772226,2,0,1,5,102,58,8,13,0.8103448,21,88,13,1,7.735294,32,6,5,11.6,0,0.125,286.2637,1.2,14,0,0,45,0,3,0.6826491,0,0.7758621,0.04887717,0.9687591,0,0.003453026,1,1,0,1,3,3,0,0,2,0,0,0,0,38,censored
861,3.711,1,0,1,1,13,9,4,1,1,3,12,1,0,7.461538,2,1,1,9,1,1,111.1111,0,0,0,0,6,0,0,0,0,0.6666667,0,2.767898,0,0.003453026,0,0,0,0,0,0,0,0,0,0,0,0,0,6,censored
862,4.493919,2,0,1,5,59,34,4,4,0.7352941,6,48,11,0,7.915254,18,2,5,6.8,0,0.3166667,315.7143,0.2,0,0,0,24,0,2,0.2884327,0,0.7058824,0.08361945,1.250426,0,0.003453026,0,0,0,0,3,0,2,1,0,0,0,0,0,18,censored
863,3.872421,2,0,1,4,95,62,4,27,0.1612903,56,11,84,0,11.14737,33,0,4,15.5,1,0,250,0.25,0,1,0,60,0,3,1.682649,0,0.9677419,0.4133835,1.648333,0,0.003453026,1,1,0,0,0,0,0,0,0,0,0,0,0,8,censored
864,4.73816,2,0,1,6,95,57,11,13,0.7894737,19,80,15,0,7.463158,25,5,6,9.5,0,0.1,281.6667,0.3333333,6,0,0,42,1,4,1.660199,2,0.7368421,0.05306664,2.098607,0,0.003453026,1,1,1,0,5,5,3,0,1,2,0,0,1,35,censored
865,4.41853,2,0,1,5,85,51,5,12,0.8823529,21,71,14,0,7.270588,32,1,5,10.2,0.5,0.375,357.1428,0.4,0,0,0,39,0,3,0.8493158,0,0.7647059,0.007921842,1.509132,0,0.003453026,3,2,0,0,2,2,0,0,0,0,0,0,0,38,censored
866,4.67354,2,0,1,4,84,46,7,10,0.8478261,14,80,4,0,7.154762,30,4,4,11.5,0,0.4375,262.7165,0.5,6,0,0,39,0,2,0.2467661,0,0.8478261,0.03691978,1.265843,0,0.003453026,0,0,0,0,2,2,0,0,0,0,0,0,0,34,censored
867,4.87347,2,0,1,6,122,76,13,20,0.8684211,27,101,21,0,7.680328,29,4,6,12.66667,0,0.25,268.9178,0.6666667,0,0,0,64,0,3,1.182649,1,0.8421053,0.0369686,1.720246,0,0.003453026,1,1,1,0,2,1,1,1,0,0,0,0,2,57,censored
868,4.048343,2,0,1,7,107,72,19,15,0.8194444,13,87,20,0,7.53271,28,2,7,10.28571,0.75,0.2142857,302.6942,0.4285714,12,0,0,61,4,3,0.8659825,0,0.8472222,0.03740135,1.872631,0,0.003453026,2,2,0,1,1,0,1,0,0,0,1,0,0,53,censored
