idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,WC,WPS,Sixltr,Dic,othergram,persconc,ppron,i,we,you,shehe,they,youpl,ipron,prep,auxverb,adverb,conj,negate,quanunit,prepend,specart,tensem,focuspast,focuspresent,focusfuture,progm,particle,modal_pa,general_pa,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,topic,class
2899,3.8497730000000003,1.0,0.0,1.0,15.0,99.0,57.0,0.0,21.0,0.5438597,17.0,68.0,31.0,0.0,8.383839,42.0,0.0,15.0,3.8,1.0,0.0,400.0,1.0,0.0,5.0,0.0,42.0,0.0,13.0,3.6248129999999996,0.0,0.7368420999999999,0.03952166,0.3943461,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,58,29.0,0.0,56.9,29.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14,0.0,1.72,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,1.72,0.0,0.0,0.0,0.0,12.07,0.0,12.07,1.72,3.45,0.0,1.72,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,1.72,1.72,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,15.52,0.0,3.45,13.79,0.0,0.0,1.72,0.0,0.0,1.72,12.07,0.0,0.0,6.9,0.0,0.0,1.72,0.0,1.72,0.0,0.0,0.0,24.14,0.0,0.0,0.0,22.41,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0344219,0.965578,0,0.0007456,0.00026367,11,5.272727273,1.757912181,7198,propaganda,censored
2904,4.929448000000002,2.0,0.0,1.0,7.0,117.0,72.0,10.0,17.0,0.8611110999999999,28.0,103.0,14.0,0.0,7.162392999999999,39.0,3.0,7.0,10.28571,0.0,0.11904760000000005,371.9038,0.7142857,24.0,0.0,0.0,61.0,0.0,3.0,0.9326491,0.0,0.8472221999999999,0.03283964,1.490257,0.0,0.0023600360000000003,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,67,16.75,0.0,58.21,38.81,5.97,4.48,1.49,1.49,0.0,0.0,1.49,0.0,1.49,7.46,2.99,7.46,5.97,0.0,0.0,7.46,2.99,4.48,1.49,1.49,1.49,0.0,4.48,0.0,4.48,7.46,1.49,0.0,1.49,2.99,1.49,1.49,0.0,1.49,0.0,7.46,0.0,0.0,0.0,0.0,8.96,0.0,2.99,2.99,2.99,0.0,0.0,2.99,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.0,16.42,1.49,10.45,7.46,2.99,0.0,20.9,4.48,13.43,7.46,1.49,0.0,0.0,2.99,0.0,0.0,1.49,1.49,0.0,0.0,0.0,0.0,20.9,7.46,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065756,0.9342440000000001,0,0.00185505,0.00179134,11,6.090909091,2.031518494,38386,terrDispute,censored
2910,4.87351,2.0,0.0,1.0,6.0,97.0,61.0,9.0,15.0,0.7704918000000001,25.0,80.0,14.0,0.0,7.053192,31.0,1.0,6.0,10.16667,0.0,0.5066666,388.0953,0.5,18.0,0.0,0.0,52.0,1.0,2.0,0.5217661,0.0,0.852459,0.06732738,1.678763,0.0,0.0023600360000000003,5.0,5.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,56,18.67,0.0,62.5,42.86,10.71,10.71,1.79,0.0,1.79,0.0,7.14,1.79,0.0,5.36,7.14,8.93,3.57,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.93,1.79,7.14,3.57,0.0,0.0,1.79,5.36,1.79,3.57,0.0,1.79,0.0,16.07,0.0,0.0,0.0,0.0,12.5,0.0,0.0,5.36,3.57,3.57,5.36,1.79,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,5.36,0.0,0.0,3.57,0.0,1.79,1.79,1.79,1.79,0.0,1.79,0.0,0.0,0.0,1.79,1.79,5.36,1.79,0.0,1.79,0.0,1.79,19.64,3.57,12.5,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0321964,0.9678040000000001,0,0.00281389,0.00279413,11,5.090909091,1.698839037,1055,china,censored
2913,4.838712,2.0,0.0,1.0,6.0,102.0,67.0,13.0,25.0,0.9253731,23.0,72.0,24.0,2.0,8.285714,28.0,2.0,6.0,11.16667,0.0,0.1666667,299.9455,0.5,34.0,0.0,0.0,58.0,2.0,3.0,0.7540777,0.0,0.8656716,0.02229852,1.593234,0.0,0.0023600360000000003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.0,64,64.0,0.0,45.31,29.69,4.69,1.56,0.0,0.0,1.56,0.0,0.0,0.0,3.12,4.69,4.69,7.81,1.56,3.12,1.56,1.56,0.0,7.81,1.56,1.56,1.56,3.12,6.25,3.12,6.25,1.56,0.0,1.56,0.0,6.25,3.12,3.12,0.0,0.0,0.0,7.81,0.0,0.0,0.0,0.0,18.75,7.81,0.0,4.69,0.0,1.56,6.25,0.0,0.0,0.0,0.0,3.12,0.0,3.12,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,4.69,0.0,3.12,1.56,1.56,0.0,0.0,0.0,3.12,0.0,4.69,0.0,0.0,4.69,0.0,0.0,14.06,0.0,9.38,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,3.12,0.46332799999999996,0.536672,1,0.00148045,0.00118121,11,5.818181817999999,1.940281159,1051,cr,censored
2914,4.810041,2.0,0.0,1.0,4.0,93.0,59.0,7.0,11.0,0.8305084999999999,25.0,81.0,12.0,0.0,7.010753,28.0,3.0,4.0,14.75,0.0,0.1111111,450.2801,0.75,13.0,0.0,0.0,50.0,0.0,2.0,0.5884326999999999,0.0,0.8474575999999999,0.04900489,1.3133780000000002,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,50,12.5,0.0,40.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,6.0,0.0,0.0,16.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,40.0,6.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.764637,0.23536300000000002,2,0.0015487,0.00200457,11,4.545454545,1.516335938,478,stability,censored
2915,3.813,1.0,0.0,1.0,3.0,31.0,19.0,3.0,3.0,1.0,9.0,24.0,7.0,0.0,8.451611999999999,5.0,2.0,3.0,6.3333330000000005,1.0,0.0,383.3333,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.7884327,0.0,0.7894737,0.0,1.752356,0.0,0.0023600360000000003,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,18,6.0,0.0,66.67,44.44,11.11,5.56,5.56,0.0,0.0,0.0,0.0,0.0,5.56,11.11,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,22.22,0.0,5.56,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,5.56,0.0,5.56,11.11,5.56,27.78,0.0,5.56,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0387592,0.961241,0,0.0019295999999999998,0.00204667,11,1.636363636,0.546779969,2794,china,censored
2916,4.0301860000000005,1.0,0.0,1.0,12.0,116.0,84.0,25.0,20.0,0.47619049999999996,32.0,102.0,13.0,0.0,6.8869570000000015,26.0,3.0,12.0,7.0,1.0,0.02777778,328.7037,1.083333,13.0,1.0,0.0,58.0,12.0,10.0,1.925497,0.0,0.6904762,0.05995451,0.808249,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,81,81.0,0.0,69.14,60.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,29.63,0.0,0.0,0.0,0.0,0.0,14.81,0.0,0.0,0.0,14.81,16.05,14.81,16.05,0.0,0.0,0.0,0.0,1.23,0.0,1.23,0.0,0.0,0.0,2.47,0.0,0.0,2.47,0.0,14.81,14.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.23,0.0,0.0,2.47,0.0,0.0,2.47,0.0,0.0,17.28,0.0,16.05,1.23,0.0,0.0,0.0,0.0,0.0,0.0,14.81,0.0,0.0,14.81,0.0,0.0,29.63,0.0,14.81,0.0,13.58,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.009370700000000001,0.9906290000000001,0,0.00164452,0.00183788,9,9.0,3.0011607999999996,1086,china,censored
2927,3.732568,2.0,0.0,1.0,2.0,37.0,23.0,1.0,8.0,0.9130434999999999,8.0,31.0,6.0,0.0,8.567568,12.0,1.0,2.0,11.5,1.0,0.0,345.2381,0.0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.8695652,0.03344778,2.085528,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,26,13.0,3.85,53.85,26.92,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,3.85,3.85,3.85,0.0,0.0,0.0,0.0,0.0,7.69,0.0,3.85,3.85,0.0,7.69,3.85,3.85,0.0,3.85,0.0,0.0,7.69,7.69,0.0,0.0,0.0,0.0,11.54,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,7.69,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,3.85,3.85,3.85,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,11.54,0.0,0.0,11.54,0.0,0.0,23.08,3.85,11.54,0.0,3.85,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.359114,0.640886,0,0.00125052,0.00067995,11,2.363636364,0.788522278,21302,usa,censored
2938,4.606676,2.0,0.0,1.0,2.0,45.0,33.0,6.0,8.0,0.9090908999999999,8.0,38.0,7.0,0.0,7.511111,12.0,0.0,2.0,16.5,0.0,0.5,444.4445,2.0,7.0,0.0,0.0,26.0,0.0,1.0,0.22754970000000002,1.0,0.7878788000000001,0.02508583,1.717871,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28,9.33,0.0,53.57,42.86,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,14.29,0.0,10.71,7.14,3.57,0.0,3.57,0.0,3.57,0.0,3.57,0.0,0.0,10.71,0.0,10.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,0.0,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,3.57,7.14,3.57,0.0,0.0,0.0,0.0,0.0,0.0,7.14,0.0,0.0,3.57,0.0,3.57,14.29,10.71,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0641905,0.93581,0,0.00285655,0.00313055,11,2.545454545,0.850480548,21963,patriotism,censored
2940,4.837729,2.0,0.0,1.0,8.0,117.0,66.0,16.0,17.0,0.7878788000000001,22.0,99.0,18.0,0.0,7.529914,43.0,4.0,8.0,8.25,0.0,0.3125,260.9023,0.5,14.0,0.0,0.0,51.0,1.0,6.0,2.9652979999999998,0.0,0.7727273,0.06303247,1.2893540000000001,0.0,0.0023600360000000003,5.0,5.0,2.0,3.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,41.0,66,22.0,0.0,68.18,40.91,7.58,7.58,1.52,1.52,0.0,0.0,4.55,0.0,0.0,7.58,3.03,10.61,7.58,3.03,0.0,0.0,0.0,3.03,0.0,0.0,0.0,3.03,13.64,4.55,12.12,4.55,1.52,0.0,1.52,7.58,3.03,4.55,1.52,0.0,0.0,7.58,0.0,0.0,0.0,0.0,25.76,4.55,3.03,3.03,4.55,4.55,6.06,1.52,0.0,1.52,0.0,1.52,0.0,0.0,1.52,0.0,10.61,3.03,3.03,3.03,0.0,3.03,12.12,0.0,9.09,1.52,3.03,1.52,0.0,0.0,0.0,0.0,6.06,0.0,0.0,4.55,0.0,1.52,13.64,3.03,9.09,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.6990970000000001,0.30090300000000003,2,0.0022528,0.00214319,11,6.0,2.00146533,1491,brainwash,censored
2941,4.957123,2.0,0.0,1.0,6.0,105.0,70.0,13.0,18.0,0.7285714,23.0,89.0,16.0,0.0,7.0380949999999975,30.0,1.0,6.0,11.66667,0.0,0.3111111,313.2396,0.1666667,28.0,0.0,0.0,58.0,1.0,3.0,0.8770935999999999,0.0,0.8285714,0.06483199,2.129013,0.0,0.0023600360000000003,11.0,11.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,65,21.67,0.0,70.77,44.62,18.46,16.92,4.62,0.0,7.69,1.54,3.08,0.0,1.54,3.08,0.0,4.62,3.08,0.0,1.54,1.54,0.0,6.15,1.54,1.54,0.0,3.08,13.85,3.08,13.85,0.0,0.0,0.0,0.0,4.62,1.54,1.54,0.0,1.54,1.54,21.54,0.0,6.15,0.0,1.54,7.69,4.62,1.54,0.0,1.54,1.54,0.0,0.0,0.0,0.0,0.0,1.54,0.0,1.54,0.0,0.0,7.69,4.62,1.54,0.0,1.54,0.0,13.85,6.15,3.08,4.62,1.54,0.0,0.0,0.0,0.0,0.0,15.38,0.0,3.08,9.23,0.0,4.62,12.31,0.0,7.69,0.0,0.0,0.0,4.62,0.0,0.0,0.0,0.0,0.0,0.00761402,0.9923860000000001,0,0.00309581,0.00390256,11,5.909090909,1.97202976,3155,terrDispute,censored
2944,4.8591239999999996,2.0,0.0,1.0,9.0,117.0,77.0,10.0,28.0,0.8831169,25.0,106.0,11.0,0.0,7.273503999999999,33.0,2.0,9.0,8.555555,0.0,0.0,250.168,0.4444444,22.0,0.0,0.0,62.0,2.0,6.0,2.298632,0.0,0.8051948,0.03996968,1.838554,0.0,0.0023600360000000003,3.0,2.0,2.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54.0,64,21.33,0.0,65.62,31.25,3.12,3.12,3.12,0.0,0.0,0.0,0.0,0.0,0.0,9.38,0.0,9.38,9.38,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,1.56,4.69,1.56,0.0,0.0,0.0,15.62,3.12,10.94,0.0,1.56,3.12,3.12,0.0,0.0,0.0,0.0,10.94,0.0,3.12,0.0,0.0,1.56,1.56,9.38,3.12,1.56,0.0,1.56,0.0,1.56,0.0,0.0,10.94,0.0,4.69,9.38,1.56,0.0,10.94,1.56,6.25,1.56,4.69,3.12,0.0,1.56,0.0,0.0,3.12,0.0,0.0,3.12,0.0,0.0,21.88,3.12,14.06,0.0,0.0,0.0,1.56,0.0,3.12,0.0,0.0,0.0,0.263063,0.736937,0,0.00152798,0.00108599,11,5.818181817999999,1.9402652630000001,886,terrDispute,censored
2946,3.9987169999999996,1.0,0.0,1.0,5.0,60.0,32.0,2.0,9.0,0.78125,13.0,51.0,9.0,0.0,7.266667,20.0,4.0,5.0,6.4,0.75,0.0,250.5882,0.6,6.0,0.0,0.0,26.0,0.0,4.0,0.9101988000000001,0.0,0.8125,0.07167381,1.727339,0.0,0.0023600360000000003,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,34,6.8,0.0,52.94,32.35,5.88,5.88,0.0,5.88,0.0,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.0,2.94,0.0,2.94,0.0,5.88,0.0,0.0,2.94,2.94,11.76,8.82,5.88,0.0,0.0,11.76,0.0,8.82,2.94,5.88,0.0,5.88,0.0,14.71,0.0,0.0,0.0,0.0,8.82,2.94,0.0,0.0,0.0,0.0,5.88,5.88,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,8.82,0.0,8.82,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,2.94,0.0,0.0,2.94,0.0,0.0,58.82,0.0,11.76,5.88,0.0,2.94,20.59,0.0,11.76,0.0,0.0,5.88,0.060175699999999985,0.939824,0,0.00130551,0.00077117,9,3.777777778,1.2599514859999998,1255,usa,censored
2947,4.284941000000001,1.0,0.0,1.0,4.0,65.0,42.0,6.0,11.0,0.9047619,14.0,61.0,4.0,0.0,6.523077,21.0,1.0,4.0,10.5,0.5,0.0625,286.039,1.5,6.0,0.0,0.0,32.0,1.0,1.0,0.06088305,0.0,0.7619048,0.02006867,1.871884,0.0,0.0023600360000000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,40,6.67,0.0,67.5,45.0,5.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,2.5,10.0,2.5,15.0,12.5,0.0,0.0,5.0,0.0,12.5,2.5,0.0,7.5,2.5,7.5,5.0,5.0,5.0,2.5,0.0,0.0,10.0,2.5,7.5,0.0,5.0,0.0,10.0,5.0,0.0,2.5,2.5,10.0,2.5,5.0,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,2.5,0.0,2.5,0.0,0.0,10.0,0.0,2.5,5.0,0.0,2.5,15.0,0.0,12.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,2.5,0.0,2.5,30.0,15.0,7.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,0.0,0.170177,0.829823,0,0.00171496,0.00151215,11,3.6363636360000013,1.213196915,599,china,censored
2960,4.754466000000002,2.0,0.0,1.0,5.0,97.0,64.0,11.0,14.0,0.71875,24.0,83.0,13.0,0.0,6.8020830000000005,25.0,4.0,5.0,12.8,0.0,0.25,420.1389,0.4,14.0,0.0,0.0,53.0,1.0,2.0,0.7050995,0.0,0.828125,0.07771686,1.7259,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,59,29.5,0.0,52.54,35.59,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,5.08,0.0,6.78,1.69,1.69,0.0,1.69,0.0,15.25,3.39,0.0,3.39,8.47,15.25,8.47,15.25,5.08,0.0,6.78,6.78,8.47,3.39,5.08,0.0,1.69,0.0,3.39,0.0,0.0,0.0,0.0,10.17,8.47,0.0,0.0,0.0,1.69,1.69,0.0,0.0,0.0,0.0,6.78,3.39,1.69,1.69,0.0,10.17,1.69,1.69,5.08,1.69,1.69,11.86,0.0,8.47,5.08,3.39,0.0,0.0,0.0,0.0,3.39,10.17,1.69,0.0,8.47,0.0,0.0,15.25,1.69,10.17,0.0,0.0,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.11698,0.88302,0,0.00190114,0.00180693,11,5.3636363639999995,1.789114811,14896,propaganda,censored
2962,4.65736,2.0,0.0,1.0,4.0,83.0,52.0,10.0,17.0,0.6153846,21.0,74.0,3.0,0.0,6.688312,27.0,2.0,4.0,13.0,0.0,0.3333333,289.6825,0.25,0.0,0.0,0.0,44.0,0.0,2.0,0.19319460000000002,0.0,0.8461539,0.1282045,2.173438,0.0,0.0023600360000000003,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,53,17.67,0.0,69.81,32.08,1.89,1.89,1.89,0.0,0.0,0.0,0.0,0.0,0.0,3.77,3.77,11.32,0.0,7.55,0.0,3.77,1.89,3.77,1.89,0.0,1.89,0.0,7.55,0.0,7.55,3.77,0.0,0.0,0.0,1.89,0.0,1.89,0.0,0.0,0.0,9.43,0.0,3.77,0.0,0.0,16.98,7.55,0.0,3.77,3.77,5.66,3.77,1.89,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.87,5.66,5.66,7.55,0.0,0.0,15.09,7.55,9.43,1.89,11.32,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0,5.66,0.0,0.0,32.08,3.77,11.32,0.0,0.0,0.0,0.0,0.0,11.32,0.0,0.0,5.66,0.13735999999999998,0.86264,0,0.00243261,0.0026434,11,4.818181818,1.607752609,1520,brainwash,censored
2972,4.591595,2.0,0.0,1.0,2.0,31.0,22.0,2.0,6.0,0.8636364,11.0,22.0,8.0,0.0,8.0,5.0,2.0,2.0,11.0,0.0,0.0,363.6364,0.5,0.0,0.0,0.0,17.0,0.0,1.0,0.3942164,1.0,0.7727273,0.06450643,0.7326285,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,21,21.0,0.0,52.38,38.1,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,9.52,0.0,0.0,4.76,0.0,9.52,4.76,0.0,9.52,0.0,4.76,0.0,4.76,19.05,9.52,14.29,0.0,0.0,0.0,0.0,9.52,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.52,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,0.0,0.0,9.52,0.0,0.0,9.52,0.0,4.76,9.52,0.0,4.76,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.012795299999999999,0.9872049999999999,0,0.00228238,0.00236644,10,2.1,0.701549607,11559,china,censored
2974,4.841703,2.0,0.0,1.0,8.0,121.0,70.0,12.0,27.0,0.7,30.0,90.0,29.0,1.0,8.116667,38.0,2.0,8.0,8.75,0.0,0.05,320.9506,0.125,6.0,0.0,0.125,64.0,0.0,7.0,2.1642770000000002,0.0,0.9142857,0.1003433,1.642306,1.0,0.019307533999999998,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,66,66.0,0.0,74.24,31.82,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,1.52,7.58,9.09,6.06,7.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58,0.0,7.58,7.58,3.03,0.0,0.0,1.52,0.0,1.52,0.0,0.0,0.0,7.58,0.0,0.0,0.0,0.0,19.7,1.52,1.52,6.06,9.09,0.0,1.52,3.03,0.0,0.0,3.03,1.52,0.0,1.52,0.0,0.0,12.12,3.03,3.03,6.06,1.52,0.0,16.67,10.61,1.52,6.06,6.06,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,1.52,1.52,0.0,24.24,6.06,16.67,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0241597,0.9758399999999999,0,0.00199424,0.00186147,10,6.6,2.201285237,550,democracy,censored
2975,4.604693,2.0,0.0,1.0,5.0,60.0,30.0,1.0,9.0,0.8666666999999999,9.0,51.0,9.0,0.0,7.35,18.0,3.0,5.0,6.0,0.0,0.06666666,305.7143,0.0,6.0,0.0,0.0,28.0,1.0,3.0,1.432649,0.0,0.9333333,0.0361236,0.5713155,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30,15.0,0.0,53.33,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,13.33,6.67,13.33,0.0,0.0,0.0,6.67,3.33,0.0,3.33,3.33,0.0,0.0,0.0,3.33,0.0,0.0,6.67,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,0.0,0.0,0.0,6.67,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,3.33,3.33,3.33,3.33,10.0,6.67,3.33,3.33,10.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,6.67,0.0,0.0,23.33,0.0,16.67,0.0,0.0,3.33,3.33,0.0,0.0,0.0,0.0,0.0,0.00778631,0.9922139999999999,0,0.00168529,0.0007279,8,3.75,1.250804397,779,democracy,censored
2979,4.712324,2.0,0.0,1.0,7.0,119.0,62.0,9.0,15.0,0.7096774,21.0,108.0,11.0,0.0,6.655461999999999,30.0,12.0,7.0,8.857142,0.0,0.3928571,297.9964,0.4285714,22.0,0.0,0.0,52.0,0.0,4.0,1.814961,0.0,0.8387097,0.07781513,1.538319,0.0,0.0023600360000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,66,22.0,0.0,59.09,28.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,1.52,0.0,0.0,1.52,1.52,0.0,7.58,1.52,1.52,0.0,6.06,12.12,4.55,12.12,1.52,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61,0.0,0.0,0.0,0.0,16.67,9.09,6.06,0.0,0.0,0.0,1.52,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,10.61,4.55,4.55,1.52,4.55,1.52,28.79,10.61,9.09,13.64,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,4.55,0.0,0.0,16.67,4.55,10.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.673029,0.326971,2,0.00234765,0.00254063,9,7.333333333,2.446073871,144269,china,censored
