idx,CRIE Readability 1.0,SVM readability prediction 1.0,SVM readability prediction 2.0,Paragraphs,Average paragraph length,Characters,Words,Adverbs,Verbs,Type-token ratio,Difficult words,Low-stroke characters,Intermediate-stroke characters,High-stroke characters,Average strokes,Two-character words,Three-character words,Sentences,Average sentence length,Simple sentence ratio,modifiers per NP,Np ratio,Average propositional phrase,Sentences with complex structure,Parallelism,Average number of idioms each sentence,Content words,Negatives,Sentences with complex semantic categories,Number of complex semantic categories,Intentional words,Noun word density,Content word frequency in logarithmic,Average frequency of content word in domain in Logarithmic,Number of Idioms,Standard Deviation of number of idioms,Pronouns,Personal pronouns,First personal pronouns,Third personal pronouns,conjunctions,positive conjunctions,negative conjunctions,adversative conjunctions,causal conjunctions,hypothesis conjunction,condition conjunction,purpose conjunctions,figure of speech (simile),Content word category,class
507,3.837,2,0,1,1,39,22,4,3,1,12,31,8,0,7.358974,11,3,1,22,1,0,0,0,0,0,1,21,0,0,0,0,0.9545454,0,2.067221,1,0.025928106,0,0,0,0,0,0,0,0,0,0,0,0,0,21,censored
508,4.40058,2,0,1,9,145,85,8,22,0.7294118,32,122,23,0,7.703448,50,5,9,9.444445,0.5,0.1481481,315.9091,0.3333333,22,0,0,73,0,7,2.826181,0,0.8588235,0.1018096,1.25893,0,0.006448089,0,0,0,0,4,3,1,0,0,1,0,0,0,53,censored
509,4.814099,5,0,1,3,309,228,64,59,0.4517544,61,258,50,1,7.2589,70,4,3,76,1,0,0,1.666667,0,0,0,182,15,1,0.560883,0,0.7982456,0.1967549,2.662654,0,0.006448089,32,32,17,8,10,5,7,5,1,2,0,0,0,84,censored
510,4.990308,2,0,1,9,156,107,18,24,0.8785047,30,123,31,0,7.512987,41,4,9,11.88889,0,0.2071429,348.2684,0.8888889,12,0,0,86,1,4,1.243532,0,0.8037383,0.02257725,1.608054,0,0.006448089,4,4,0,2,4,3,1,0,0,1,0,0,1,80,censored
511,4.91396,2,0,1,10,125,77,19,23,0.8311688,29,112,13,0,7.104,38,2,10,7.7,0,0.3083333,288.8889,0.6,27,0,0,64,2,7,2.292848,1,0.8311688,0.04077324,1.875443,0,0.006448089,3,2,0,0,2,1,0,0,0,0,0,0,0,56,censored
512,4.920619,2,0,1,6,126,75,7,21,0.8133333,31,103,22,0,7.4,36,6,6,12.5,0,0.4277778,278.5354,0.8333333,28,0,0,61,0,2,0.921766,0,0.8133333,0.04308116,1.809464,0,0.006448089,2,1,0,0,2,1,1,0,1,0,0,0,0,53,censored
513,4.56527,2,0,1,6,78,44,10,7,0.7045454,15,73,5,0,7.74359,24,2,6,7.333333,0,0.1,292.5458,0,0,0,0,39,1,5,1.571082,0,0.8863636,0.1337911,1.221085,0,0.006448089,1,1,1,0,2,2,0,0,0,2,0,0,0,27,censored
514,4.685,2,0,1,2,28,14,1,8,1,11,19,9,0,8.5,12,1,2,7,0,0,291.6667,0,0,0,0,14,0,1,0.560883,0,1,0,0.7385341,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,14,censored
515,3.778603,1,0,1,3,53,42,10,11,0.7142857,8,48,5,0,6.471698,11,0,3,14,1,0.3166667,298.0392,0,15,0,0,34,1,1,0.06088305,1,0.8095238,0.07624121,2.806221,0,0.006448089,6,6,4,0,0,0,0,0,0,0,0,0,0,26,censored
516,4.364439,2,0,1,6,125,80,20,28,0.725,17,107,18,0,7.296,40,1,6,13.33333,0.5,0.4,311.0889,0.6666667,19,0,0,69,2,3,0.6270936,1,0.8625,0.08118889,2.219076,0,0.006448089,8,8,6,0,1,1,0,0,0,0,0,0,0,51,censored
517,5.105663,2,0,1,9,184,106,17,19,0.6698113,43,170,14,0,6.831522,66,6,9,11.77778,0,0.1428571,366.3471,0.3333333,0,0,0,82,0,6,2.081965,2,0.7735849,0.1058957,1.47867,0,0.006448089,7,7,4,3,8,4,2,2,1,0,0,0,0,59,censored
518,4.186112,2,0,1,9,128,80,9,21,0.625,28,104,22,0,7.420635,41,2,9,8.888889,0.6666667,0.07539682,402.2876,0,20,0,0,69,1,6,3.031965,0,0.8625,0.1493238,1.6616,0,0.006448089,3,3,1,0,4,4,0,0,0,0,0,0,0,45,censored
519,4.244,1,0,1,5,58,33,7,12,0.969697,9,47,11,0,7.362069,14,2,5,6.6,0.5,0.2333333,313.3333,0.2,6,0,0,29,2,4,1.064961,0,0.8787879,0,2.361443,0,0.006448089,1,1,1,0,2,0,2,2,0,0,0,0,0,29,censored
520,4.274763,1,0,1,10,109,77,15,26,0.7662337,36,97,11,0,7.268518,23,3,10,7.7,0.8888889,0.025,245.4861,0.1,12,0,0,66,1,7,2.030943,0,0.8571429,0.07045216,1.963316,0,0.006448089,6,6,3,0,0,0,0,0,0,0,0,0,0,52,censored
521,4.841232,2,0,1,7,117,75,16,23,0.92,21,97,19,0,7.086207,39,0,7,10.71429,0,0.1190476,261.3926,0.2857143,26,0,0,60,4,4,1.317342,0,0.8,0.01365178,1.994577,0,0.006448089,3,2,1,0,6,4,2,0,1,2,2,0,0,57,censored
522,4.637,2,0,1,2,29,20,3,3,1,5,26,3,0,7.206897,9,0,2,10,0,0.07142855,533.3334,1,6,0,0,16,0,1,0.560883,0,0.8,0,1.983022,0,0.006448089,2,2,1,1,1,1,0,0,0,1,0,0,0,16,censored
523,4.716276,2,0,1,6,85,46,8,11,0.8478261,16,75,10,0,6.717647,26,1,6,7.666667,0,0.3888888,317.5595,0.3333333,6,0,0,41,0,4,1.510199,1,0.8913044,0.05160515,1.666665,0,0.006448089,2,2,2,0,0,0,0,0,0,0,0,0,0,35,censored
524,4.813814,5,0,1,2,133,87,19,21,0.7356322,20,113,19,0,6.863636,31,6,2,43.5,0,0,0,2,0,0,0.5,74,1,0,0,0,0.8505747,0.07264269,2.320071,1,0.025928106,6,6,6,0,2,2,1,0,1,1,0,0,0,57,censored
525,3.715234,1,0,1,1,39,27,5,7,0.8518519,6,33,6,0,8.025641,12,0,1,27,1,0,0,1,0,0,0,23,0,0,0,0,0.8518519,0.06337474,2.09387,0,0.006448089,3,3,1,2,3,2,2,0,1,1,0,0,0,19,censored
526,3.524759,1,0,1,2,34,26,3,6,0.6153846,5,27,7,0,7,8,0,2,13,1,0.45,356.25,1,7,0,0,21,0,1,0.360883,0,0.8076923,0.1852492,1.967826,0,0.006448089,3,3,1,0,0,0,0,0,0,0,0,0,0,13,censored
527,4.887343,2,0,1,19,267,156,30,41,0.7692308,51,229,38,0,7.164794,86,8,19,8.210526,0.5714286,0.1877193,294.1189,0.7368421,48,0,0,125,1,12,4.66393,0,0.801282,0.0435672,1.894154,0,0.006448089,11,11,10,0,5,4,1,1,1,2,0,0,0,103,censored
528,3.988344,5,0,1,1,141,84,24,19,0.7619048,24,128,13,0,6.730496,44,5,1,84,1,0,0,1,0,0,0,71,2,0,0,0,0.8452381,0.06122644,2.300802,0,0.006448089,4,4,2,0,3,1,1,1,1,1,0,0,0,59,censored
529,4.824852,2,0,1,15,253,151,26,40,0.6953642,42,211,42,0,7.241107,71,11,15,10.06667,0.5,0.2380953,330.9916,0.2666667,44,0,0,124,3,8,1.858493,1,0.821192,0.07952222,2.147699,0,0.006448089,14,14,4,1,5,4,1,1,3,0,0,0,0,94,censored
530,4.664817,2,0,1,3,64,41,9,12,0.902439,10,55,9,0,7.078125,20,0,3,13.66667,0,0.4761905,298.8604,0,14,0,0.3333333,34,3,0,0,0,0.8292683,0.02913194,1.895024,1,0.025928106,2,2,1,0,2,2,0,0,1,0,0,0,0,31,censored
531,4.824111,5,0,1,2,92,58,12,17,0.8275862,20,78,14,0,7.152174,28,3,2,29,0,0.2857143,538.4615,0.5,0,0,0,51,1,0,0,0,0.8793104,0.05310003,1.959786,0,0.006448089,6,5,2,2,0,0,0,0,0,0,0,0,0,43,censored
532,4.900278,2,0,1,8,152,95,22,24,0.6947368,29,136,16,0,6.842105,35,8,8,11.875,0,0.2976191,278.7046,0.375,12,0,0,81,1,3,0.7326491,0,0.8526316,0.09994625,2.271581,0,0.006448089,6,6,4,0,1,0,1,0,0,0,0,0,0,57,censored
533,4.698078,2,0,1,6,79,45,7,11,0.8,11,64,15,0,7.189873,26,1,6,7.5,0,0.5972222,342.0635,0,6,0,0,41,0,3,1.482649,0,0.9111111,0.05312295,1.58908,0,0.006448089,5,5,1,0,0,0,0,0,0,0,0,0,0,34,censored
534,5.323749,4,0,1,16,306,181,32,42,0.718232,65,264,42,0,7.127451,96,7,16,11.3125,0.25,0.7190477,291.0428,0.375,48,0,0.0625,147,1,6,2.031965,2,0.8121547,0.0688891,1.513528,1,0.025928106,11,11,3,7,6,3,2,0,1,0,0,0,0,115,censored
535,4.713205,2,0,1,2,46,25,5,10,0.92,12,38,8,0,6.913043,16,1,2,12.5,0,0,322.9167,0.5,6,0,0,21,1,1,0.1608831,1,0.84,0.0150515,2.044838,0,0.006448089,2,2,2,0,0,0,0,0,0,0,0,0,0,20,censored
536,4.711439,2,0,1,5,68,49,12,17,0.7755102,11,57,10,1,7.264706,17,1,5,9.8,0,0.1,278.5714,0.2,15,0,0,44,0,3,0.7659825,0,0.8979592,0.08118889,2.361403,0,0.006448089,8,8,2,0,1,0,0,0,0,0,0,0,0,34,censored
537,4.934796,2,0,1,8,188,115,16,36,0.7565218,47,156,31,0,7.475936,52,9,8,14.375,0.3333333,0.6944445,253.0664,0.5,28,0,0,100,1,3,1.349316,0,0.8695652,0.06413732,1.742538,0,0.006448089,7,7,4,0,2,1,1,0,1,0,0,0,0,79,censored
538,4.536073,5,0,1,2,93,78,14,24,0.4615385,23,72,17,0,7.651685,13,1,2,39,0,0.5,307.6923,1.5,6,0,0,69,0,0,0,0,0.8846154,0.293458,2.090403,0,0.006448089,2,6,0,0,0,0,0,0,0,0,0,0,0,33,censored
539,5.196332,2,0,1,8,168,97,12,26,0.814433,45,152,16,0,7.196429,54,4,8,12.125,0,0.07142857,275.1855,0.25,13,0,0.125,86,0,4,1.114961,1,0.8865979,0.0501851,1.463097,1,0.025928106,6,6,5,1,1,0,1,0,0,0,0,0,0,73,censored
540,4.671374,2,0,1,2,55,31,5,7,0.8709677,9,53,2,0,6.4,22,1,2,15.5,0,0.725,291.6667,2,7,0,0,24,0,0,0,0,0.7741935,0.02736636,2.002772,0,0.006448089,3,3,1,0,1,1,0,0,0,1,0,0,0,22,censored
541,4.634164,2,0,1,6,133,96,21,26,0.8020833,32,113,17,0,7.123077,35,1,6,16,0.5,0.25,328.2051,0.6666667,15,0,0,75,1,0,0,0,0.78125,0.03994222,2.234292,0,0.006448089,8,8,5,3,3,2,1,1,0,0,0,0,0,64,censored
542,4.22805,2,0,1,6,139,86,16,22,0.7209302,16,122,17,0,7.107913,49,2,6,14.33333,0.75,0.3,306.8162,0.1666667,22,0,0,72,2,2,0.8717661,0,0.8372093,0.06660932,2.114871,0,0.006448089,11,12,8,3,7,7,0,0,4,1,0,0,0,55,censored
543,4.93925,2,0,1,6,118,74,7,18,0.7702703,23,96,22,0,6.90678,39,1,6,12.33333,0,0.15,298.1417,1.5,29,0,0,58,0,3,0.7778872,1,0.7837838,0.0398825,1.779733,0,0.006448089,8,8,6,1,2,2,0,0,2,0,0,0,0,49,censored
544,5.105374,2,0,1,5,152,97,27,28,0.814433,40,124,27,1,7.848684,40,6,5,19.4,0,0.5,261.3636,1.4,7,0,0.2,72,1,2,0.7217661,0,0.742268,0.02736637,1.741125,1,0.025928106,3,3,2,0,3,2,1,1,0,0,0,0,0,66,censored
545,5.058496,2,0,1,18,282,181,40,41,0.6187845,46,252,30,0,6.950355,90,4,18,10.05556,0.3333333,0.4411765,259.8096,0.3333333,53,0,0,145,9,10,3.175497,0,0.801105,0.1182118,1.996062,0,0.006448089,19,19,11,0,9,5,3,1,3,0,2,0,0,95,censored
546,4.218061,5,0,1,1,129,83,17,22,0.7831326,31,118,11,0,6.953488,42,2,1,83,1,0,0,1,0,0,0,68,1,0,0,1,0.8192771,0.04484741,2.233453,0,0.006448089,11,10,6,3,4,2,2,2,2,0,0,0,0,57,censored
547,4.581757,2,0,1,2,27,20,7,8,0.95,3,24,3,0,6.888889,7,0,2,10,0,0.1666667,252.7473,0,0,0,0,17,0,1,0.360883,0,0.85,0.01881438,2.155699,0,0.006448089,2,2,2,0,1,0,1,1,0,0,0,0,0,16,censored
548,4.804059,2,0,1,4,72,52,14,17,0.8461539,16,61,11,0,7.5,18,1,4,13,0,0.5,273.1481,0,12,0,0,40,1,3,0.7826492,0,0.7692308,0.01584368,1.671894,0,0.006448089,4,4,2,1,2,0,0,0,0,1,0,0,0,38,censored
549,4.15271,5,0,1,1,126,83,22,20,0.7951807,36,106,20,0,6.817461,35,2,1,83,1,0,0,0,0,0,0,75,2,0,0,0,0.9036145,0.06373598,2.271599,0,0.006448089,4,4,1,0,2,2,1,0,0,1,0,0,0,59,censored
550,4.307572,2,0,1,7,124,81,11,22,0.7407407,39,106,18,0,7.290323,41,1,7,11.57143,0.8,0.68,334.9206,0.2857143,12,0,0,65,0,4,1.343532,0,0.8024691,0.07999174,1.598747,0,0.006448089,2,2,1,0,4,4,0,0,1,0,0,0,0,48,censored
551,4.985126,2,0,1,6,127,76,13,18,0.8684211,31,111,15,0,7.373016,33,9,6,12.66667,0,0.2583333,360.4798,0.5,32,0,0,64,1,0,0,1,0.8421053,0.02339341,1.883275,0,0.006448089,3,3,2,0,3,2,0,0,1,0,0,0,0,59,censored
552,4.932043,2,0,1,6,108,75,18,22,0.72,26,85,23,0,7.518518,27,3,6,12.5,0,0.2666667,260.4979,0.1666667,15,0,0,60,1,4,1.591151,0,0.8,0.06143469,1.985611,0,0.006448089,7,7,4,2,1,1,1,0,0,1,0,0,0,49,censored
553,4.801672,2,0,1,6,76,55,6,17,0.8909091,22,63,13,0,7.552631,19,1,6,9.166667,0,0.1666667,331.1027,0.1666667,7,0,0,50,0,4,1.310199,1,0.9090909,0.03821003,1.89089,0,0.006448089,1,1,1,0,2,2,0,0,0,0,1,0,0,44,censored
554,4.679822,2,0,1,4,102,64,14,13,0.75,13,90,12,0,7.480392,36,1,4,16,0,0.2222222,308.8235,0.5,8,0,0,48,1,2,0.421766,0,0.75,0.060206,1.523255,0,0.006448089,3,3,1,0,4,3,1,1,2,0,1,0,0,40,censored
555,4.88244,2,0,1,6,97,66,7,15,0.8181818,27,82,15,0,7.56701,19,3,6,11,0,0.52,310,0.5,15,0,0,55,1,2,0.6217661,1,0.8333333,0.03077336,1.794143,0,0.006448089,1,1,0,0,1,1,0,0,0,0,0,0,0,48,censored
556,4.849027,2,0,1,5,87,61,12,18,0.852459,18,76,11,0,7.402299,22,2,5,12.2,0,0.5,258.9286,0.4,6,0,0,50,1,2,0.4931946,1,0.8196721,0.01655641,1.961939,0,0.006448089,5,5,3,2,0,0,0,0,0,0,0,0,0,47,censored
557,4.732233,2,0,1,4,81,54,12,16,0.6296296,16,69,12,0,6.987654,25,1,4,13.5,0,0.45,315.3045,0,25,0,0,40,0,0,0,0,0.7407407,0.090309,2.095002,0,0.006448089,7,6,4,2,2,2,0,0,2,0,0,0,0,30,censored
558,4.939853,2,0,1,6,104,62,10,13,0.9032258,31,87,16,0,7.310679,25,7,6,10.33333,0,0.3055555,268.4796,0.3333333,14,0,0,55,0,2,0.3717661,0,0.8870968,0.01736712,1.39214,0,0.006448089,0,0,0,0,1,1,0,0,1,0,0,0,0,52,censored
559,3.721117,1,0,1,1,34,23,6,7,0.9130435,7,27,7,0,7.764706,7,2,1,23,1,0,0,1,0,0,0,21,2,0,0,0,0.9130435,0.03168737,2.312106,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,19,censored
560,4.852726,3,0,1,21,315,194,29,44,0.6649485,74,277,38,0,7.190476,91,13,21,9.238095,0.7,0.2813095,331.9597,0.3809524,45,0,0,159,8,12,4.075835,0,0.8195876,0.1014326,1.447929,0,0.006448089,5,2,2,0,5,4,0,0,0,0,0,0,0,112,censored
561,4.902764,2,0,1,7,127,83,23,18,0.7590361,31,101,26,0,7.598425,35,3,7,11.85714,0,0.175,401.4286,0.2857143,13,0,0,67,1,3,1.432649,0,0.8072289,0.06784283,1.786817,0,0.006448089,2,2,0,0,2,2,0,0,0,0,1,0,0,54,censored
562,4.727865,2,0,1,3,62,40,12,9,0.875,15,52,10,0,7.806452,20,1,3,13.33333,0,1.25,325,0.3333333,8,0,0,30,0,2,0.4717661,0,0.75,0.02150214,1.307657,0,0.006448089,0,1,1,0,1,1,0,0,0,0,0,0,0,28,censored
563,4.947311,2,0,1,14,232,148,36,38,0.7297297,51,199,33,0,7.603448,55,10,14,10.57143,0.4285714,0.1581197,398.4291,0.2142857,50,0,0.1428571,128,2,5,2.471082,0,0.8648649,0.07476558,1.859366,2,0.058304302,10,10,3,0,1,0,1,0,0,0,0,0,0,98,censored
564,4.656076,2,0,1,6,117,67,11,19,0.7611941,14,105,12,0,7.051282,42,2,6,11.16667,0,0.2555555,316.8498,0.5,25,0,0,55,0,2,0.9789089,1,0.8208955,0.04898045,1.419369,0,0.006448089,0,0,0,0,2,2,0,0,0,0,0,0,0,45,censored
565,5.192582,2,0,1,13,275,159,30,34,0.7358491,49,237,38,0,7.167273,92,9,13,12.23077,0,0.6074075,331.3865,0.6153846,12,0,0,131,2,8,2.485477,0,0.8238994,0.06658738,1.517295,0,0.006448089,5,4,1,1,3,3,1,0,0,1,0,0,0,102,censored
566,4.64854,2,0,1,7,165,102,12,18,0.6764706,19,147,17,0,7.121951,50,3,7,14.57143,0,0.7888889,378.8765,1.428571,26,0,0,82,0,3,0.8612205,1,0.8039216,0.1025274,1.537342,0,0.006448089,0,0,0,1,4,3,0,0,0,0,0,0,0,59,censored
567,4.685,2,0,1,2,47,27,2,6,1,11,35,12,0,7.829787,18,1,2,13.5,0,0.08333335,383.3333,1.5,13,0,0,23,0,0,0,0,0.8518519,0,0.8727785,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,23,censored
568,4.740145,2,0,1,5,100,62,10,14,0.8387097,19,78,21,1,7.73,36,1,5,12.4,0,0,283.2341,1,9,0,0,52,0,3,0.8993157,0,0.8387097,0.03926479,1.016614,0,0.006448089,0,0,0,0,2,2,0,0,0,0,0,0,0,46,censored
569,4.643,2,0,1,2,47,27,4,9,0.962963,8,39,8,0,7.744681,18,1,2,13.5,0,1,125,0.5,0,0,0,23,0,1,0.360883,0,0.8518519,0,1.245558,0,0.006448089,0,0,0,0,1,0,1,1,0,0,0,0,0,23,censored
570,4.78597,2,0,1,4,106,65,13,16,0.8307692,22,87,19,0,7.754717,35,3,4,16.25,0,0,183.3333,1.5,0,0,0,52,2,2,0.9789089,1,0.8,0.0490537,1.389938,0,0.006448089,1,1,0,1,1,1,0,0,0,0,0,0,0,44,censored
571,4.54727,2,0,1,2,34,23,8,4,0.8260869,7,28,6,0,8.205882,8,0,2,11.5,0,0,229.1667,0,6,0,0,19,0,2,0.3884327,0,0.8260869,0.05644313,1.258511,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,16,censored
572,4.643,2,0,1,3,39,23,4,5,0.8260869,8,32,7,0,7.820513,13,0,3,7.666667,0,0.5555556,250.7937,0.6666667,9,0,0,15,0,2,0.5384327,0,0.6521739,0,0.6267078,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,15,censored
573,4.765767,2,0,1,7,113,66,11,11,0.7575758,22,92,21,0,7.59292,39,4,7,9.428572,0,0.6190476,298.7528,0.7142857,18,0,0,53,0,4,1.168532,0,0.8030303,0.06300628,1.514469,0,0.006448089,1,1,0,0,1,1,1,0,0,1,0,0,0,43,censored
574,4.63747,1,0,1,2,29,18,4,4,0.8888889,10,25,4,0,7.206897,11,0,2,9,0,0,325,0.5,0,0,0,14,0,1,0.2275497,0,0.7777778,0.02315615,1.99555,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,13,censored
575,6.937632,6,0,1,53,1095,631,126,169,0.548336,171,937,154,0,7.423465,355,44,53,11.90566,0,0.3147727,284.9559,0.6981132,128,0,0,515,9,29,10.0799,5,0.8161648,0.1280168,1.677943,0,0.006448089,21,11,3,14,26,19,8,5,2,5,2,0,0,316,censored
576,4.626129,2,0,1,3,53,32,9,9,0.90625,8,44,9,0,7.075472,17,2,3,10.66667,0,1.25,267.8571,0.3333333,0,0,0,27,1,2,1.121766,0,0.84375,0.0240824,1.913252,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,25,censored
577,3.915971,1,0,1,5,58,33,5,16,0.9393939,18,47,11,0,7.431035,18,0,5,6.6,1,0,418.5714,0.2,6,0,0.2,32,0,4,1.543532,0,0.969697,0.01590404,1.78563,1,0.025928106,1,1,1,0,0,0,0,0,0,0,0,0,0,30,censored
578,4.702693,2,0,1,2,66,34,2,11,0.8823529,16,58,8,0,7.090909,22,2,2,17,0,0.25,266.6667,1.5,8,0,0.5,28,0,0,0,0,0.8235294,0.0361236,0.5604138,1,0.025928106,0,0,0,0,0,0,0,0,0,0,0,0,1,25,censored
579,3.18846,1,0,1,2,28,18,2,6,0.4444444,2,24,4,0,7.714286,10,0,2,9,1,0.5,222.2222,0,0,1,0,14,0,2,0.3217661,0,0.7777778,0.3512017,0.752575,0,0.006448089,0,0,0,0,2,2,2,0,0,2,0,0,0,6,censored
580,3.18846,1,0,1,2,28,18,2,6,0.4444444,2,24,4,0,7.714286,10,0,2,9,1,0.5,222.2222,0,0,1,0,14,0,2,0.3217661,0,0.7777778,0.3512017,0.752575,0,0.006448089,0,0,0,0,2,2,2,0,0,2,0,0,0,6,censored
581,4.247157,2,0,1,5,79,45,7,14,0.9777778,19,70,8,0,6.884615,19,6,5,9,0.6666667,0.5333334,302.5794,0.4,9,0,0,40,1,3,1.015982,0,0.8888889,0.007718718,2.056366,0,0.006448089,2,2,1,0,0,0,0,0,0,0,0,0,0,39,censored
582,5.112867,5,0,1,4,207,129,28,29,0.7286822,43,176,31,0,7.352657,66,3,4,32.25,0,0.5,341.3461,1,15,0,0,103,0,2,0.1773217,0,0.7984496,0.06362803,2.028424,0,0.006448089,4,4,3,0,8,6,3,0,1,3,1,0,0,84,censored
583,4.335757,2,0,1,4,50,28,8,6,0.5357143,12,44,6,0,7.42,14,4,4,7,0,0,365.0793,0,0,0,0,22,0,4,2.243532,0,0.7857143,0.2508583,0.150515,0,0.006448089,0,0,0,0,2,2,0,0,0,0,0,0,0,12,censored
584,4.345112,2,0,1,8,139,92,20,27,0.8369565,37,120,18,0,6.891304,34,2,8,11.5,0.8571429,0.1666667,273.226,0.375,19,0,0,77,3,3,0.9207443,1,0.8369565,0.03800487,1.994238,0,0.006448089,5,5,1,0,1,0,1,1,0,0,0,0,0,68,censored
585,4.885802,2,0,1,11,218,130,26,30,0.7230769,50,194,24,0,7.215596,57,6,11,11.81818,0.5,0.2222222,287.9269,0.5454546,18,0,0,109,3,4,1.410199,0,0.8384615,0.06505386,2.179803,0,0.006448089,10,10,7,1,3,0,3,3,0,0,0,0,0,86,censored
586,4.709949,2,0,1,8,132,86,15,21,0.744186,18,120,12,0,6.893939,44,1,8,10.75,0,0.675,295.4726,0.875,38,0,0,70,2,3,1.206459,1,0.8139535,0.075312,1.794806,0,0.006448089,2,2,1,1,3,2,0,0,0,2,0,0,0,54,censored
587,4.675,2,0,1,2,45,25,6,6,0.92,9,40,5,0,7.311111,11,3,2,12.5,0,1,200,0.5,0,0,0,19,0,1,0.560883,0,0.76,0,2.011049,0,0.006448089,2,1,1,0,1,1,0,0,1,0,0,0,0,19,censored
588,3.623954,2,0,1,2,53,32,3,6,0.625,18,45,8,0,7.075472,21,0,2,16,1,0,300,0.5,0,0,0,29,0,1,0.1608831,0,0.90625,0.2051424,1.451201,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,17,censored
589,3.95153,2,0,1,3,87,56,10,15,0.6785714,23,62,25,0,7.988506,21,5,3,18.66667,1,0,388.8889,0,6,0,0,51,1,1,0.06088305,0,0.9107143,0.1142753,2.153359,0,0.006448089,7,7,5,0,0,0,0,0,0,0,0,0,1,34,censored
590,4.455514,2,0,1,7,122,74,17,24,0.8513514,28,101,21,0,7.606557,36,6,7,10.57143,0.5,0.6751701,362.7083,0.4285714,21,0,0,63,1,5,1.629812,3,0.8513514,0.03762875,1.979538,0,0.006448089,1,1,0,1,3,3,0,0,1,0,0,0,0,56,censored
591,3.795,1,0,1,1,39,24,6,6,0.9583333,9,35,4,0,7.230769,11,2,1,24,1,0,0,1,0,0,0,19,2,0,0,0,0.7916667,0,1.947943,0,0.006448089,0,0,0,0,1,1,0,0,0,0,0,0,0,19,censored
592,4.675908,2,0,1,3,53,40,11,10,0.85,11,46,7,0,7.09434,11,1,3,13.33333,0,0.1111111,205.2882,0.3333333,14,0,0,32,1,0,0,0,0.8,0.03114104,2.294275,0,0.006448089,2,2,2,0,1,1,0,0,0,1,0,0,0,29,censored
593,5.1938,3,0,1,18,309,194,42,57,0.7525773,74,254,54,0,7.383117,102,5,18,10.77778,0.5,0.4039216,284.9383,0.3888889,32,0,0,156,2,9,2.540804,2,0.8041237,0.04709927,1.748986,0,0.006448089,5,7,2,0,7,7,1,0,0,2,0,0,1,130,censored
594,4.710011,2,0,1,5,99,64,17,15,0.84375,15,89,10,0,7.363636,33,1,5,12.8,0,0.6041667,311.7082,0.8,25,0,0,52,1,2,0.7884327,1,0.8125,0.03383267,1.844898,0,0.006448089,1,1,0,0,2,0,2,2,0,0,0,0,0,46,censored
595,4.892568,2,0,1,10,154,89,20,16,0.8314607,28,119,35,0,8.051948,56,3,10,8.9,0,0.5083333,291.9661,0.3,18,0,0,70,1,7,2.092848,0,0.7865168,0.03344778,1.208601,0,0.006448089,1,1,0,0,5,3,3,1,1,2,0,0,0,63,censored
596,5.136003,3,0,1,13,304,170,25,40,0.7235294,47,265,38,1,7.49671,98,7,13,13.07692,0,0.2380952,327.7016,0.8461539,42,0,0,142,1,7,2.659515,1,0.8352941,0.07389268,1.509486,0,0.006448089,3,3,0,3,6,3,0,0,0,2,0,0,0,111,censored
597,4.185392,1,0,1,6,95,56,14,13,0.7857143,18,75,19,0,8.265958,35,2,6,9.333333,0.6666667,0.8888888,267.0815,0.5,21,0,0,40,0,3,0.6993158,0,0.7142857,0.01584368,1.635139,0,0.006448089,0,0,0,0,1,0,1,1,0,0,0,0,0,38,censored
598,4.761206,2,0,1,5,82,50,4,15,0.92,18,73,9,0,7.52439,28,2,5,10,0,0,266.9231,0.6,14,0,0,42,0,4,1.814961,1,0.84,0.0150515,1.605714,0,0.006448089,0,0,0,0,3,1,2,2,0,0,0,0,0,40,censored
599,4.699,2,0,1,3,56,34,7,6,0.9705882,12,42,14,0,7.803571,22,0,3,11.33333,0,0.2,298.6111,1,6,0,0,28,2,1,0.560883,0,0.8235294,0,0.9188663,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,28,censored
600,3.953,5,0,1,1,51,32,6,9,0.9375,19,44,7,0,7.921568,16,0,1,32,1,0,0,0,0,0,0,26,2,0,0,0,0.8125,0,1.9,0,0.006448089,1,1,1,0,0,0,0,0,0,0,0,0,0,26,censored
601,5.039765,5,0,1,2,193,121,26,32,0.7851239,36,164,29,0,7.512953,54,6,2,60.5,0,0,250,1.5,7,0,0.5,94,1,1,0.2751688,0,0.7768595,0.04643331,2.018684,1,0.025928106,4,4,3,1,6,5,1,0,1,0,1,0,0,80,censored
602,4.657,1,0,1,2,29,16,4,3,0.9375,9,21,8,0,7.965517,9,2,2,8,0,0.5,200,1,6,0,0,11,0,2,0.671766,0,0.6875,0,1.646998,0,0.006448089,0,0,0,0,0,0,0,0,0,0,0,0,0,11,censored
