idx,'CRIE Readability 1.0','SVM readability prediction 1.0','SVM readability prediction 2.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms','Standard Deviation of number of idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',class
-0.753011,0.876677,0.400271,-0.584243,0,-0.794391,-0.162044,-0.234473,0.428442,-0.53359,0.201187,-0.151504,-0.078157,-0.465611,-0.185977,-0.194278,-0.144286,0.007348,-0.794391,1.165675,-0.939114,-0.824128,0.036554,0.972307,-0.228467,-0.067009,-0.230399,-0.290544,0.595981,-0.630403,-0.672032,-0.385949,-0.442897,-0.889065,0.280011,-0.215084,-0.192634,0.276592,0.303608,0.477213,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.061672,censored
-0.752982,0.903018,0.400271,-0.584243,0,1.162264,1.163324,1.223235,1.587244,0.57824,-1.288803,0.249515,1.221867,0.686482,-0.185977,0.005103,1.376397,-0.45528,1.162264,-0.103918,-0.939114,-0.757975,0.164963,-0.067892,1.381361,-0.067009,1.182511,1.014919,1.71412,0.385539,0.541128,1.458453,-0.745769,1.042428,0.809141,1.886412,1.646319,2.132928,2.19813,3.295336,-0.377825,4.63193,5.627246,6.491173,1.975709,-0.2838,11.592987,-0.197191,-0.081755,-0.139743,0.767277,censored
-0.752953,-1.309365,-1.081936,-0.584243,0,-1.185722,-0.922903,-1.04431,-0.73036,-1.089506,0.625022,-1.15405,-0.858172,-0.977653,-0.185977,-0.937129,-0.828594,-0.45528,-1.185722,0.73426,1.315471,0.102016,0.933091,2.792657,-0.228467,-0.067009,-0.230399,-1.112502,-0.522159,-0.630403,-0.891386,-0.385949,-1.239339,-0.889065,1.233637,-0.215084,-0.192634,-0.187493,0.303608,0.477213,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.068254,censored
-0.752924,0.711447,0.400271,-0.584243,0,-0.011729,-0.235675,-0.193981,-0.537227,-0.53359,-0.512269,-0.151504,-0.367051,0.430462,-0.185977,0.593634,-0.068252,-0.45528,-0.011729,-0.301137,-0.939114,2.185837,0.335399,0.062133,0.576447,-0.067009,-0.230399,-0.242193,-0.522159,-0.630403,-0.891386,-0.385949,-0.376526,0.372789,-0.586104,-0.215084,-0.192634,-0.187493,0.303608,0.477213,-0.377825,0.588706,1.134484,0.912505,-0.329922,-0.2838,1.653238,-0.197191,-0.081755,-0.139743,-0.298515,censored
-0.752895,1.035405,0.400271,-0.584243,0,1.944926,1.408762,1.101759,0.81471,1.134156,-1.530305,1.151807,1.539651,0.558472,-0.185977,-0.084592,1.224329,3.708374,1.944926,-0.550399,-0.939114,-0.000889,0.242394,-0.241259,1.036398,-0.067009,-0.230399,1.159971,-0.522159,2.925392,2.137257,-0.385949,0.189571,1.530934,-0.2969,-0.215084,-0.192634,1.20476,1.250869,0.477213,2.794325,1.262577,0.235932,0.912505,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.708066,censored
-0.752866,-0.207853,-1.081936,-0.584243,0,2.336257,1.236955,1.871105,0.042175,3.496796,-3.283032,0.650534,1.395204,0.302451,-0.185977,0.564069,0.15985,0.932605,2.336257,-0.352907,0.751825,-0.824128,1.504591,-0.666007,2.761213,-0.067009,-0.230399,2.513784,2.832259,0.385539,0.91403,-0.385949,1.809109,3.286446,1.154665,-0.215084,-0.192634,7.701938,7.881696,7.992209,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.767277,censored
-0.752837,-1.348635,-1.081936,-0.584243,0,-1.185722,-1.315604,-1.246769,-0.923494,-1.228485,1.218391,-1.15405,-1.320402,-1.105664,-0.185977,-0.445305,-1.284799,-0.917908,-1.185722,-0.128571,1.315471,0.102016,0.036554,-0.848042,-1.03338,-0.067009,-0.230399,-1.257553,-0.522159,-1.138374,-0.971516,-0.385949,-0.442897,-0.889065,0.626693,-0.215084,-0.192634,-0.187493,-0.170023,0.477213,-0.377825,-0.085165,-0.66262,0.912505,-0.329922,-0.2838,-0.334711,3.824396,-0.081755,-0.139743,-1.245886,censored
-0.752808,0.839076,0.400271,-0.584243,0,0.770933,0.893342,0.980284,1.007843,1.412113,-0.698648,-0.452268,0.932973,0.430462,-0.185977,0.004396,1.148295,-0.917908,0.770933,0.015234,-0.939114,-0.013752,0.47609,0.062133,-0.343454,-0.067009,-0.230399,0.918218,0.595981,-0.122432,-0.811257,-0.385949,-0.259103,0.197843,1.335189,-0.215084,-0.192634,2.132928,2.67176,5.174085,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,9.45022,0.885699,censored
-0.752779,0.684689,-1.081936,-0.584243,0,-0.40306,-0.996534,-1.04431,-0.923494,-0.672569,1.218391,-0.652777,-1.060398,-0.593622,-0.185977,1.138447,-0.980662,0.007348,-0.40306,-0.991401,-0.939114,-0.515413,-0.162676,-0.241259,-1.03338,-0.067009,-0.230399,-1.064151,-0.522159,-0.122432,-0.153194,-0.385949,-0.442897,-0.889065,0.09744,-0.215084,-0.192634,-0.187493,-0.170023,0.477213,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.009043,censored
-0.75275,0.917598,0.400271,-0.584243,0,-0.794391,-0.112956,0.008479,0.235308,0.300283,0.567133,0.049006,-0.049268,-0.337601,-0.185977,-0.316479,0.083816,-0.917908,-0.794391,1.683374,-0.939114,-0.268442,0.148621,-0.848042,-0.113479,-0.067009,-0.230399,-0.000441,-0.522159,-1.138374,-0.971516,-0.385949,-0.09324,-0.435153,1.435299,-0.215084,-0.192634,0.740676,0.777238,0.477213,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.17517,censored
-0.752721,0.755888,0.400271,-0.584243,0,1.553595,1.384218,1.344711,1.587244,1.690071,-0.585772,1.452571,1.481872,0.558472,2.284618,-0.281108,1.6045,0.932605,1.553595,-0.257995,-0.187586,-0.824128,-0.503198,0.289676,-0.343454,-0.067009,-0.230399,1.305022,0.595981,2.417421,0.993259,-0.385949,-0.152304,0.177804,0.446272,-0.215084,-0.192634,2.132928,2.19813,0.477213,2.794325,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,1.653238,-0.197191,-0.081755,-0.139743,1.300173,censored
-0.752692,-0.540114,0.400271,-0.584243,0,0.770933,0.549728,0.494381,0.81471,0.161304,-0.125087,0.249515,0.5863,0.302451,-0.185977,0.179057,0.616055,-0.45528,0.770933,-0.329898,0.751825,-0.16811,0.601256,-0.241259,-0.113479,-0.067009,1.417997,0.386363,-0.522159,0.385539,0.310806,-0.385949,-0.53306,0.092367,-0.69153,1.886412,1.646319,0.276592,0.303608,1.416587,-0.377825,0.588706,0.235932,2.307172,1.975709,-0.2838,1.653238,-0.197191,-0.081755,-0.139743,0.471224,censored
-0.752663,-0.429123,-1.081936,-0.584243,0,-0.40306,-0.751096,-0.841851,-0.73036,-0.811548,0.328337,-0.853286,-0.684835,-0.849643,-0.185977,-0.711545,-0.75256,0.469977,-0.40306,-0.703791,0.188179,-0.824128,-0.642641,-0.241259,-0.228467,-0.067009,-0.230399,-0.96745,-0.522159,0.385539,0.616335,-0.385949,-1.637559,-0.330404,-2.071043,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.949833,censored
-0.752634,1.297143,0.400271,-0.584243,0,-0.40306,0.672447,0.372906,-0.537227,-0.53359,1.040381,1.552826,0.730747,0.302451,-0.185977,-0.253515,1.528465,0.007348,-0.40306,1.021871,-0.939114,0.102016,0.851588,-0.848042,-1.03338,-0.067009,-0.230399,0.676466,0.595981,-0.122432,-0.372548,-0.385949,1.468562,-0.734542,-0.701333,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,1.063331,censored
-0.752605,-1.204644,-1.081936,-0.584243,0,0.379602,-0.800183,-0.882343,-1.116628,-0.950527,1.218391,-0.552522,-0.655946,-1.233674,-0.185977,-2.411906,-0.676526,0.007348,0.379602,-1.198481,1.315471,-0.546285,3.174434,-0.119902,-0.343454,2.395641,-0.230399,-0.822399,-0.522159,0.893509,1.981254,-0.385949,0.688888,-0.889065,-0.414069,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.71299,censored
-0.752576,-1.265731,-1.081936,-0.584243,0,-0.40306,-0.898359,-1.003818,-1.116628,-1.089506,1.218391,-0.753032,-0.800393,-1.105664,-0.185977,-2.476341,-0.904628,0.469977,-0.40306,-0.933879,1.315471,-0.592592,2.043089,-0.241259,-1.03338,-0.067009,-0.230399,-0.9191,-0.522159,-0.122432,-0.153194,-0.385949,1.199763,-0.889065,-0.227845,-0.215084,-0.192634,-0.187493,-0.643653,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.831411,censored
-0.752547,0.228492,0.400271,-0.584243,0,2.336257,1.335131,1.061267,0.042175,1.968029,0.554172,1.753335,1.192978,1.710566,-0.185977,0.232712,0.768124,0.469977,2.336257,-0.698039,0.413637,-0.12952,0.402284,-0.483972,0.346472,-0.067009,1.747676,1.256671,0.595981,2.417421,2.331321,3.302855,0.698273,-0.424134,-0.889807,3.987908,3.997442,-0.187493,-0.170023,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,1.596227,censored
-0.752518,0.523245,-1.081936,-0.584243,0,-0.794391,-1.119253,-1.084802,-0.923494,-1.089506,1.218391,-1.053796,-1.060398,-1.105664,-0.185977,0.288216,-0.980662,-0.917908,-0.794391,-0.646269,-0.939114,-0.824128,1.082514,-0.848042,-0.228467,-0.067009,-0.230399,-1.064151,-0.522159,-0.630403,-0.496549,-0.385949,0.239768,-0.889065,0.813382,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.009043,censored
-0.752489,0.436794,0.400271,-0.584243,0,-0.794391,-1.143797,-1.084802,-0.150959,-0.950527,0.582638,-1.053796,-1.147066,-0.849643,-0.185977,1.425986,-1.056696,-0.917908,-0.794391,-0.646269,-0.939114,-0.824128,-1.372291,-0.848042,-1.03338,-0.067009,-0.230399,-1.064151,-0.522159,-0.122432,-0.350613,-0.385949,0.239768,-0.228829,0.426094,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.085165,-0.66262,0.912505,1.975709,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.068254,censored
-0.75246,0.059518,0.400271,-0.584243,0,0.379602,0.377921,0.210938,-1.116628,0.300283,-0.136039,0.750788,0.412963,0.174441,-0.185977,-0.87667,0.69209,0.007348,0.379602,-0.266624,0.188179,0.620656,0.139016,0.244168,0.46146,-0.067009,1.747676,0.338013,-0.522159,-0.630403,-0.233324,-0.385949,0.647882,0.269831,-1.102591,1.886412,1.646319,0.276592,0.303608,-0.462162,-0.377825,-0.085165,-0.66262,0.912505,1.975709,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.352802,censored
-0.752431,-0.082664,0.400271,-0.584243,0,0.379602,0.647903,0.737332,0.235308,0.57824,0.011538,1.151807,0.730747,0.04643,2.284618,-0.353287,0.920192,-0.45528,0.379602,0.182048,0.563943,-0.268442,-0.148446,-0.119902,1.381361,-0.067009,-0.230399,0.676466,0.595981,-0.630403,-0.759774,-0.385949,-0.280909,-0.404892,-0.120598,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,0.679559,1.262577,2.033037,2.307172,-0.329922,2.300744,3.641188,-0.197191,-0.081755,-0.139743,0.944909,censored
-0.752402,0.868921,0.400271,-0.584243,0,0.770933,0.746079,0.534873,0.042175,0.995177,-0.429857,0.450024,0.817415,0.302451,-0.185977,0.188732,0.920192,0.932605,0.770933,-0.301137,-0.939114,-0.70836,0.657964,0.668916,0.576447,-0.067009,-0.230399,0.338013,-0.522159,0.385539,0.277903,-0.385949,-0.929611,0.269831,-0.671585,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,-0.377825,1.936448,2.033037,3.701839,-0.329922,-0.2838,3.641188,-0.197191,-0.081755,-0.139743,0.352802,censored
-0.752373,0.424003,0.400271,-0.584243,0,0.379602,1.384218,1.587662,1.973512,1.134156,-2.341825,0.550279,1.510761,0.558472,-0.185977,-0.12526,1.148295,-0.45528,0.379602,0.906826,-0.187586,-0.162597,0.569788,-0.119902,-0.228467,-0.067009,-0.230399,1.401723,-0.522159,-0.122432,0.06616,-0.385949,-0.59223,2.712413,0.564643,-0.215084,-0.192634,5.381517,5.513544,2.355962,5.966475,4.63193,5.627246,-0.482162,-0.329922,-0.2838,-0.334711,3.824396,-0.081755,-0.139743,0.589645,censored
-0.752344,0.099227,0.400271,-0.584243,0,1.162264,1.236955,1.182743,1.200977,2.107007,0.074035,1.252062,0.990752,1.838576,2.284618,0.7154,0.996226,0.932605,1.162264,-0.128571,0.413637,-0.114085,-0.548592,-0.848042,0.576447,-0.067009,-0.230399,1.305022,0.595981,-0.122432,0.175838,-0.385949,0.410432,-0.003436,0.224584,-0.215084,-0.192634,0.740676,0.777238,-0.462162,-0.377825,1.262577,1.134484,0.912505,-0.329922,2.300744,-0.334711,-0.197191,-0.081755,-0.139743,1.477805,censored
-0.752315,0.775779,0.400271,-0.584243,0,0.770933,0.598815,0.534873,1.007843,0.022325,-0.594682,-0.051249,0.615189,0.430462,-0.185977,-0.258477,0.616055,0.469977,0.770933,-0.301137,-0.939114,-0.824128,0.728686,0.062133,0.46146,-0.067009,-0.230399,0.579765,-0.522159,0.893509,0.618124,-0.385949,0.176558,0.714581,-0.143408,-0.215084,-0.192634,1.20476,1.250869,1.416587,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.471224,censored
-0.752286,-0.415269,-1.081936,-0.584243,0,-0.011729,-0.481114,-0.517916,-0.344093,-0.672569,0.264762,0.14926,-0.482609,-0.337601,-0.185977,-0.442878,-0.372389,0.007348,-0.011729,-0.646269,0.563943,1.433347,0.668205,-0.848042,-1.03338,-0.067009,-0.230399,-0.532296,-0.522159,0.893509,0.508447,-0.385949,-0.186898,-0.197389,0.51859,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.476147,censored
-0.752257,-0.151223,-1.081936,-0.584243,0,2.727588,1.335131,1.182743,0.621576,0.856198,-2.596126,0.450024,1.481872,0.430462,-0.185977,-0.955468,0.996226,3.245746,2.727588,-0.756084,-0.187586,-0.066374,-0.806941,-0.517069,-0.343454,-0.067009,-0.230399,0.918218,2.832259,3.433363,4.124202,-0.385949,-0.954896,3.273278,0.158236,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,-0.377825,1.936448,2.931589,-0.482162,-0.329922,10.054378,-0.334711,-0.197191,-0.081755,-0.139743,0.17517,censored
-0.752228,0.712285,0.400271,-0.584243,0,-0.011729,0.549728,0.372906,0.81471,0.856198,-1.27376,0.249515,0.441853,0.942503,-0.185977,0.209827,0.463987,0.007348,-0.011729,0.302845,-0.939114,-0.052342,0.570207,0.062133,-0.228467,-0.067009,-0.230399,0.289662,1.71412,-0.122432,0.504869,-0.385949,-0.442897,0.699629,0.821135,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.17517,censored
-0.752199,-1.357361,-1.081936,-0.584243,0,-0.794391,-1.119253,-1.084802,-0.344093,-0.672569,1.218391,-1.053796,-1.031508,-1.233674,-0.185977,-1.798242,-0.980662,-0.917908,-0.794391,-0.646269,1.315471,1.954302,-2.092722,-0.848042,-0.343454,-0.067009,-0.230399,-1.209203,0.595981,-0.122432,-0.284806,-0.385949,-2.320223,-0.889065,0.989322,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.085165,-0.66262,0.912505,1.975709,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.186675,censored
-0.75217,0.458427,0.400271,-0.584243,0,-0.011729,-0.260219,-0.274964,-0.150959,-0.53359,-0.352293,-0.452268,-0.251494,-0.209591,-0.185977,-0.119295,-0.600491,1.395233,-0.011729,-0.38742,-0.939114,-0.079905,0.531517,0.062133,-0.228467,-0.067009,-0.230399,-0.242193,-0.522159,-0.122432,-0.372548,-0.385949,0.189571,1.005526,-0.346577,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,0.588706,1.134484,0.912505,-0.329922,-0.2838,1.653238,-0.197191,-0.081755,-0.139743,-0.357726,censored
-0.752141,-1.279244,4.846891,-0.584243,0,-1.185722,-0.162044,0.372906,2.359779,1.273134,-3.765912,-0.251758,0.06629,-1.105664,-0.185977,-2.225314,-0.75256,-0.917908,-1.185722,6.774074,1.315471,-0.824128,-2.653058,-0.848042,-1.03338,-0.067009,-0.230399,-0.193843,-0.522159,-1.138374,-0.971516,-0.385949,-2.832221,0.680356,-1.047754,-0.215084,-0.192634,-0.651577,-0.170023,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.535358,censored
-0.752112,-0.302302,0.400271,-0.584243,0,0.379602,1.531481,1.628154,2.166646,1.412113,-0.86939,0.049006,1.712987,0.430462,-0.185977,-0.920292,1.452431,0.469977,0.379602,0.941339,0.563943,-0.361056,1.003871,-0.119902,2.071287,-0.067009,1.747676,1.11162,0.595981,-0.122432,-0.811257,-0.385949,-1.593312,-0.093745,0.854472,1.886412,1.646319,1.668844,1.724499,-0.462162,1.736942,2.610318,2.931589,-0.482162,-0.329922,2.300744,-0.334711,3.824396,-0.081755,-0.139743,1.300173,censored
-0.752083,0.330502,0.400271,-0.584243,0,0.770933,1.482394,1.385202,1.587244,0.856198,-0.680391,1.753335,1.452983,1.198524,-0.185977,-0.135596,1.832602,0.932605,0.770933,0.302845,0.188179,1.324525,2.203185,-0.241259,1.266373,-0.067009,-0.230399,1.256671,-0.522159,0.893509,1.197846,-0.385949,-0.442897,-0.066884,-1.232776,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,1.936448,0.235932,2.307172,4.281341,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,1.418595,censored
-0.752054,-1.625649,-1.081936,-0.584243,0,-0.794391,-1.462867,-1.449229,-1.309761,-0.950527,-0.561717,-1.15405,-1.551518,-0.721632,-0.185977,4.526337,-1.360833,-0.917908,-0.794391,-1.422817,1.315471,-0.824128,-0.411715,-0.848042,-1.03338,-0.067009,-0.230399,-1.402604,-0.522159,-0.122432,0.504869,1.458453,1.946427,0.926585,-1.554915,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.482729,censored
-0.752025,0.109967,-1.081936,-0.584243,0,2.727588,1.114236,1.668646,1.200977,0.856198,-3.340422,1.552826,1.019641,1.326535,-0.185977,-0.84059,0.616055,-0.45528,2.727588,-0.56783,0.470002,-0.634689,0.760822,0.972307,-0.343454,-0.067009,-0.230399,1.401723,-0.522159,2.925392,1.521498,-0.385949,-0.821692,2.054706,0.387459,-0.215084,-0.192634,3.525181,3.619021,6.11346,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,1.653238,-0.197191,-0.081755,-0.139743,0.412013,censored
-0.751996,0.5315,0.400271,-0.584243,0,-0.794391,-0.824727,-0.720375,-0.537227,-1.089506,0.444431,-0.853286,-0.829282,-0.593622,-0.185977,-1.472233,-0.75256,-0.917908,-0.794391,0.130278,-0.939114,0.565087,0.668933,0.062133,-0.228467,-0.067009,-0.230399,-0.725698,-0.522159,-1.138374,-0.971516,-0.385949,-0.131247,-0.485587,0.055639,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,0.679559,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.653779,censored
-0.751967,0.666607,0.400271,-0.584243,0,0.379602,-0.407482,-0.234473,-0.537227,0.161304,0.709789,-0.352013,-0.482609,-0.08158,2.284618,0.426443,-0.372389,-0.917908,0.379602,-0.646269,-0.939114,0.565087,-0.43733,0.244168,-0.343454,-0.067009,-0.230399,-0.242193,-0.522159,0.893509,0.665128,-0.385949,-0.101565,-0.351095,0.770097,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.120883,censored
-0.751938,-1.107706,0.400271,-0.584243,0,-0.794391,-0.162044,-0.193981,0.042175,-0.394612,0.47668,-0.251758,-0.164825,-0.08158,-0.185977,0.07957,-0.068252,-0.45528,-0.794391,1.251958,1.315471,-0.268442,0.148621,0.062133,-0.228467,-0.067009,-0.230399,-0.242193,0.595981,-1.138374,-0.971516,-0.385949,-0.376526,-0.629687,0.420272,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,-0.377825,0.588706,1.134484,-0.482162,-0.329922,4.885289,-0.334711,-0.197191,-0.081755,-0.139743,-0.061672,censored
-0.751909,0.345621,0.400271,-0.584243,0,-0.011729,-0.186587,-0.234473,-0.923494,-0.255633,-1.578922,-0.251758,-0.135936,-0.337601,-0.185977,-0.489785,-0.904628,2.783118,-0.011729,-0.344278,-0.939114,0.449319,-0.150224,0.51722,0.576447,-0.067009,-0.230399,-0.242193,-0.522159,0.385539,0.058549,-0.385949,-0.101565,2.933355,-0.492692,-0.215084,-0.192634,0.276592,0.303608,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.594568,censored
-0.75188,-0.093786,0.400271,-0.584243,0,0.379602,0.942429,1.061267,1.200977,0.717219,-0.110047,1.552826,0.932973,0.814493,-0.185977,-0.859337,0.235884,1.857861,0.379602,0.458154,0.751825,-0.824128,1.032706,0.244168,-0.343454,-0.067009,-0.230399,0.918218,0.595981,-0.122432,-0.153194,-0.385949,-0.549881,-0.283849,0.54885,-0.215084,-0.192634,0.276592,0.303608,0.477213,0.679559,0.588706,1.134484,-0.482162,-0.329922,2.300744,-0.334711,-0.197191,-0.081755,-0.139743,1.122541,censored
-0.751851,1.029394,0.400271,-0.584243,0,-0.011729,-0.162044,-0.153489,0.621576,0.161304,0.496726,0.34977,-0.222604,0.174441,-0.185977,0.558803,-0.600491,0.932605,-0.011729,-0.257995,-0.939114,1.259695,-1.037171,-0.848042,0.346472,-0.067009,2.242194,-0.193843,-0.522159,0.385539,0.14629,-0.385949,-0.313744,-0.889065,0.690385,1.886412,1.646319,-0.187493,0.303608,0.477213,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.056749,censored
-0.751822,-0.013668,0.400271,-0.584243,0,0.379602,0.696991,0.453889,0.428442,0.995177,0.020241,0.550279,0.701857,0.558472,-0.185977,-0.299973,0.69209,0.932605,0.379602,-0.059544,0.188179,-0.638899,-0.618349,0.608238,1.611336,-0.067009,-0.230399,0.289662,-0.522159,-0.122432,0.504869,-0.385949,-0.810485,0.062328,-1.129467,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,-0.377825,1.262577,2.033037,-0.482162,-0.329922,-0.2838,1.653238,-0.197191,-0.081755,-0.139743,0.352802,censored
-0.751793,0.862688,0.400271,-0.584243,0,-0.011729,1.187868,0.980284,1.394111,1.134156,-0.150922,0.249515,1.048531,1.582555,-0.185977,0.321666,1.07226,0.007348,-0.011729,0.949968,-0.939114,-0.824128,-0.763254,0.062133,-0.228467,-0.067009,2.242194,0.773167,0.595981,-0.122432,-0.372548,-0.385949,-0.810485,-0.149093,1.264936,1.886412,1.646319,-0.187493,-0.170023,-0.462162,-0.377825,1.936448,1.134484,0.912505,-0.329922,2.300744,1.653238,-0.197191,-0.081755,-0.139743,0.944909,censored
-0.751764,1.058184,0.400271,-0.584243,0,0.379602,0.917885,1.101759,0.428442,0.439261,-0.875854,1.051552,1.019641,0.302451,-0.185977,-0.032779,0.540021,0.469977,0.379602,0.492667,-0.939114,0.654394,0.555858,0.608238,-0.343454,-0.067009,-0.230399,1.014919,-0.522159,-0.630403,-0.233324,-0.385949,-0.337486,0.523896,-0.117589,-0.215084,-0.192634,0.276592,0.303608,-0.462162,2.794325,-0.085165,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.944909,censored
-0.751735,-1.104287,-1.081936,-0.584243,0,-1.185722,-0.554745,-0.639391,-0.537227,-1.228485,0.86237,-0.352013,-0.598167,-0.209591,-0.185977,-0.248217,-0.600491,0.007348,-1.185722,2.459921,1.315471,-0.824128,-2.653058,2.792657,-1.03338,-0.067009,-0.230399,-0.677347,-0.522159,-1.138374,-0.971516,-0.385949,-0.442897,-0.889065,-0.419197,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-0.535358,censored
-0.751706,0.727616,0.400271,-0.584243,0,-0.40306,0.18157,0.25143,0.621576,0.57824,-0.107221,-0.251758,0.326295,-0.465611,-0.185977,-1.096001,0.235884,0.007348,-0.40306,0.849305,-0.939114,-0.515413,-0.289817,0.365524,1.151386,-0.067009,-0.230399,0.241312,-0.522159,-0.630403,-0.759774,-0.385949,-0.087039,-0.283849,0.019241,-0.215084,-0.192634,-0.187493,-0.170023,-0.462162,0.679559,-0.085165,0.235932,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,0.412013,censored
-0.751677,-1.387905,-1.081936,-0.584243,0,-1.185722,-1.315604,-1.368245,-1.309761,-1.367463,1.218391,-1.15405,-1.320402,-0.977653,-0.185977,1.336459,-1.056696,-0.917908,-1.185722,-0.646269,1.315471,-0.824128,1.189244,-0.848042,-1.03338,-0.067009,-0.230399,-1.354254,-0.522159,-0.630403,-0.891386,-0.385949,0.239768,-0.889065,-1.717649,-0.215084,-0.192634,-0.651577,-0.643653,-0.462162,-0.377825,-0.759035,-0.66262,-0.482162,-0.329922,-0.2838,-0.334711,-0.197191,-0.081755,-0.139743,-1.364307,censored
