'CRIE Readability 1.0','SVM readability prediction 1.0',Paragraphs,'Average paragraph length',Characters,Words,Adverbs,Verbs,'Type-token ratio','Difficult words','Low-stroke characters','Intermediate-stroke characters','High-stroke characters','Average strokes','Two-character words','Three-character words',Sentences,'Average sentence length','Simple sentence ratio','modifiers per NP','Np ratio','Average propositional phrase','Sentences with complex structure',Parallelism,'Average number of idioms each sentence','Content words',Negatives,'Sentences with complex semantic categories','Number of complex semantic categories','Intentional words','Noun word density','Content word frequency in logarithmic','Average frequency of content word in domain in Logarithmic','Number of Idioms',Pronouns,'Personal pronouns','First personal pronouns','Third personal pronouns',conjunctions,'positive conjunctions','negative conjunctions','adversative conjunctions','causal conjunctions','hypothesis conjunction','condition conjunction','purpose conjunctions','figure of speech (simile)','Content word category',pos_sent,neg_sent,sentiment,charFreq,wordFreq,semantic_classes,wc_over_semantic_classes,readability,followers,class
-0.028975,-0.266335,0,-0.623639,-0.782711,-0.793404,-0.751557,3.192684,1.185983,0.517613,1.55267,-1.541423,-0.20702,-2.254002,1.319957,-1.286249,-0.623639,-0.436689,-0.709959,-0.919428,0.196532,-0.734958,-1.25053,-0.094986,-0.248872,1.778478,-0.679689,0.198485,-0.465139,-0.395696,1.778479,-0.70632,0.923641,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.737246,0.440985,-0.425437,1.293308,-1.509162,-1.549851,-1.240193,-0.776229,-0.776618,-0.146501,censored
0.247974,-0.266335,0,-0.207588,-0.438863,-0.397786,1.242756,-0.073924,0.2735,0.011943,-0.648879,0.730387,-0.20702,0.593771,-0.133,-0.740271,-0.207588,-0.381921,-0.709959,1.477707,0.636393,-0.734958,1.74029,-0.094986,-0.248872,-0.695532,-0.679689,1.247378,0.344329,-0.395696,-0.695531,-0.419997,0.874924,-0.297,0.382457,0.420034,-0.596275,-0.453878,1.243811,1.026575,0.726184,-0.452136,-0.364546,1.521018,-0.226717,-0.075651,-0.149339,0.114566,0.60557,-0.589389,1.293308,1.102154,1.312817,0.474642,-0.422001,-0.42167,-0.146422,censored
0.336823,-0.266335,0,-0.346272,-0.431049,-0.47691,-0.335891,0.863165,1.268254,0.792957,0.869733,-0.83669,-0.20702,-0.094715,0.077378,-0.660372,-0.346272,-0.330195,-0.709959,0.448503,-0.033029,-0.465956,-1.25053,-0.094986,-0.248872,-0.019999,0.725015,0.198485,-0.154899,-0.395696,-0.019999,-1.056269,0.24896,-0.297,0.566347,-0.118635,0.507507,-0.453878,-0.200082,0.210936,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,3.163187,1.259292,-0.189431,0.202559,-0.819484,0.621353,0.487068,0.474642,-0.492223,-0.492071,-0.146321,censored
0.598311,0.683294,0,2.566081,1.936809,2.147358,0.26033,-0.59723,-2.052607,-0.69547,0.831916,-0.846782,-0.20702,-0.695584,-1.417022,0.852162,2.566081,-0.36975,1.179385,-0.468569,0.848121,-0.476716,0.16734,-0.094986,0.037096,-0.691258,0.280192,0.408264,1.815247,0.000609,-0.691258,1.229093,0.581111,0.225026,0.971478,1.011609,0.723665,-0.141565,0.27987,0.42543,0.163605,-0.059289,0.656454,0.336748,-0.226717,-0.075651,-0.149339,-1.817862,-1.156903,1.166315,-0.819484,1.597111,1.541209,0.474642,2.162145,2.162516,-0.146506,censored
0.131128,-0.266335,0,-0.346272,-0.51701,-0.516472,0.975099,0.045026,1.021131,-0.451811,-0.34419,0.11811,-0.20702,-0.274593,-1.004835,0.739614,-0.346272,-0.375836,-0.709959,-0.137753,-0.350026,-0.196955,-1.25053,-0.094986,1.538431,0.186304,0.835912,1.072562,-0.146238,-0.395696,0.186304,-0.70632,-0.052696,3.000001,0.680068,-0.061528,-0.596275,1.518627,-0.129588,0.297406,-0.637644,-0.452136,-0.364546,1.98209,-0.226717,-0.075651,-0.149339,0.900996,0.746884,-0.73016,1.293308,0.051576,-0.36622,0.474642,-0.590533,-0.590574,-0.146465,censored
-0.334723,2.582553,0,-0.623639,1.139708,1.171499,-0.274167,0.805196,-0.306083,-0.234039,0.218367,-0.299336,-0.20702,-0.822167,-0.423508,0.723342,-0.623639,4.096928,1.809166,0.643921,-0.486666,4.107071,0.411037,-0.094986,6.900342,0.303499,-0.332744,-1.549669,-0.700762,0.177275,0.303499,0.065045,-0.241101,1.212471,-0.162565,-0.12735,-0.323654,-0.453878,-0.651928,-0.343305,-0.637644,-0.452136,-0.364546,0.12546,-0.226717,-0.075651,-0.149339,-0.132394,-1.135912,1.145404,-0.819484,0.035636,-0.518923,0.474642,1.066692,1.066593,-0.146351,censored
1.286302,1.632924,0,0.624513,1.561703,1.685803,0.158752,-0.025101,-0.529956,-0.685205,-0.279067,0.236166,-0.20702,0.260486,0.032433,-0.284846,0.624513,0.180148,-0.709959,0.557069,0.098933,-0.148045,-0.847726,-0.094986,-0.248872,0.058396,0.163133,-0.278284,-0.258832,-0.395696,0.058395,-0.043214,0.393366,-0.297,-0.586028,-0.552649,-0.375518,-0.453878,0.871438,0.649051,0.300403,0.007782,0.830771,0.913254,0.635473,-0.075651,-0.149339,-0.233992,-0.907019,0.917392,-0.819484,0.148559,0.108126,0.474642,1.698684,1.698684,-0.102878,censored
-0.75185,-0.266335,0,-0.484955,-0.563899,-0.595595,0.713017,0.319565,0.131885,0.146261,0.274351,-0.222307,-0.20702,0.287213,-1.186682,3.525176,-0.484955,-0.304839,0.549604,0.331251,-0.458274,-0.734958,-0.142819,-0.094986,-0.248872,-1.79614,-0.679689,-1.549669,-0.700762,-0.395696,-1.79614,-0.268883,-0.741356,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,2.339199,1.922321,-0.637644,-0.452136,3.464205,2.433555,-0.226717,-0.075651,-0.149339,-0.579863,0.171247,-0.156734,0.236912,1.760568,2.455048,-2.097611,-0.488712,-0.488129,-0.145137,censored
2.007598,1.632924,0,2.150031,3.827969,3.795767,0.322342,-0.539199,-1.833316,-1.123254,0.514295,-0.469908,-0.20702,-0.381047,1.037832,-0.723817,2.150031,0.055674,-0.709959,1.144193,0.087282,0.879052,0.310335,-0.094986,0.076092,-1.018732,-0.5219,-0.437207,0.83978,-0.135112,-1.018732,0.842437,-0.293835,0.04625,-0.469606,-0.516977,-0.472288,0.162192,0.010308,0.345971,-0.462028,-0.193826,0.642468,-0.425727,-0.226717,-0.075651,-0.149339,-1.61898,1.463284,-1.44381,1.293308,0.405902,0.511304,0.474642,3.847458,3.847508,0.317558,censored
0.08229,-0.266335,0,-0.484955,-0.571713,-0.635157,-1.456756,0.237805,1.102901,0.538102,0.227867,-0.174339,-0.20702,-0.061297,0.759292,-0.401389,-0.484955,-0.365693,-0.709959,0.122805,0.051612,-0.01762,0.226418,-0.094986,-0.248872,0.507141,-0.679689,0.781203,-0.13158,-0.395696,0.507141,-0.599813,-2.885252,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,0.169408,-0.88435,1.572698,2.799007,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.933677,1.279759,-1.260988,1.293308,-1.689902,-1.297009,-2.955028,-0.317672,-0.318049,-0.14649,censored
1.015742,1.632924,0,1.179247,1.897735,1.69899,0.21638,-0.338796,-1.076015,-0.895688,-0.208033,0.175916,0.545436,0.043098,0.993719,0.083995,1.179247,-0.118221,-0.709959,-0.448054,0.517077,-0.089354,0.337189,-0.094986,-0.248872,0.14935,0.159042,-0.61732,0.111148,0.527734,0.149349,0.639746,-0.552009,-0.297,-0.730774,-0.841991,-0.596275,-0.453878,0.506463,0.641607,-0.32648,0.005549,-0.364546,0.462594,-0.226717,-0.075651,-0.149339,-0.918592,-1.139308,1.148787,-0.819484,-0.267361,-0.13177,0.474642,1.839127,1.839043,-0.135651,censored
1.148037,1.632924,0,1.179247,2.405692,2.33198,0.110623,-0.42348,-1.718536,-1.414587,0.368173,-0.403837,0.433258,0.08358,0.472853,0.128133,1.179247,0.076512,-0.709959,-0.108802,-0.235684,0.699717,-0.25359,-0.094986,-0.248872,-0.186666,-0.452946,-0.850407,-0.320347,-0.395696,-0.186665,1.281438,-0.647861,-0.297,0.055945,-0.024656,-0.061766,0.726519,0.204199,-0.000359,0.119441,0.661445,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.492632,1.279812,-1.261041,1.293308,-0.326049,-0.150404,0.474642,2.358765,2.358662,-0.143804,censored
-0.664614,-0.266335,0,-0.484955,-0.587343,-0.582408,-0.260945,1.569739,0.923143,0.03148,-0.545702,0.623918,-0.20702,0.199537,0.104617,-1.286249,-0.484955,-0.284555,0.549604,-0.65887,-0.619166,-0.01762,0.226418,-0.094986,-0.248872,-0.68517,2.810787,-0.384233,-0.334558,-0.395696,-0.68517,-0.8463,-0.74996,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,1.125789,-0.88435,3.247199,2.404929,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.613799,0.123173,-0.108845,-0.819484,0.409456,0.669257,0.474642,-0.632665,-0.632504,-0.146516,censored
0.128024,-0.266335,0,-0.484955,-0.563899,-0.556033,-1.214134,-0.04625,1.433804,-0.467,1.55267,-1.541423,-0.20702,-1.310123,0.886376,-1.286249,-0.484955,-0.243985,-0.709959,-0.919428,-0.138856,0.699717,-0.142819,-0.094986,-0.248872,-0.949542,0.965821,-1.549669,-0.700762,-0.395696,-0.949542,-0.854375,-0.999731,-0.297,-0.030419,0.005369,0.696727,-0.453878,-0.047008,0.3987,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.481279,1.025173,-1.007381,1.293308,-0.319369,-0.859221,-0.382776,-0.496436,-0.496596,-0.146498,censored
-1.969429,-1.215965,0,-0.068905,-0.610787,-0.595595,-1.097729,1.267973,-2.172071,1.724508,-1.106233,0.463633,-0.20702,0.523182,0.540866,-1.286249,-0.068905,-0.629394,1.809166,0.383363,1.21512,-0.01762,-1.25053,-0.094986,-0.248872,-0.289483,-0.679689,1.946639,0.897965,-0.395696,-0.289483,3.443082,-2.267399,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-2.268043,-0.230719,0.243688,-0.819484,-1.693942,-1.515094,-2.955028,-0.45009,-0.450499,-0.143467,censored
-1.119274,2.582553,0,-0.762322,-0.165348,-0.107666,0.06351,0.230222,0.836799,0.018172,0.322139,-0.27162,-0.20702,-0.418492,-1.036461,0.201342,-0.762322,3.244973,1.809166,-0.919428,-2.474154,0.341049,-1.25053,-0.094986,6.900342,0.860526,0.15499,-1.549669,-0.700762,0.982757,0.860527,-0.618677,1.119092,1.51874,-0.446156,-0.412171,0.059596,-0.453878,0.498736,0.417294,0.29134,0.914287,1.411107,-0.425727,-0.226717,-0.075651,-0.149339,0.969674,-0.978297,0.988395,-0.819484,0.169454,-0.318235,0.474642,-0.225382,-0.22541,-0.146554,censored
0.291506,-0.266335,0,-0.207588,-0.26694,-0.305475,-0.846236,-1.138174,0.45425,-0.274604,0.92711,-0.895898,-0.20702,-0.463567,1.159371,0.139359,-0.207588,-0.296725,-0.709959,1.269261,0.341963,0.771451,1.961832,-0.094986,-0.248872,-2.33556,-0.679689,-0.151146,-0.13158,-0.395696,-2.33556,-0.756313,-2.131202,-0.297,-0.327277,-0.292777,0.241782,-0.453878,2.296826,2.442075,0.549391,1.293848,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.371446,-0.360719,0.373189,-0.819484,-0.417207,0.062859,0.474642,-0.267514,-0.267543,1.343417,censored
0.085825,-0.266335,0,0.069779,-0.196607,-0.160415,0.887127,-0.679912,0.281544,-1.310581,0.224708,-0.171079,-0.20702,-0.459995,-0.5311,-0.101898,0.069779,-0.388876,-0.709959,3.807843,-0.371575,-0.581243,-0.775797,-0.094986,-0.248872,0.745861,0.206355,-0.550724,-0.185989,1.067585,0.745862,-0.117424,1.180338,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-0.529781,-0.88435,0.348508,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.441702,-1.099398,1.109032,-0.819484,-0.555272,-0.567697,-0.382776,-0.156565,-0.15671,-0.145991,censored
1.452369,0.683294,0,2.288714,1.960253,2.015485,0.126493,-0.121651,-1.039015,-0.435631,-0.002224,0.014368,-0.20702,-0.202207,0.68608,-0.728402,2.288714,-0.345409,-0.206134,-0.118804,0.008843,-0.033214,0.411037,-0.094986,0.061963,-0.769866,0.822733,1.034559,2.456047,0.431376,-0.769866,0.707308,0.39609,0.247722,0.409774,0.44747,0.19077,0.849691,0.657911,0.091883,1.313223,1.187571,1.233541,0.767713,0.541756,-0.075651,-0.149339,-1.157269,-0.920557,0.930878,-0.819484,0.069684,0.151611,0.474642,2.091923,2.091915,-0.13232,censored
2.782658,2.582553,0,4.230283,4.437516,4.402381,0.540093,-0.403856,-1.820155,-0.667822,0.311085,-0.286747,-0.20702,0.356997,0.783255,-0.037541,4.230283,-0.277976,-0.709959,0.347898,-0.025921,-0.298739,0.575696,-0.094986,-0.05565,-0.599857,-0.259303,0.151238,2.845051,-0.164277,-0.599857,0.770078,-0.120868,0.007833,-0.51488,-0.553353,-0.265946,-0.089133,1.044811,0.754582,1.389847,1.15366,0.529761,0.464755,0.203329,-0.075651,-0.149339,-1.58483,0.551024,-0.535052,1.293308,0.822692,0.823713,0.474642,4.521583,4.521714,-0.122756,censored
0.240484,-1.215965,0,-0.346272,-0.602972,-0.582408,-0.260945,-0.269598,0.923143,0.337564,1.076434,-1.049987,-0.20702,-1.472417,-1.570582,0.268959,-0.346272,-0.451903,-0.709959,-0.919428,1.500821,0.341049,-0.419747,-0.094986,1.538431,-1.659171,2.810787,0.198485,0.031646,-0.395696,-1.659172,-0.828041,0.456904,3.499547,1.810387,1.854154,-0.596275,4.088862,0.016386,0.47646,1.304777,-0.452136,-0.364546,2.34691,-0.226717,-0.075651,-0.149339,0.068125,-0.986281,0.996348,-0.819484,-0.467092,-0.793225,-1.240193,-0.553081,-0.553245,-0.146192,censored
-0.883491,-0.266335,0,-0.484955,-0.548269,-0.556033,-0.800249,1.254424,-1.374829,1.553155,-1.180287,1.278755,-0.20702,1.508999,1.412867,-1.286249,-0.484955,-0.243985,0.549604,-0.398311,0.784931,-0.734958,0.041799,-0.094986,-0.248872,1.346317,-0.679689,1.946639,-0.363874,2.321826,1.346316,1.830815,-2.287845,-0.297,-0.030419,0.005369,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-1.0622,-0.837743,0.848381,-0.819484,-0.386138,-0.415735,0.474642,-0.590533,-0.590628,-0.146434,censored
0.198335,-0.266335,0,-0.207588,-0.470122,-0.490097,-1.369341,-1.672093,0.643875,0.90382,-2.432676,2.027949,8.003605,3.34094,0.195357,-0.003202,-0.207588,-0.467116,-0.709959,1.686154,1.216572,-0.304555,-0.585904,-0.094986,1.180971,0.714955,-0.679689,1.247378,0.328783,-0.395696,0.714956,-0.35637,-0.216878,2.835151,-0.874121,-0.841991,-0.596275,-0.453878,-0.177759,0.238318,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.54559,1.114361,-1.096226,1.293308,-1.244741,-0.975044,-0.382776,-0.480987,-0.481263,-0.146408,censored
-1.565569,-1.215965,0,-0.623639,-0.774896,-0.727468,0.178024,0.879988,1.295499,0.03148,-0.871727,0.960348,-0.20702,0.247153,-1.710182,-1.286249,-0.623639,-0.284555,1.809166,0.643921,-1.281662,-0.734958,0.411037,-0.094986,-0.248872,-0.19817,-0.679689,-1.549669,-0.700762,-0.395696,-0.19817,-0.74749,-0.447274,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.750218,-0.959305,0.969475,-0.819484,-0.114786,-0.002426,-2.097611,-0.739753,-0.739751,-0.143069,censored
-0.367204,2.582553,0,-0.762322,0.82712,0.934129,0.872069,-0.154639,-0.380105,0.043889,-0.075274,0.138477,-0.20702,0.367885,-0.408507,-0.24594,-0.762322,8.052434,1.809166,-0.919428,-2.474154,4.645074,-1.25053,-0.094986,14.049556,-0.750981,0.098593,-1.549669,-0.700762,0.246961,-0.750981,-0.273926,0.188727,1.396055,-0.275548,-0.240824,0.321058,-0.453878,0.391185,0.329346,0.228571,0.184913,-0.364546,-0.425727,-0.226717,-0.075651,13.100766,-0.184434,-1.153417,1.162842,-0.819484,1.348232,1.513661,0.474642,0.841983,0.842349,-0.146551,censored
-1.772939,-1.215965,0,-0.623639,-0.704564,-0.753842,-2.455788,-0.154639,-0.789697,1.913897,0.476191,-0.430589,-0.20702,-0.339493,1.347056,-0.003202,-0.623639,-0.345409,1.809166,-0.919428,1.997693,0.341049,-1.25053,-0.094986,-0.248872,0.31318,-0.679689,0.198485,-0.661011,-0.395696,0.31318,1.130916,-0.347882,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,0.737498,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.804954,0.752936,-0.736189,1.293308,-1.840279,-1.813506,-1.240193,-0.690403,-0.69087,0.394341,censored
-0.472053,-0.266335,0,-0.068905,-0.180978,-0.265913,-1.185089,0.311245,0.518123,0.434222,0.785679,-0.749953,-0.20702,0.422743,0.369122,0.514519,-0.068905,-0.375836,0.549604,-0.789149,0.431363,-0.01762,-0.142819,-0.094986,-0.248872,0.186304,-0.679689,0.198485,0.267269,-0.395696,0.186304,-0.266332,-1.097827,-0.297,-0.874121,-0.841991,-0.596275,0.861125,0.191555,-0.096513,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,8.878421,-0.149339,0.269163,0.086922,-0.072733,-0.819484,-1.356897,-1.04445,-0.382776,-0.202911,-0.203215,-0.1464,censored
0.024363,-0.266335,0,-0.484955,-0.454493,-0.503284,0.144257,0.331724,0.407573,-0.533599,1.55267,-1.541423,-0.20702,-1.890972,-0.153106,-0.628276,-0.484955,-0.162847,-0.709959,-0.919428,-1.356192,-0.734958,-1.25053,-0.094986,-0.248872,-1.39694,0.797051,0.781203,-0.316571,-0.395696,-1.396939,-0.21639,-0.226545,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,2.661886,2.570015,2.649531,-0.452136,-0.364546,-0.425727,4.305305,-0.075651,-0.149339,-0.435574,-0.64437,0.65575,-0.819484,0.70505,0.800977,0.474642,-0.492223,-0.492013,-0.146485,censored
0.191274,-0.266335,0,-0.484955,-0.509196,-0.47691,0.370742,-0.617278,1.468055,-0.931565,-0.009719,0.07083,-0.20702,-0.16456,-1.495675,-0.660372,-0.484955,-0.122277,-0.709959,-0.919428,-0.23823,0.341049,-1.25053,-0.094986,2.134199,-0.411975,0.725015,0.781203,-0.294807,-0.395696,-0.411974,-1.056269,0.868458,2.758757,0.566347,0.604721,0.507507,1.374298,-0.200082,-0.88435,0.925768,-0.452136,-0.364546,-0.425727,4.084231,-0.075651,-0.149339,1.039692,0.36696,-0.351695,0.236912,0.441218,-0.216869,0.474642,-0.534356,-0.534334,-0.14282,censored
-0.045242,-1.215965,0,-0.623639,-0.821784,-0.806592,1.165703,1.742177,1.667856,-1.747634,2.052882,-2.057598,-0.20702,-0.786096,-0.610833,-1.286249,-0.623639,-0.467116,-0.709959,-0.137753,-1.579784,-0.734958,0.411037,-0.094986,-0.248872,-2.298359,-0.679689,1.946639,-0.37642,-0.395696,-2.298359,-1.056269,1.540249,-0.297,0.971478,1.011609,2.232167,-0.453878,3.48327,4.728993,-0.637644,-0.452136,14.950459,-0.425727,-0.226717,-0.075651,-0.149339,-0.017136,-0.510877,0.52277,-0.819484,1.848247,1.383684,0.474642,-0.871418,-0.870989,-0.146288,censored
0.530382,-0.266335,0,-0.068905,0.092537,0.195641,1.008247,-0.484521,-0.380105,-0.677171,0.913511,-0.881865,-0.20702,-0.555019,-0.736018,-0.449479,-0.068905,-0.020854,-0.709959,-0.919428,-0.740426,-0.376289,-0.696675,-0.094986,-0.248872,-0.245811,1.198339,0.198485,-0.189765,-0.395696,-0.245811,0.263731,1.936924,-0.297,1.051722,1.0922,1.371337,-0.453878,-0.695078,-0.396234,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,-0.53093,-1.095105,1.104753,-0.819484,0.427844,0.215523,1.332059,0.103489,0.103566,-0.146523,censored
1.911944,2.582553,0,3.675549,3.601342,3.281463,-0.367321,-0.364104,-0.895236,0.014579,0.005232,0.024047,0.266938,0.454366,0.812893,0.760329,3.675549,-0.352785,0.549604,-0.150781,0.247906,0.24323,0.259985,-0.094986,-0.032229,-0.431213,-0.503024,0.993101,5.425988,-0.395696,-0.431213,0.18703,-1.14101,0.087313,-0.692958,-0.751017,-0.596275,-0.223954,0.366903,-0.057846,0.148858,0.415501,0.011282,-0.425727,-0.226717,1.489939,-0.149339,-0.849143,1.627504,-1.607399,1.293308,-0.605202,-0.331318,0.474642,3.580616,3.580433,0.16322,censored
-1.54514,-1.215965,0,-0.762322,-0.634231,-0.674719,0.887127,1.30445,0.407573,0.631876,-0.595993,0.675814,-0.20702,0.423156,1.736862,-1.286249,-0.762322,0.628254,1.809166,-0.919428,-2.474154,-0.734958,-1.25053,-0.094986,-0.248872,2.105716,3.75053,-1.549669,-0.700762,-0.395696,2.105715,-0.160158,-0.082808,-0.297,-0.874121,0.298686,-0.596275,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,1.06503,0.425826,-0.410335,0.236912,0.189611,-0.235065,-0.382776,-0.712718,-0.712722,-0.146522,censored
1.763439,0.683294,0,2.704765,1.960253,1.909987,-0.041461,0.221306,-1.21036,-0.274604,0.89496,-0.862722,-0.20702,-0.933491,0.17253,-0.130351,2.704765,-0.434349,-0.709959,-0.103012,-0.029695,-0.238339,-0.675373,-0.094986,0.301067,-0.678589,-0.160835,0.332958,2.436545,0.032742,-0.678589,0.676258,0.411355,0.831703,0.190008,0.360344,0.01528,0.221394,1.215741,1.340759,0.228571,-0.027437,0.187346,-0.425727,-0.226717,-0.075651,0.36028,-1.015849,-1.120526,1.130078,-0.819484,0.606371,0.430325,0.474642,1.909348,1.909444,-0.146554,censored
-0.681841,-1.215965,0,-0.068905,-0.376346,-0.33185,0.608551,0.428997,0.092501,-1.116336,-0.524598,0.60214,-0.20702,-0.391655,-0.920906,-0.29929,-0.068905,-0.426547,0.549604,1.946712,0.042739,-0.376289,-0.696675,-0.094986,-0.248872,-0.366747,-0.679689,0.198485,-0.021875,-0.395696,-0.366747,-0.346912,0.591267,-0.297,-0.306244,-0.271653,0.274015,-0.453878,-1.093016,-0.88435,-0.637644,-0.452136,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.199297,-0.538866,0.550651,-0.819484,0.560792,0.891979,0.474642,-0.393913,-0.393705,-0.146368,censored
2.716717,2.582553,0,2.566081,3.155904,2.925407,0.06351,-0.344955,-1.181481,0.074475,0.408911,-0.395875,-0.20702,0.052029,0.381015,1.202604,2.566081,-0.226135,-0.709959,-0.228441,0.189628,0.039767,0.477499,-0.094986,-0.248872,-1.038612,-0.294453,0.408264,1.696325,-0.077592,-1.038612,0.219066,-0.35717,-0.297,0.014729,-0.048477,-0.596275,0.047494,0.74362,-0.133401,1.291785,1.124505,0.454986,0.186293,-0.226717,-0.075651,-0.149339,-0.997673,0.647974,-0.63163,1.293308,0.730604,0.789668,0.474642,3.089067,3.08921,-0.1456,censored
-0.067958,-0.266335,0,-0.484955,-0.579528,-0.582408,-0.699914,0.190236,0.674905,-1.805025,2.168157,-2.176552,-0.20702,-2.154506,-0.453783,1.046563,-0.484955,-0.284555,-0.709959,-0.710981,0.010206,-0.734958,1.149511,-0.094986,-0.248872,-0.19817,-0.679689,-0.384233,-0.334558,-0.395696,-0.19817,-0.400114,0.495537,-0.297,0.020715,0.056724,0.775091,-0.453878,2.235192,0.47646,3.247199,5.261993,3.348182,-0.425727,-0.226717,-0.075651,-0.149339,0.340962,0.119883,-0.105568,-0.819484,0.784146,0.093271,0.474642,-0.632665,-0.632557,-0.146121,censored
0.389817,-0.266335,0,0.763196,0.756787,0.749507,0.354922,0.581439,-0.899737,-0.550994,-0.191525,0.258437,-0.20702,0.218802,0.515082,0.245747,0.763196,-0.274412,0.129749,-0.682557,0.070459,-0.196955,0.272573,-0.094986,0.346896,-0.754223,-0.249892,1.072562,0.864873,0.314104,-0.754223,0.311033,0.61478,0.637971,0.668469,0.707286,0.754623,-0.453878,0.819462,1.461524,-0.159287,-0.452136,-0.364546,0.257087,-0.226717,-0.075651,-0.149339,-0.966213,-1.124209,1.133747,-0.819484,0.310777,-0.321421,0.474642,0.771762,0.771729,-0.146519,censored
0.125778,-1.215965,0,-0.484955,-0.704564,-0.727468,2.153383,1.569739,1.295499,1.408858,0.476191,-0.430589,-0.20702,0.248997,1.221416,-0.119843,-0.484955,-0.507686,-0.709959,-0.919428,-1.835319,-0.734958,-0.142819,-0.094986,-0.248872,-1.659171,1.938168,0.781203,-0.512442,-0.395696,-1.659172,-1.056269,0.400746,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,2.235192,1.156865,2.275988,-0.452136,-0.364546,3.733229,-0.226717,-0.075651,-0.149339,0.340962,-1.166818,1.17619,-0.819484,1.295914,1.270609,-1.240193,-0.707568,-0.707218,-0.146551,censored
0.050393,-0.266335,0,-0.207588,-0.571713,-0.556033,-0.386364,-1.780482,0.965698,-1.332781,-1.073694,1.16876,-0.20702,0.567076,-1.219588,0.18009,-0.207588,-0.52797,-0.709959,-0.294088,0.534051,-0.089354,-1.25053,-0.094986,-0.248872,-1.408714,-0.679689,1.247378,0.524656,-0.395696,-1.408713,-0.8463,0.480162,-0.297,-0.030419,0.005369,-0.596275,-0.453878,0.999,1.681749,-0.637644,-0.452136,3.136026,-0.425727,-0.226717,-0.075651,-0.149339,0.224032,-1.079105,1.088816,-0.819484,0.010391,-0.142436,0.474642,-0.562444,-0.562455,-0.142563,censored
-0.001577,-0.266335,0,-0.484955,-0.618602,-0.635157,-0.95724,-0.808714,1.385378,-1.551714,0.274351,-0.222307,-0.20702,-0.12768,1.712422,-1.286249,-0.484955,-0.365693,-0.709959,-0.34041,0.187659,-0.01762,0.226418,-0.094986,-0.248872,-0.601205,1.306271,0.781203,-0.403625,-0.395696,-0.601204,-1.056269,-1.761964,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,0.169408,-0.88435,1.572698,2.799007,-0.364546,-0.425727,-0.226717,-0.075651,-0.149339,0.933677,0.058066,-0.043988,-0.819484,1.070111,1.157095,-1.240193,-0.570246,-0.56994,-0.088562,censored
-0.902425,2.582553,0,-0.762322,-0.063757,-0.160415,-1.341483,0.020451,0.911686,1.641953,0.593931,-0.552086,-0.20702,-1.230256,0.744628,0.292886,-0.762322,3.001558,1.809166,-0.919428,-2.474154,1.417055,-1.25053,-0.094986,-0.248872,0.251369,-0.679689,-1.549669,-0.700762,-0.395696,0.25137,-0.753428,-0.724756,-0.297,-0.874121,-0.841991,-0.596275,-0.453878,0.033454,0.497396,-0.637644,-0.452136,1.520377,-0.425727,-0.226717,-0.075651,-0.149339,0.995771,1.32612,-1.307171,1.293308,-0.705576,-0.538152,-0.382776,0.013371,0.013212,-0.144288,censored
