idx,content,pubdate,url,uid,pid,mid,testdate,status,retestdate,status_2,followers,error,topic,class
29602,川普的加关税只是个威胁的预期举措，怎么变成谈判筹码了？让他加啊，25%让美国通胀问题不大。,12/1/18,https://weibo.com/2216599381/H5lec2NPX,2216599381,H5lec2NPX,4312730000000000.0,12/5/18,available,12/18/18,available,700.0,,trump,uncensored
1961,多款iPhone被禁止销售受影响机型6S以上及iPhoneX高通也是美国的…内斗啊客观讲苹果手机系统用着确实好啊别说什么不爱国…,12/10/18,https://weibo.com/2321837993/H6HbogXQ7,2321837993,H6HbogXQ7,4315960000000000.0,12/14/18,available,12/25/18,available,25313.0,,patriotism,uncensored
187,许静19亿还是没有热搜对中国媒体很失望想骂人许静2019年我向总理说句话,12/21/18,https://weibo.com/5361439208/H8mKkDLRz,5361439208,H8mKkDLRz,4319940000000000.0,12/25/18,not available,12/26/18,not available,212.0,Permission Denied!,china,censored
1388,我在【追星有意义吗？】pk中，选择了【有】，偶像给我带来了正能量，你也快进入话题人为何要追星表态吧！有意义，我的爱豆是张艺兴，我艺兴哥哥是我的榜样，小哥哥三观很正，而且很努力，很爱国。,12/7/18,https://weibo.com/5092738934/H6ak8mONl,5092738934,H6ak8mONl,4314700000000000.0,12/11/18,available,12/22/18,available,63.0,,patriotism,uncensored
36924,历史已经多次印证：民主国家平时吵吵嚷嚷，一盘散沙，战时团结的像一只硬拳头。专制国家平时满脸狰狞，上上下下一副同仇敌忾的表象，真正打起来，往往马上土崩瓦解了。,10/6/18,https://weibo.com/1025894751/GCMYlDgoy,1025894751,GCMYlDgoy,4292450000000000.0,10/10/18,available,11/28/18,available,871.0,,democracy,uncensored
537,，美国媒体曝出特朗普可能最快在星期一，要对中国2000亿美元的进口商品加征关税下跌归因这个无数的闪崩就是垃圾股闪崩跟贸易战无关不明白这个点股市在拉起来会死的一样一样的惨！,9/17/18,http://weibo.com/3474920450/GzNGi1Vat,3474920450,GzNGi1Vat,4285320000000000.0,9/21/18,not available,12/27/18,not available,1622.0,Permission Denied!,trump,censored
13243,中美就贸易战达成停战共识，两国重新展开贸易谈判之际，美国总统特朗普（DonaldTrump）在社交网站Twitter发文，语调非常乐观，称正与中国进行非常有建设性的对话，并预告很快有重大公布，但无透露公布内容。,12/11/18,https://weibo.com/1132301460/H6N061m1Y,1132301460,H6N061m1Y,4316180000000000.0,12/15/18,available,12/26/18,available,19706.0,,china,uncensored
103,孟晚舟住宅遭闯入微博越来越垃圾，营销号也越来越没有底线，网民戾气太重，某些人格局小到也就能活成那样，私闯民宅不讨论，更别说这背后的阴谋，只在意人家在加拿大有房子？人家有钱为啥不能在国外买，在加拿大有房子就是丢中国脸，仇富严重，还不是因为自己过得不好，谁的钱都不是大风吹来的，不是自己努力也是父辈努力得来的，某些垃圾营销号带节奏蹭热度都不要脸了,12/10/18,https://weibo.com/1705419113/H6BKTiqzI,1705419113,H6BKTiqzI,4315750000000000.0,12/14/18,not available,12/16/18,not available,80.0,Permission Denied!,china,censored
26824,新福克斯民调显示，非裔美国人对特朗普总统的支持率为40%，创下共和党人的纪录。,11/4/18,https://weibo.com/5627561614/H1apkcCGn,5627561614,H1apkcCGn,4302780000000000.0,11/8/18,available,12/10/18,available,9006.0,,trump,uncensored
8561,【计划生育协会：明年着力解决群众不想生、不敢生、托育难】中国计划生育协会党组书记、常务副会长王培安介绍，2019年，计生协将深化优生优育促进行动，探索0-3岁婴幼儿照护和早期发展服务模式，帮助群众解决不想生、不敢生、托育难等问题，提高出生人口质量。点评：中国生育率下滑，有很多原因，最重要的是生孩子已经变成奢侈品，很多家庭负担不起。此外，高房价是最好的避孕药，孩子养大了，是要结婚生子的，结婚买不起房，自然不敢生了。二胎概念股，估计会借机炒作，关注爱婴室、金发拉比、邦宝益智等。,12/20/18,https://weibo.com/5618091575/H8cu2m5VC,5618091575,H8cu2m5VC,4319550000000000.0,12/24/18,available,1/4/19,available,6565.0,,fp,uncensored
186,“人民，只有人民，才是创造世界历史的动力。”中国大张旗鼓的过好“人民节”，就是创道历史，让酉方的“圣诞节”与中国的“人民节”融为一体，洋为中用，与世界接轨的中国方案。与时俱进的唯物主义与唯心主义各为其主，真理只有一条:阴阳是一个事物的正反两面，否极泰来，在斗争中创造历史。所以中国人12月25日过的是西方12月24日，根本不是“圣诞节”。反过来说，如果我们过“人民节”那么，西方12月25日=中国过12月26日“人民节”才是普天同庆。如果过节只是商业需要，那么在政治上还需要中国智慧来解决。2上海·上海四方新城,12/21/18,https://weibo.com/3265636660/H8l10cxKV,3265636660,H8l10cxKV,4319870000000000.0,12/25/18,not available,12/26/18,not available,800.0,Permission Denied!,china,censored
9266,5名消防员牺牲，13名消防员受伤，附近居民无一伤亡……这就是中国的消防员微博视频,12/1/18,https://weibo.com/2411394705/H5eJmoWz9,2411394705,H5eJmoWz9,4312480000000000.0,12/5/18,available,12/19/18,available,2169288.0,,china,uncensored
4732,德阳安医生国大地广，光明还没有洒向安医生的角落。应该会快了吧，依法治国，法治社会，不容践踏人权，不容漠视人命！相信国家相信法律会给安医生一个交代。举头三尺有神明，作恶多端终尝恶果！,9/2/18,http://weibo.com/2802690995/GxtoDs7aL,2802690995,GxtoDs7aL,4279780000000000.0,9/5/18,available,11/29/18,available,54.0,,hr,uncensored
22384,制裁美国驻华大使!制裁特朗普!O中央军委回应美制裁：召回计划访美的海军司令员,9/22/18,https://weibo.com/6178255713/GAE0aeajs,6178255713,GAE0aeajs,4287340000000000.0,9/26/18,available,12/1/18,available,84.0,,trump,uncensored
37572,十二公民中国版十二怒汉强推！不是所有人都懂法但不能失去了最基本的理性与责任“即便没有人关心真相，所有人只想发泄自己，但人言可畏，不要打着‘民主自由’的幌子侮辱了真正的真相。”,10/26/18,https://weibo.com/5217215762/GFHix5ZUS,5217215762,GFHix5ZUS,4299380000000000.0,10/30/18,available,11/29/18,available,171.0,,democracy,uncensored
865,2019年我向总理说句话许静请别再贱踏我那剩余不多的爱国之心！十三行许静杀人犯,12/20/18,https://weibo.com/2003465921/H8apUnYqt,2003465921,H8apUnYqt,4319470000000000.0,12/24/18,not available,12/25/18,not available,171.0,Permission Denied!,patriotism,censored
327,以前看到韭菜就还觉得幽默的笑笑，毕竟只是股市里。现在动不动就指代全体人民，实在是恶心。人类进化到社会以后，哪个时代，哪个地区不都是这么生活过来的。古典希腊时期人民不纳税了还是当今自由民主的美国不纳税了？秦始皇不征民夫修长城，隋炀帝不征民夫修运河，也许当时是好事儿，但是在历史的长河里，是坏事儿。觉得自己是韭菜的人，是不是抑郁啊，要不人死了就不是国家的韭菜和电池了。,12/9/18,https://weibo.com/2122762191/H6z3jtLiM,2122762191,H6z3jtLiM,4315650000000000.0,12/13/18,not available,12/16/18,not available,557.0,Permission Denied!,democracy,censored
37672,【基层动态】近日，本田摩托车研究开发有限公司工会被中华全国总工会授予“全国模范职工之家”荣誉称号。多年来，本田摩托车研究开发有限公司工会在上级工会的领导下，充分发挥工会的组织优势，充分履行职责，积极推进民主建设；不断加强职工队伍建设，逐步提升职工技能素质；深入开展送温暖活动，不断增强企业凝聚力；广泛开展劳动竞赛，促进生产工作提质增效。以维护职工权益为已任，以给职工建立一个和谐舒适的工作环境、积极解决职工后顾之忧为工作目标，真正做好职工代言人、娘家人。为丰富职工的业余文化生活，积极开展“职工之家”建设工作，配备娱乐设施和体育用品，组织职工参与文体活动，有力增强了职工的集体荣誉感和凝聚力，鼓舞职工以饱满的热情投入到工作中。被授予“全国模范职工之家”的荣誉，是对本田摩托车开发研究有限公司工会多年来着力企业与员工共同发展、构建和谐企业工作的充分肯定，企业工会将继续发扬务实作风，履职尽责，全心全意为职工办实事、做好事、解难事。,10/29/18,https://weibo.com/2792456300/H0ceI3P1u,2792456300,H0ceI3P1u,4300470000000000.0,11/2/18,available,11/29/18,available,4658.0,,democracy,uncensored
465,川普周五在“空军一号”专机上说：“我们正在谈论的2000亿美元可能很快就会发生。在某种程度上，这将取决于中国。我实在不想这么说，随后是另外2670亿美元，如果我愿意的话，可以在短时间内实行。”如果全部落实，那将意味着给中国出口美国的所有商品加税！,9/14/18,http://weibo.com/2032682983/GzebWpzWr,2032682983,GzebWpzWr,4283960000000000.0,9/17/18,not available,12/27/18,not available,1985.0,Permission Denied!,trump,censored
33093,罗瑞卿受到偌大恩宠，为何文革初来遭受到可怕厄运，拆遭迫害致残身死。【十位大将中唯一一位逝世后获降半旗致哀的是谁？】当消息传到国內，举国悲痛，当罗瑞卿骨灰运回国时，邓亲自到机场为他抬棺，为了哀悼这位人民的好公安，国家为他降半旗，他是十位大将中唯一一位逝世后降半旗哀悼的大将。（分享自O十位大将中唯一一位逝世后获降半旗致哀的是谁？,10/3/18,https://weibo.com/1374599765/GCjDMa6V6,1374599765,GCjDMa6V6,4291320000000000.0,10/7/18,available,1/1/19,available,552.0,,cr,uncensored
9914,【鲁迅中国小说史略钞】颓运方至，变故渐多；宝玉在繁华丰厚中，且亦屡与“无常”覿面，先有可卿自经；秦钟夭逝，自又中父妾厌胜之术，几死；继以金钏投井；尤二姐吞金；而所爱之侍儿晴雯又被遣，随殁。悲凉之雾，遍被华林，然呼吸而领会之者，独宝玉而已。,12/2/18,https://weibo.com/2712330293/H5tPqwhHp,2712330293,H5tPqwhHp,4313060000000000.0,12/6/18,available,12/19/18,available,1064.0,,china,uncensored
246,记|认识了小张的朋友一个希腊人我好想问他希腊是西方文明起源和民主滥觞成就远高于拉丁文学所以他作为现代的希腊人是否还有这样的民族自豪感小张怕我失望提醒我希腊让罗马人和土耳其人统治了那么多年早就不是希腊城邦那茬人了况且谁都不是历史的纵观者在时间线里从来都是依附存在我问他也不一定获得答案他的回答也不是答案想了想也对并不是每个人都有我的问题的答案的,9/19/18,http://weibo.com/2951318842/GA1X65LEL,2951318842,GA1X65LEL,4285870000000000.0,9/23/18,available,12/25/18,not available,1.0,Permission Denied!,democracy,censored
526,【关税飓风该来的还是要来】周日，CNBC在推特上援引一位高级政府官员报道称，到今天为止美国总统特朗普对价值2000亿美元的中国商品征收新关税已敲定，可能会在周一或周二公布。《华尔街日报》也说，特朗普最快周一宣布，向2000亿美元中国商品加征关税，但税率可能在10%，低于早前提出的25%。,9/17/18,http://weibo.com/1785476013/GzKvTEf7E,1785476013,GzKvTEf7E,4285200000000000.0,9/21/18,not available,12/27/18,not available,2344.0,Permission Denied!,trump,censored
746,不知为何，川普又跟共和党保守派评论家BillKristol撕逼了，发推嘲笑保守派杂志WeeklyStandard破产。有围观群众提醒川建国：你自己的生意破产过好几次了，怎么转眼就忘？,12/15/18,https://weibo.com/1980894733/H7tZdmi8z,1980894733,H7tZdmi8z,4317840000000000.0,12/19/18,not available,12/21/18,not available,5598.0,Permission Denied!,trump,censored
61,10:08FLASH:XI，TRUMPAGREETOSTOPIMPOSINGADDITIONALTARIFFS。（XinhuaNews）小财注：XI和特朗普同意停止进一步加征关税。之前的9月份，美国特朗普政府宣布，将于9月24日起对约2000亿美元的中国产品加征关税，税率为10%，并将在2019年1月1日起上升至25%。,12/1/18,https://weibo.com/2809099500/H5kZHqRpj,2809099500,H5kZHqRpj,4312720000000000.0,12/5/18,not available,12/16/18,not available,21171.0,Permission Denied!,china,censored
23917,美国现在有两党一教：民主党，以布什家族为例的被绑架的共和党，特疯邪教（以特朗普为例的伪富豪伪贵族共和党）。美国现在不是左派右派的问题，是：一群丢失了权钱地位的白种穷人（特朗普把他老爸的钱亏成负数），以共和党为根据地发起的造反，夺权夺钱）这就是本质。基本上，共和党被影响和绑架利用了，其实特疯邪教和共和党民主党都无关,10/7/18,https://weibo.com/1692715140/GCToFol9D,1692715140,GCToFol9D,4292690000000000.0,10/11/18,available,12/2/18,available,443.0,,trump,uncensored
15877,【足协副主席：新政是俱乐部自主选择】谈到即将出炉的财务新规，李毓毅直言：“中国足协没有想去限制任何俱乐部，今年一年和俱乐部沟通很多，足协一共调研过37个俱乐部，大家共同愿望的是游戏有一个公平的环境，而规范投入是促使公平的很重要的手段。”,12/18/18,https://weibo.com/5902965778/H7PB76wGy,5902965778,H7PB76wGy,4318670000000000.0,12/22/18,available,1/2/19,available,60955.0,,china,uncensored
12010,"华盛顿消息—美国总统特朗普对美中贸易谈判进展表示满意，并对两国在90天内达成经贸协议表示乐观。他星期五在推特上说：“跟中国的谈判进展非常顺利!特朗普在此前的一则推文中也曾对此表示乐观。他说：“中国商务部说方团队目前沟通顺畅、合作良好，我们对未来90天内达成协议充满信心。我同意。”美中两国领导人上月底在阿根廷G20峰会期间举行的晚宴上达成了贸易战休战90天的共识。中国商务部星期四表示，中方将立即落实中美双方已经达成共识的具体事项，并以取消所有加征关税为最终目标。在另一方面，特朗普的首席经济顾问库德洛星期五在接受美国商业新闻网CNBC采访时说，如果两国谈判取得良好进展，特朗普总统甚至考虑可以延长90天的期限""",12/7/18,https://weibo.com/2904943437/H6cZ8CcRv,2904943437,H6cZ8CcRv,4314800000000000.0,12/11/18,available,12/22/18,available,5461.0,,china,uncensored
897,和拥护流氓统治的人民谈素质？是不是蠢了点？既然是流氓国家，能随便没收土地、搞计划生育、搞三反五反，那人民素质也必然是低劣的，这应该是常识。比如美国。,11/18/18,https://weibo.com/2720683521/H3lAVjahS,2720683521,H3lAVjahS,4307980000000000.0,11/22/18,not available,12/28/18,not available,14000.0,Permission Denied!,fp,censored
744,最近的两个小观察：遇见几位生长于环京津地区的，非常之土，拍拍脑袋能掉土渣子，这种观念里的土根生蒂固；如果川普家的事儿是一部好莱坞电影，我这个白丁观众看到一半要开始啧啧下判断了：最大的反派肯定是女婿啊，看起来斯斯文文干干净净，其实暗黑又阴险。略累，说点闲话，,12/13/18,https://weibo.com/6549340828/H73qUaPBI,6549340828,H73qUaPBI,4316810000000000.0,12/17/18,not available,12/20/18,not available,13.0,Permission Denied!,trump,censored
3570,梁烈唯最佳男配角实至名归，这么多年不容易，因为爱国受了多少非议，好人有好报，唯唯加油,12/16/18,https://weibo.com/5337561301/H7ykih2IC,5337561301,H7ykih2IC,4318000000000000.0,12/20/18,available,1/1/19,available,95.0,,patriotism,uncensored
676,星期二，白宫国家经济委员会主任库德洛在白宫对媒体说，美中两国的政府“现在各个层面进行沟通。”他称这一进展是件“非常好的事。”库德洛还证实特朗普和CN领导人将于月底在布宜诺斯艾利斯会晤。他说，美方正在准备背景材料，希望能听到中方对美方过去半年左右时间里提出的要求有所回应。上个月，商务部长罗斯证实美中贸易谈判已经停止。美方表示，中方若不就美方提出的知识产权盗用、产业补贴以及市场准入设限等担忧作出切实的回应，贸易谈判就不会恢复。华尔街日报透露，特朗普政府正在评估中方提出的哪些种类的开放，是美方可接受的，包括农产品关税，技术转让，控制盗版，和保护知识产权等等。特朗普10月底曾表示，他认为有可能达成一项重大交易，他还称，倘若在阿根廷谈不拢，会在12月初再对2670亿美元的输美商品征收关税。,11/15/18,https://weibo.com/5666839797/H2SQAv8nP,5666839797,H2SQAv8nP,4306870000000000.0,11/19/18,not available,12/28/18,not available,43690.0,Permission Denied!,trump,censored
26,2019年我向总理说句话集中爆发就在这一两年之内我真的看到了许多不公的事从北电侯亮平到红黄蓝再到现在的广州十三行从来没有一个人给过我们一个合理的交代我看到了微博一次次地撤热搜看到了一个个势力在压制真相他们等着就是这些事渐渐地在我们脑海中忘掉以为这样就可以过上太平日子了然而凭什么呢他们自在逍遥了受害人呢他们的家属呢将一辈子笼罩在这个阴影下所以还望国家将这所有的事情彻查清楚给所有人一个交代还有透过这些事情我坚信这每件事的背后都存在着一条很大的利益关系链断掉一个这后面的事全完了请国家一定要把每一条链都弄清楚了否则会有更大的乱子2019了我希望国家越来越好许静广州十三行杀人广州警方辟谣小伙被扔下楼,12/20/18,https://weibo.com/1931867614/H8a692m9s,1931867614,H8a692m9s,4319450000000000.0,12/24/18,not available,12/24/18,not available,41.0,Permission Denied!,kindergarten,censored
5586,突然想起了当年n刷士兵突击的日子了，那真是一段……卧槽张。国。立在说什么？这股政治邪风刮的啊，真他妈恶心。说到美国的所谓“政治正确”，好歹是关乎黑人人权、女性权益，当世界谈到我们的政治正确呢？泯灭自我然后再踩踏别人的人格和生活吗？这他妈丢人啊嘿。8012年了啊。,10/13/18,https://weibo.com/1573799972/GDLiJjlvK,1573799972,GDLiJjlvK,4294770000000000.0,10/17/18,available,11/30/18,available,200.0,,hr,uncensored
760,普京为什么会这样？据克里姆林宫12月30日披露的信息，这个年末，66岁的普京至少写了五封信，分别给美国总统特朗普、英国首相特雷莎·梅、日本首相安倍晋三、叙利亚总统阿萨德，以及中国最高领导人。,12/30/18,https://weibo.com/5304758736/H9KrJqoJF,5304758736,H9KrJqoJF,4323230000000000.0,1/3/19,not available,1/3/19,not available,343.0,Permission Denied!,trump,censored
318,要不是怕给傻子招黑我早就怼回去了自己搞不清状况还非得抬杠找这些人来工地中国早就被建设得富强民主美丽和谐了,12/2/18,https://weibo.com/5291842599/H5qirxufl,5291842599,H5qirxufl,4312930000000000.0,12/6/18,not available,12/15/18,not available,85.0,Permission Denied!,democracy,censored
30270,许多专家和老百姓都小看特朗普了。特朗普虽然是个商人，但一定不要把他当作商人来看待。从他的经历就可以看出，他的最大理想就是当个政治家。他以前对日本恨之入骨，现在他对中国充满敌意，作为美国总统，他会想方设法遏制中国。,12/6/18,https://weibo.com/1835996093/H60SZnp7s,1835996093,H60SZnp7s,4314330000000000.0,12/10/18,available,12/21/18,available,183.0,,trump,uncensored
17851,孟晚舟曾在清华演讲中说过，勇敢不是不害怕，而是心中有信念。胜人者力，自胜者强。今天温哥华法庭举行的保释听证会，华为CFO孟晚舟，同样表现出一种令人印象深刻的气象：面临无理的拘扣和刁难，不惧、不畏、不怒，而是平静如水、从容自若、淡定自如！,12/10/18,https://weibo.com/1295499705/H6zMrv7kN,1295499705,H6zMrv7kN,4315680000000000.0,12/14/18,available,12/26/18,available,920.0,,meng,uncensored
888,大家要注意了，撤销计划生育相关机构，就意味着，你党准备撸起袖子在生孩子方面大干一场了。因为没有清算。,9/11/18,http://weibo.com/1676582524/GyQrweipI,1676582524,GyQrweipI,4283050000000000.0,9/14/18,not available,12/28/18,not available,934648.0,Permission Denied!,fp,censored
30326,美国（政府）为何“无视”气候变化协议？最重要的根本原因之一是美国在议会上通过的减税法案。（在特朗普上台初期）美国国会参、众两院顺利通过了修订后的减税法案，美国税改方案最终敲定并通过。个税降低了，企业税从35%降到了15%，企业外汇汇回美国的一次性利得税也从35%降到了10%。可以说，美国现在的税收比世界上其他有些国家的税收还低。但问题是相关的环保税也被压缩了。由此导致美国（特朗普政府）淡视了环保税，甚至，特朗普都不相信气候变化协议的必要性，更是说：我们应为美国负责，而不该为其他国家排放污染“买单”。因此，美国（政府）这样的做法遭到世界各国的反对。美国（政府）是以生命为代价赚取收益，最后是“有钱没命花”。得不偿失的。（美国有些影片常说一句台词：“现在能活者，也只剩下钱了，别的都没有了。”这是美国资本家在生命最后的时刻最真实的感慨）美国（政府）一方在重振经济，一方却极大伤害世界各国的利益。,12/6/18,https://weibo.com/2729294784/H64Ou3GtX,2729294784,H64Ou3GtX,4314480000000000.0,12/10/18,available,12/21/18,available,28367.0,,trump,uncensored
181,2019年我向总理说句话总理您好，我是一名遵纪守法的公民。我爱中国，爱这个和平的国家。可是最近广州十三行许静女老板雇凶杀人，没有一个媒体敢出来发声，广州越秀公安玩文字游戏，X浪一个劲的撤热搜，微信贴吧各种删帖屏蔽，请问一个人的后台是多么如此强大？如果今天的我们袖手旁观，那么明天就可能被施暴无援而绝望，我还是相信国家能给我们一个答案，一个真相。严惩恶人，不能让坏人逍遥法外。无权无势的我们就只能眼睁睁看着这个事被压下去，特别无力。而最后如果这真相被说成谣言那么真的是感到心寒。,12/20/18,https://weibo.com/1290386577/H8dKn7d64,1290386577,H8dKn7d64,4319590000000000.0,12/24/18,not available,12/25/18,not available,170.0,Permission Denied!,china,censored
775,孟晚舟保释听证会现场『孟晚舟保释听证会现场直击：国籍、控罪、激辩全纪实』O孟晚舟保释听证会现场直击：国籍、控罪、激辩全纪实,12/8/18,https://weibo.com/5081544105/H6gCgeati,5081544105,H6gCgeati,4314940000000000.0,12/12/18,not available,12/17/18,not available,574.0,Permission Denied!,meng,censored
