idx,content,pubdate,url,uid,pid,mid,testdate,status,retestdate,status_2,followers,error,topic,class
491,这样搞一搞也好，打压打压中国国内自嗨和瞎吹的风气！路透社报道，美国白宫周五发出声明，表示总统川普已明确将要对中国采取行动，以解决中国不平等的贸易行为。9月15日彭博社报道，“尽管姆努钦财长再次推动与北京方面的商贸谈判，川普已委托他的行政团队着手落实针对2000亿美元中国商品的惩罚性关税。”消息传出后，华尔街股市顿时下跌。川普周四的推文同样表达了对中方动手的意图。川普推文称：“我们没有任何要跟中国达成协议的压力。他们有压力要跟我们达成协议。我们的股市猛涨，他们的在崩溃。我们很快就要收到几十亿美元的关税并在国内制造产品。如果我们见面，就见吧？”,9/16/18,http://weibo.com/5892611398/GzwJDFcJZ,5892611398,GzwJDFcJZ,4284670000000000.0,9/19/18,not available,12/27/18,not available,16252.0,Permission Denied!,trump,censored
20336,依法治国依宪治国【加拿大证实第三名公民在华遭拘留据报并非外交官或企业家】加拿大政府周二(18日)证实第三名加拿大公民被中国拘留，但认为事件同华为副董事长孟晚舟被捕无关。据加拿大传媒《全国邮报》报导，加拿大全球事务部发言人称，得悉一名加拿大公民被拘留，但以隐私法为由拒绝提供其他更多细节。报道又引述消息称，该名被捕公民并非外交官，也不是在中国有生意的企业家。这是一个月以来第三名遭中国拘留的加拿大公民。另两人是活跃于中朝边界城市丹东的商人斯帕弗(MichaelSpavor)和加拿大前外交官康明凯(MichaelKovrig)。加拿大加拿大又一公民被审查前加拿大外交官被拘孟晚舟加政府中国拘留第三名加拿大人,12/19/18,https://weibo.com/6345971817/H7XQAsdAV,6345971817,H7XQAsdAV,4318980000000000.0,12/23/18,available,1/4/19,available,100.0,,meng,uncensored
39669,普法园地中华人民共和国民法总则第三章法人第三节非营利法人第九十三条设立捐助法人应当依法制定法人章程。捐助法人应当设理事会、民主管理组织等决策机构，并设执行机构。理事长等负责人按照法人章程的规定担任法定代表人。捐助法人应当设监事会等监督机构。,12/11/18,https://weibo.com/5149446633/H6RCAzcuF,5149446633,H6RCAzcuF,4316360000000000.0,12/15/18,available,12/26/18,available,2048.0,,democracy,uncensored
20764,美国与加拿大就“新版”北美自贸协定在华盛顿的谈判8月30日未达成协议，8月31日是设定的谈判最后期限。外界预计双方会在最后期限之前达成协议。特朗普指加拿大称：“他们其实没有别的选择”。,9/1/18,http://weibo.com/2547498242/GxfyAwEk5,2547498242,GxfyAwEk5,,9/4/18,available,11/30/18,available,8704.0,,trump,uncensored
919,今天欣慰的发现，我的办公室里也是各路零食的汇聚点，隔壁点检的零食（各地出差的特产），文革师傅的白茶、普洱茶、点心，主任的牛板筋和奶糖，东哥给的冰淇淋和桂圆、凉茶，还有班组同届各个小伙伴给的饼干和糖果，人间真是充满爱,11/5/18,https://weibo.com/2704562601/H1gVmhVyP,2704562601,H1gVmhVyP,4303030000000000.0,11/9/18,not available,12/25/18,not available,139.0,Permission Denied!,cr,censored
30699,【白宫经济顾问：无法保证不会以“释放孟晚舟”来作为中美贸易谈判的筹码】12月10日丨库德洛接受访问时确认，美国总统特朗普G20晚宴后，才得悉孟晚舟被捕一事。对于能否保证不会以“释放孟晚舟”来作为中美贸易谈判的筹码，库德洛坦言不能保证任何事情，称无法就此事将如何影响贸易，给出一个绝对的答案。,12/10/18,https://weibo.com/2739732194/H6zXLC8tR,2739732194,H6zXLC8tR,4315680000000000.0,12/14/18,available,12/25/18,available,9140.0,,trump,uncensored
450,中国继续死鸭子嘴硬吧，作死自己！～～～～～危机升级！川普放话将对中国另外$2670亿商品加关税，共$5170亿！9月7日周五，川普在空军一号AirForceOne飞往北达科他州NorthDakota的法戈Fargo的途中，接受了媒体的采访，他表示：对中国2000亿美金的加税很快发生，2670亿美金商品加征关税的举措已经准备好了，只要自己愿意随时都可以发布。川普话音一落，道琼斯指数就暴跌150点。白宫经济顾问拉里•库德洛(LarryKudlow)周五表示称，川普总统在权衡公众评论之前，不会做出决定。,9/8/18,http://weibo.com/1281402223/Gyn4V8LD6,1281402223,Gyn4V8LD6,4281920000000000.0,9/11/18,not available,12/26/18,not available,5854.0,Permission Denied!,trump,censored
20758,【贸易局势依然紧张美股低开】道指跌0.2%，标普500跌0.14%，纳指跌0.02%。本周五是特朗普给美加谈判设定的最后期限日。下周一美国股市因美国劳工节休市。预计今日成交清淡。,8/31/18,http://weibo.com/1301047350/GxenFdp1w,1301047350,GxenFdp1w,,9/3/18,available,11/30/18,available,23440.0,,trump,uncensored
863,2019年我向总理说句话希望国家能够重视一下广州十三号许静杀人事件许静十三行许静杀人犯听下我们基层人名的心声，难道没钱就该死吗，明摆着杀人为什么国家政府不管呢，辱华事件我发声了，爱国我首当其冲，为什么连最基本的我们的权益就保障不了呢，真的没有王法了吗,12/20/18,https://weibo.com/5629955639/H8a8pkGtD,5629955639,H8a8pkGtD,4319460000000000.0,12/24/18,not available,12/25/18,not available,95.0,Permission Denied!,patriotism,censored
30970,前加拿大外交官在中国被拘，美记者当面拆穿美国“双标”-今早，孟晚舟第三次保释听证会在温哥华结束，她获准保释，条件包括支付1000万加元保释金(其中700万必须是现金)等。对此，特朗普刚刚做出过O前加拿大外交官在中国被拘，美记者当面拆穿美国“双标”,12/12/18,https://weibo.com/1357723287/H6SurFUsI,1357723287,H6SurFUsI,4316390000000000.0,12/16/18,available,12/27/18,available,1859.0,,trump,uncensored
425,怎么觉得别的小情侣之间都那么和谐…我就……有点一言难尽了哎本来他说今天买手办emmm就是那种很暴露的那种然后说是发到微博上的图都被和谐了…我就有点无语其实我也是不太懂可能无法理解他的这种情怀吧他后来又说最近没那么多闲钱买这个我说那就不买就说这一句他就觉得我语气变了我生气了？？嗯？？其实没有啊因为这种的我虽然不赞成但我也不反对啊…那就有闲钱就买没有就不买嘛哪有那么多这个那个的他又在那掰扯觉得我生气啦balabalabala…其实我没有生气只是觉得有点烦但我并没有说不让他买就你自己的事你自己开心就好了啊我虽然讨厌你买但我也没反对啊又没说啥结果他一直说我解释了好多遍哎有时候本来都没啥就是他一直在那“你又咋了”“你咋又生气了”我说没有他不信最后给我弄烦了我才生气的…谈恋爱太麻烦了,11/22/18,https://weibo.com/6657862363/H3TyW0YOS,6657862363,H3TyW0YOS,4309290000000000.0,11/26/18,not available,12/13/18,not available,45.0,Permission Denied!,propaganda,censored
20136,德国人还是说了句良心话！不是华为的5G网络技术不安全，要监视他国，而是华为的5G网络影响了美国对其它国家的监视和控制，美国哪家互联网设备和软件供应商不给其情报部门留后门，华为无非是让美国监视其它国家变得困难了。拘捕孟晚舟无疑是流氓无赖行为，限制华为的市场与技术也只是其副产品。O德国网监部门反驳：并无证据证实华为监视客户,12/17/18,https://weibo.com/1354291504/H7GMohkBv,1354291504,H7GMohkBv,4318330000000000.0,12/21/18,available,1/1/19,available,2223.0,,meng,uncensored
929,70年代末恢复高考，取消政审，当然一方面是邓大人英明。另一方面，如果不取消的话，知识青年中的高级干部子弟大部分无法通过政审从而无法参加高考-要知道那个时候把持着基层和中层的大部分仍然是文革干将。在这个睁只眼闭只眼的政策下，万千寒门子弟得以改变命运。允许知青返程是同样的逻辑。,11/16/18,https://weibo.com/1655056132/H2ZkiktVb,1655056132,H2ZkiktVb,4307120000000000.0,11/20/18,available,12/17/18,not available,2743.0,Permission Denied!,cr,censored
14228,【中国驻加大使：孟晚舟事件是美国有预谋的政治追杀】（分享自孟晚舟事件是美国有预谋的政治追杀,12/13/18,https://weibo.com/1739075480/H79HxsBJy,1739075480,H79HxsBJy,4317060000000000.0,12/17/18,available,12/28/18,available,3544.0,,china,uncensored
4689,过去一直是美国误判中国。他们的专家套用西方那套他们认为（和普适人权理论一样）普适的经济理论推算中国，推出中国崩溃结论。结果大相径庭。中国的社会特色是人口。人口多，其二是人口耐压。因为中国文化以自己富为本。所以长期在这种文化下生存的人非常勤劳，不但认为勤劳致富，而且只有勤劳才能致富。因为谁你也惹不起嘛。吃苦耐劳就是抗压了。所以中国这个国家更富于弹性，危机和苦难的缓冲能力超强。精神方面就是吃大锅饭了。顺风，凑热闹，围观，一百年不变,8/31/18,http://weibo.com/2396081230/Gx8Hbaat9,2396081230,Gx8Hbaat9,,9/3/18,available,11/29/18,available,514.0,,hr,uncensored
263,「要求走国走在正常国家的道路上」和「排华」还有「排外主义」是三个不同的概念，你不能说「要求你改错并且做好了你不改错就和你对峙的准备」就是什么排外主义，这个就属于概念不清了，毕竟人家也各种表示过，如果你走了另外一条自由民主的道路，基于相互尊重做平等生意，那么很愿意和你继续做朋友。所以如果你真的想说排外主义，那你也不能从这个演讲稿里来说，你不能因为你是中国人，准备排你，就成了排外主义盛行。我的看法是，你如果真的想做点什么，那还是早点助力走国变得正常一点。要不就早点做准备，收拾行李准备走人。,10/5/18,https://weibo.com/6531353812/GCvKPhuUm,6531353812,GCvKPhuUm,4291790000000000.0,10/9/18,not available,12/26/18,not available,8993.0,Permission Denied!,democracy,censored
934,猫论符合马克斯主义基本原理，又可视为改革开放的理论准备，长达十年的文化大革命结束了，中国向何处去成为摆在中国人民面前头等重要的问题，党中央做出实行改革开放重大决策，实现了党的历史上具有深远意义伟大转折。总之，朴素的语言蕴含了深刻道理，抽象的理论只有扎根在群众中才有生命力，猫论充分显示出群众语言强大的生命力，是马克思主义中国化的生动体现。O“猫论”蕴含着什么样的大智慧？,11/21/18,https://weibo.com/5546319113/H3O0gxJbn,5546319113,H3O0gxJbn,4309070000000000.0,11/25/18,not available,12/13/18,not available,58414.0,Permission Denied!,cr,censored
34325,单向主义比文革那种造反派好很多。单向主义的趋势就是腐败。而文革就是毁坏很多好东西。,11/18/18,https://weibo.com/5679717941/H3ecloz5d,5679717941,H3ecloz5d,4307700000000000.0,11/22/18,available,12/17/18,available,211.0,,cr,uncensored
1077,我就是想解释一下这个事儿……没裂穴的意思……就是想正经说一下这个事儿我还是爱国乐的爱学姐和学妹们，学长们……似乎不能爱吧哇,12/5/18,https://weibo.com/3182492670/H5SAYe5tY,3182492670,H5SAYe5tY,4314020000000000.0,12/9/18,available,12/21/18,available,140.0,,patriotism,uncensored
870,说一下最近很想说的一些事这半年几款手机的发布又让国人的爱国精神不出意外的高涨了我一直不能理解，为什么喜欢小米喜欢华为等等就是一件特别特别骄傲的事，而我这种果粉就要被钉上崇洋媚外、虚荣心作祟的标签就拿我用了三年半的i6来说，同时期的手机现在怎么样了呢？还有多少人在用？据我观察，大学班上大部分都是高考之后换的新手机，安卓机在大三的时候就开始被同学们淘汰了，当然也有个别因为家庭情况的同学没有更换。我的i6至今依然很能抗造，拍照、运行速度依然不输现在市面上的很多新产品。并且我的手机内存只有16g我必须承认，国产机越来越优秀。但也不得不承认，苹果对手机市场的发展是领头羊的存在。所以，我喜欢这样优秀的产品却被嘲讽，就很不服了好了抱紧我瑟瑟发抖的i6希望它能再坚持一下等我赚钱换新手机,12/23/18,https://weibo.com/1772744152/H8ACi313F,1772744152,H8ACi313F,4320470000000000.0,12/27/18,not available,12/27/18,not available,473.0,Permission Denied!,patriotism,censored
853,紫光阁以爱国主义为核心的民族精神的内容包括团结统一、爱好和平、勤劳勇敢、自强不息。以爱国主义为核心的民族精神，是社会主义核心价值体系的重要内容，是社会主义核心价值体系的精髓，是凝聚人心、确保中华民族战胜一切艰难险阻，始终保持国家统一繁荣发展的强大精神力量。大力培育和弘扬以爱国主义为核心的民族精神，就是我们坚持以社会主义核心价值体系引领社会思潮的重要任务，也是目前我们应对国际经济形势复杂变化、保持我国经济平稳较快发展的重要前提。,12/3/18,https://weibo.com/5526155742/H5zke17da,5526155742,H5zke17da,4313270000000000.0,12/7/18,available,12/19/18,available,265.0,,patriotism,uncensored
391,为什么我们一些电影总比国内上映还晚呢其实不是英国上映晚，是斯旺西上映晚有一些电影干脆不在斯旺西上映，小地方没人权吗,12/4/18,https://weibo.com/6290547827/H5Iop3RJh,6290547827,H5Iop3RJh,4313620000000000.0,12/8/18,not available,12/16/18,not available,430.0,Permission Denied!,hr,censored
26506,【陈承新：特朗普政府挑起贸易战危害巨大】特朗普政府挑起贸易战，可能在小部分人中得到支持，但是对于大部分人而言着实不得人心。这场贸易争端从挑起到现在，已对美国带来巨大伤害，并对全球经贸秩序造成巨大影响。,11/1/18,https://weibo.com/5266843093/H0EJZa7h8,5266843093,H0EJZa7h8,4301570000000000.0,11/5/18,available,12/10/18,available,1632802.0,,trump,uncensored
24213,鰐鱼也流泪？美国白宫顾问Hassett：十分担心新兴市场，新兴市场正开始表现出一些压力。（CNBC）美国白宫顾问Hassett：特朗普尊重美联储的独立性，白宫也尊重美联储的独立性。（CNBC）,10/10/18,https://weibo.com/2293088093/GDiw12QfG,2293088093,GDiw12QfG,4293660000000000.0,10/14/18,available,12/2/18,available,7800.0,,trump,uncensored
502,华尔街日报周六（15日）报道，美国总统特朗普最快周一（17日）正式宣布向2000亿美元（2748亿新元）中国进口商品加征关税，但加征幅度将由原定的25%降至10%。,9/16/18,http://weibo.com/1738237830/GzDq9erpj,1738237830,GzDq9erpj,4284930000000000.0,9/19/18,not available,12/27/18,not available,136.0,Permission Denied!,trump,censored
876,每次到这个时候，就会莫名很温暖今天集中听到后排男生说不过什么洋节日不爱国巴拉巴拉我也超爱国也超爱圣诞阿可是今天晚上在市中心和黑鸭溜达都没有找见一棵圣诞树，据说是下了文件不让弄了其实小学五年级就知道圣诞老人的事实为了得到礼物就假装一直相信hhhhh每次平安夜睡前就想着要偷偷看圣诞老人塞礼物的全过程每次都是睡着了在心里的地位不亚于春节吧想我的圣诞老人啦要快点回家,12/24/18,https://weibo.com/5866593250/H8MeanKdF,5866593250,H8MeanKdF,4320920000000000.0,12/28/18,not available,12/28/18,not available,20.0,Permission Denied!,patriotism,censored
238,你国的优越性在这一层有了完美的体现，即可以认为草木愚夫与知识分子的意见是平等的，“你的博学和我的无知是同样优秀的”。观众可以诟谇演员，读者可以谩骂作者，科研人员可以被公论扳倒，伟大的运动员也可以被舆情摁在地上...功利的反智主义比民主跑得还要快。匿名者摆脱了身份对于立场的限制，指点和说教起来就更加的肆无忌惮。他们的标准之高，仿佛每个名人都要活成教人满意的楷模，否则就要被打成莠民。讥嘲、说教、诅咒，这又是什么爱沉默的群体的暴力狂欢。也许有一天，我们不再被允许发声，路还没走到尽头就折返到了另一个极端。我只是个小学生，我知道地球其实是不转的。,9/5/18,http://weibo.com/5487126584/GxYqKgVDf,5487126584,GxYqKgVDf,4280970000000000.0,9/8/18,not available,12/25/18,not available,1423.0,Permission Denied!,democracy,censored
26527,一条法令摧毁一个行业特朗普欲废除“出生公民权”阻止移民，美国月子中心产业瑟瑟发抖，仅中国太太年每年就可贡献40亿美元。,11/1/18,https://weibo.com/1410694223/H0HhDrVje,1410694223,H0HhDrVje,4301660000000000.0,11/5/18,available,12/10/18,available,772.0,,trump,uncensored
915,我也希望国家越来越好，但对于大大没有信心，最怕领导干部终身制，搞类似文化大革命的运动。不知但斌老师怎么看？也许这个问题有点敏感,10/23/18,https://weibo.com/1404321642/GFeZ35tnS,1404321642,GFeZ35tnS,4298290000000000.0,10/27/18,not available,12/24/18,not available,116.0,Permission Denied!,cr,censored
423,江疏影的大保剑视频真的看一次吐一次完整版被删就算了，用小号发的剪成仅对话加上马赛克还是被和谐加禁言,11/13/18,https://weibo.com/6070240534/H2wAz0EYo,6070240534,H2wAz0EYo,4306020000000000.0,11/18/18,not available,12/29/18,not available,200.0,Permission Denied!,propaganda,censored
36327,觉得现在网络上曝出的一些奇葩人奇葩事都是为了提供素材，让大家有料可喷。先是小喷，发现很爽很发泄；再是大喷，反正有的是人比我还会喷；再是狂喷，原来这么多人都一起喷；最后井喷，所有人沉浸在口水池里还觉得自己香喷喷。是不是每一个国家或民族在走向民主时都要经历这样的进程啊？——刷微博有感,9/20/18,https://weibo.com/1841061297/GAl4ItLLr,1841061297,GAl4ItLLr,4286610000000000.0,9/24/18,available,1/2/19,available,717.0,,democracy,uncensored
27152,美国总川普1日在密苏里州的造势大会上表示，中国有许多高官一边想要与美国开战，一边利用出生公民权，抢着到美国产子，他嘲讽道，很多高官一家子都是「外国人」，这些孕妇抢着来生产，甚至发展出赴美产子的「生育旅游业」，为的就是把一家人「连锁移民」到美国。,11/6/18,https://weibo.com/5240200822/H1xZWidOu,5240200822,H1xZWidOu,4303690000000000.0,11/10/18,available,12/11/18,available,196.0,,trump,uncensored
27893,担心成为公共负担部分美国华人放弃绿卡回中国-据美国《世界日报》报道，美国奥克兰亚健社董事蔡芸(WendyCai)11日表示，特朗普推出有关“公共负担”(PublicCharge)新拟定条例正在公众评论期，虽规定只针对绿卡申请者，且并未通过，但最近有至少四位持绿...O担心成为公共负担部分美国华人放弃绿卡回中国,11/14/18,https://weibo.com/1863357423/H2DNNEPNt,1863357423,H2DNNEPNt,4306300000000000.0,11/18/18,available,12/11/18,available,303.0,,trump,uncensored
6145,全国公安厅局长权威访谈河南省淅川县温彦朝故意伤害案是一起典型的打击报复冤假错案，《详见温彦朝的微博》建立问责机制，勇于担当，有法可依，有据可查，取信于民，公信于民，尊重人权，以人为本，不忘初心，在位谋政，树立政风，尽职尽责，接受监督，失职追责，依法依规，清廉为官。对制造打击报复冤假错案要排除干扰不留情面一查到底，树立以人民为中心的新风尚。,11/8/18,https://weibo.com/3138551137/H1OAcFNQn,3138551137,H1OAcFNQn,4304330000000000.0,11/12/18,available,12/1/18,available,1926.0,,hr,uncensored
7002,【他们越是针对华为，越能证明华为做对了】我们所有人都该“丢掉幻想，准备战斗”。他们所谓的民主、自由、人权、自由贸易，并不包括我们中国人和中国企业，你不甘于做一个下游外包商，不甘于做个廉价打工仔，不甘于吃他的残羹冷炙，希望能够独立自主，走（分享自O他们越是针对华为，越能证明华为做对了_观风察俗_察网,12/7/18,https://weibo.com/5036304944/H67Czr0vI,5036304944,H67Czr0vI,4314590000000000.0,12/11/18,available,12/22/18,available,381.0,,hr,uncensored
1280,咱们中国人！能不能都不要用，或者去购买苹果手机平板啊，为中国长点志气，让祖国繁荣昌盛，越来越强大，不被任何国家或者人，挑衅中国，欺辱中国！！！爱国人人都有责！,12/6/18,https://weibo.com/5332485497/H62ZvmvjZ,5332485497,H62ZvmvjZ,4314410000000000.0,12/11/18,available,12/22/18,available,126.0,,patriotism,uncensored
35460,【可怜的道教】我是党员，又是“共产主义佛教徒”，坚决支持打击宗教泛滥问题。前一段，似乎秦岭以南某地又拆城堭（关帝、土地）庙，老道长脑梗住院。信息太少，求助者不会网络与写作。没看懂。连六要素都不全。大意是清代的文物，文革都没拆，现在为了房地产拆了。而且以封建迷信之名。他们主要服务当地搬家、丧事，平时以医疗（有祝由，可能是打击的原因）为生，为什么要彻底赶尽杀绝？也没有商业化，道协他们那似乎人数不够，上一级道协不是一个派别，也不管。无语了。,12/16/18,https://weibo.com/2147458001/H7BF6wmeG,2147458001,H7BF6wmeG,4318130000000000.0,12/20/18,available,1/1/19,available,80399.0,,cr,uncensored
733,关于孟几点想说1.逮捕令发生8月份那时两国还处于试探敏感期10月份美股进行技术型熊市而G20过后中方表达了明确的90天内试图解决贸易争端那现在双方应处于短暂缓和或者调整期最起码特朗普是不希望马上进入恐慌性抛盘的所以也不会就此事施压大概率推特表达我不清楚这事下周一也大概率会可以保释然后又有了几十天的暂缓说不准一切都要看中方给出多大的诚意来解决2.就此事件过后今天准备入手华为手机去了....,12/7/18,https://weibo.com/3180923211/H6fh0e8z7,3180923211,H6fh0e8z7,4314890000000000.0,12/11/18,not available,12/16/18,not available,1436.0,Permission Denied!,trump,censored
19065,美国和加拿大政府不干预司法行动的说法难以成立，凸显孟晚舟案确实具有政治含义，也从侧面证明了中国政府为此对加拿大、美国的外交抗议和反制行动有其合理性。O分析：孟晚舟获保释舆论将促中国继续对加国施压,12/13/18,https://weibo.com/3744392484/H71Sw7ddx,3744392484,H71Sw7ddx,4316760000000000.0,12/17/18,available,12/28/18,available,100.0,,meng,uncensored
17237,讲几个问题：1.伊朗正在造核武器，世界上的国家，至少签了防止核武器扩散协议的国家都有责任防止核武器进一步扩散。而且，伊朗是个穆斯林国家……2.孟晚舟女士的国籍问题为什么有人这么关心？因为华为的营销一直绑在国家利益上，一个私营企业一直采用这样的方式营销，这个企业创始人女儿的国籍自然会被关注，不能说你需要“国家”的时候就绑定国家营销，你不需要的时候就一脚踹开吧？3.美国是不是在抑制中国科技的发展？有这个可能性，但我们也要注意到的是中国并没有掌握“核心科技”，这些“科技”依然受制于美国。如果美国想抑制中国科技的发展很简单，禁止高科技产品销售给中国，当然它没这么干可能还没找到合适的理由，也可能是中国市场太大。,12/7/18,https://weibo.com/1221547622/H6fQC8LUc,1221547622,H6fQC8LUc,4314910000000000.0,12/11/18,available,12/22/18,available,275.0,,meng,uncensored
553,川普的2000亿终于来了，川普的策略很明显，中间跟挤牙膏式的，一点一点挤，不断增加极限压力，扛不住就跪下。我们的应对策略不应该是就事论事，而是事先定好应对规则，比如，你征2000亿的10%，那我就征200亿的100%，保持关税额均等。从博弈论角度来讲，就跟两个狭路相逢的司机，路边是悬崖，一个司机很横，开足马力向你冲，嚣张的叫你让路，你能让吗？唯一的应对方式就是：放弃方向盘，对方加速，你也加速，对方减速你也减速。把选择权交给对方，而不是自己。不要经不起吓。,9/18/18,http://weibo.com/2479230611/GzT5Q8HcK,2479230611,GzT5Q8HcK,4285530000000000.0,9/22/18,not available,12/27/18,not available,56615.0,Permission Denied!,trump,censored
574,特朗普宣布加征关税对ZF不满的可以理解，哪个国家都有，支持贸易战的就不是很懂了，不知道支持的人中间有几个已经在国外找到工作的，中国真崩了，不知道他们中间有木有要失业的，不知道那个时候房价跌不跌还和他们有关系吗，还有问美国为啥不公布中国官员财产的，你逗谁，人家为啥要公布，人家是要挣中国的钱，又不是要帮中国人民解决问题,9/18/18,http://weibo.com/5059220387/GzV3MyGvS,5059220387,GzV3MyGvS,4285610000000000.0,9/22/18,not available,12/27/18,not available,54.0,Permission Denied!,trump,censored
33866,狗贼被封这个，不是文字狱，文革啥的。大家去看一下《国歌法》。播放的场合就不对。他是严肃了，但是弹幕啥的没有嘛。只能说以后主播注意歌单，还有某些粉丝完全是要狗贼死哇。,11/3/18,https://weibo.com/5037857870/H11afovo9,5037857870,H11afovo9,4302430000000000.0,11/7/18,available,1/2/19,available,124.0,,cr,uncensored
666,反思美中期选举，我的判断出错主要出在两个问题上，一是认为经济好美国人民得了实惠就都会投川普的票，现在看来要不就是美国人民得到的好处还不足以大到买川普的帐，要不就是很多人就是得了实惠还是很讨厌川普这样的政治家。第二点更重要，原先我说过“美国要乱”，是认为川普胜选后美国金融资本集团仍有很大势力，而两大势力的对决会搞乱美国政治，后来看“通俄门”的声势越来越小，川普的贸易战却越大越顺手，就以为美国金融资本先遭07危机打击，后又丢了政权，已经翻不起大浪了，现在看还真不是，能夺回众院就是还有巨大能量的体现。两院分割后美国的政治会怎么走？昨天民主党夺回众院后道指飙升550，但是美元指数却跌了，说明国际资本并没有跟进，而是美国金融资本的自拉自唱，美国金融资本要想恢复以往在金融全球化条件下动用安全、外交和军事手段驱赶国际资本单向流入美国，没有政权在手是做不到的，所以在未来美国金融资本的主要目标应该是争取两年后的大选胜利，它就会利用众院的优势处处给川普的政策制造阻力，让美国的实体振兴搞不出结果，此外，好的股市应该是金融资本重新掌权以后的事情，联储的紧缩政策不会转向，美股的大涨不会持续，而且还会继续推升利率，让美国的实体经济赚不到钱。贸易战是川普搞活实体经济的主要手段，民主党获得部分权利后会尽力阻止川普的贸易战升级，这对中国有利，可是川普的战略收缩也会因此受阻，而金融全球化就是美国的金融资本要把中国当成他们的韭菜地，所以我一直没想清楚，到底是美国产业资本还是金融资本掌权有利于中国？不管怎样，今后两年美国经济的大势应该是金融市场上不去，实体经济也被拉下来，两院割据的结果使美国爆发危机的可能性不是更小，而是更大了。川普可能干不成两届，但新上来的人面对的是比奥巴马和川普时代更大的一个烂摊子。看来美国还是“要乱”。,11/7/18,https://weibo.com/2858715142/H1HsAsQY4,2858715142,H1HsAsQY4,4304050000000000.0,11/11/18,not available,12/28/18,not available,42986.0,Permission Denied!,trump,censored
890,姨妈在念叨说…她家的母猫又生了一窝送不出去很愁我妹回了句，那还不赶紧搞下计划生育啊话说这只小白真的很有灵性有次我姨妈跟它说，再不抓老鼠就把你丢掉然后隔天小白就抓了一只放在了桌上,9/22/18,https://weibo.com/1616964884/GAyAr8Rkb,1616964884,GAyAr8Rkb,4287130000000000.0,9/27/18,available,12/28/18,not available,144.0,Permission Denied!,fp,censored
11817,台当局“不当党产处理委员会”（“党产会”）早前针对停止追征中国国民党8.6亿元新台币裁定所提出的抗告，6日遭当局“最高行政法院”驳回。“党产会”于2017年6月公布的相关调查称，国民党自1949年迁台以来，以转账拨用等方式取得并已转移给第三人的公有特种房屋及其基地，有458笔为“不当取得财产”，共获利约8.6亿元新台币。这一委员会因此作出行政处分，向国民党追征。此案件随后被移送至台当局“法务部行政执行署”台北分署执行，国民党多处土地陆续遭到查封。该党因不服处分向台北高等行政法院提出行政诉讼，声请停止执行。今年10月初，台北高等行政法院裁准停止执行，“党产会”表示不服并提出抗告。本月6日，“最高行政法院”最终认定，抗告无理，案件予以驳回，全案定谳。台法院依法享有独立审判权，不问政治颜色，不受政党干预，不然，被检方定罪起诉的马先生还能蹦得欢？早就被党除名了！,12/7/18,https://weibo.com/6140884310/H68a60AB3,6140884310,H68a60AB3,4314610000000000.0,12/11/18,available,12/22/18,available,3302.0,,china,uncensored
4690,依法治国。依法治国好，这是个浅显的、人人皆知的道理。但是否是依法治国，只要看两个主要的特征就可以知道。哪两个，一是看特权是否得到了遏制，二看人权是否得到了尊重。特权往往是人治社会的主要特征，为官者可以随心所欲，拥有种种特权，凌驾于法律和人民之上；而人权却得不到基本的尊重，必须视官员的眼色行事.....,8/31/18,http://weibo.com/6205269136/Gx8Q37H28,6205269136,Gx8Q37H28,,9/3/18,available,11/29/18,available,23.0,,hr,uncensored
