idx,content,pubdate,url,uid,pid,mid,testdate,status,retestdate,status_2,followers,error,topic,class,controversial,cap
6060,关注的朋友提醒我想想女权是什么我的结论挺悲观的根本就没有女权这回事（看看这个词现在被污蔑成什么样了你搞女性解放男女平权人家认为你要造反啊）只能跟着国家的步伐讲人民的基本权利事实上人权平权这两个词都很陌生的如今我们国家维稳和经济是首要的不管上位者还是下位者都没有把女人这占近一半的人口当作什么弱势群体政治几乎没有话语权经济绝对弱势文化更不用说了哪里来的权。。在这里打出一个heforshe的旗号看看能有啥用我看还不如那首人渣该杀来得反应大我国女性地位主要来自于建国初期坚定的社会主义道路之后逐渐的退化主要也是顶层路线问题女性越来越没有那么“重要”那么“有用”之前看到有说对比国外我们当初女性解放来得太易了所以那么多人不懂得珍惜我觉得有些道理这是另外一回事了当没有上面支持没有东风可借的时候怎么办靠我们每个自己前几十年相对的平等已经是巨大的遗产相信以后会有更多优秀的女性在各方面发光每个人一小束光黑暗就少一点希望就多一点人家要欺负你的时候也要看你好不好惹欺负到你头上还要为对方叫好的恕我不懂我们没有皇位要继承但属于我们的我们要拿过来另外不说用女权这词好不好这个翻译的词看起来很有攻击性在男权社会里谈男权的对立面人家不会想到换个女字有什么好处只会觉得你想要“另一个男权”所以男女有别在什么地方啊朋友们理论上要消解落后价值体系建立先进价值体系实践上自爱自强战略远大战术灵活我们是社会主义接班人,11/5/18,https://weibo.com/1849812735/H1iDkz4Al,1849812735,H1iDkz4Al,4303100000000000.0,11/9/18,available,12/1/18,available,90.0,,hr,uncensored,0.7692307692307693,0.07692307692307693
665,美国中期选举的结果简单说一下，特朗普所在的共和党守住了参议院的多数席位，而另一边的民主党获得了众议院的多数席位。我猜部分网友看了有些懵逼，我简洁讲讲参议院和众议院的区别吧。众议院是按人口来的，人口多的州在众议院席位里就多，众议院一共有435席，每2年全部换选一次。如果只有众议院，一些人口少的州可能会受欺负，被多数人的民主强暴，所以老美那里还有参议院。参议院是一个州2席，人多人少都是2席，50个州就是100席。任期是6年，但并不是6年到了一口气换光，而是每2年换1/3，滚动更新。所以众议院有点像咱们的人民代表大会，数量多，代表全国各地基层群众；参议院有点像咱们的中央zz局委员，人比较少，负责高层设计。众议院负责提案，参议院负责审核通过不通过，但对提案本身不能修改。这样一说大家明白了么，特朗普的党在更高层的参议院那里赢了，但是在代表广大民意的众议院那里输了，可能是因为他老喷女权、喷移民，得罪了基层的一些美国人吧。原油期货股票配资2北京·望京soho,11/7/18,https://weibo.com/6493572005/H1G1i6DsF,6493572005,H1G1i6DsF,4304000000000000.0,11/11/18,not available,12/28/18,not available,12243.0,Permission Denied!,trump,censored,0.6153846153846154,0.15384615384615385
23039,特朗普今日推文翻译。川普推特少只有两条，聊聊卡瓦诺。关注我的微博收听彼岸的声音。第一条推文：卡瓦诺法官向美国人民证明了我为何要提名他。他的证词有力、诚实且精彩。民主党人的虚假调查和坑害很无耻，只是在拖延、阻挠和抵制。参议员务必投票通过。特朗普昨天一整天下来，只发了这么一条推特。按照过往经验，这是在忙着憋大招，相信未来一段时间会有不止一个贸易协定破土而出。既然特朗普昨日单独提到卡瓦诺，不如今天就来简单聊一聊。卡瓦诺是特朗普任期内提名的第二位大法官，属于保守派。美国总统是任期制，但最高法院大法官确实终身制。一旦上任，除非遇到自动退休或被国会弹劾并证明其有罪，否则可以一直当到死。美国宪法规定“总统有权提名，并经咨询参议院和取得其同意后，任命最高法院大法官”。一般来说，最高法院大法官从被提名到最终上任的时间周期是11周。但从今年7月9日特朗普正式宣布提名算起，时间已经超出常规范围。目前，卡瓦诺的上任就卡在参议院的投票环节。民主党竭力想要将表决环节推迟到11月的中期选举之后，于是接连搞出了几起有关卡瓦诺的性侵事件，费尽心思拖延时间。民主党这招已经不新鲜了，早在特朗普参加大选后期，民主党就利用各路媒体集中曝光特朗普所谓的“多年前的性侵行为”。但事实证明，这一套行不通，美国人民厌倦了这种无耻的政治斗争。经历过这一切的特朗普，对此还安慰卡瓦诺：“别受那些人的影响，你现在所经历的事情，我在华盛顿每天都要经历。”在我看来，民主党此举不但不能阻止卡瓦诺上任，还会对中期选举造成负面影响，有点“搬起石头砸自己的脚”的感觉。,9/28/18,https://weibo.com/1656278342/GBtO6vmkF,1656278342,GBtO6vmkF,4289330000000000.0,10/2/18,available,12/1/18,available,107217.0,,trump,uncensored,0.38461538461538464,0.15384615384615385
436,早上的视频被河蟹了（其实已经打码了），有很多人私信我还没有看，让再发一遍吧，好吧，如果这次再不过审我也没办法了……微博视频,12/20/18,https://weibo.com/5979495016/H88Ch7TpY,5979495016,H88Ch7TpY,4319400000000000.0,12/24/18,not available,12/24/18,not available,414405.0,Permission Denied!,propaganda,censored,0.23076923076923078,0.0
479,彭博：据知情人士透露，尽管与中国的新一轮贸易谈判正在重启，特朗普在周四仍然指示助手继续对中国产品征收约2000亿美元的关税，由于政府考虑根据公众意见中提出的担忧进行修订，新一轮关税的宣布或被推迟。,9/15/18,http://weibo.com/2215287227/Gzr1WAdp1,2215287227,Gzr1WAdp1,4284450000000000.0,9/18/18,not available,12/27/18,not available,12478.0,Permission Denied!,trump,censored,0.15384615384615385,0.07692307692307693
38194,一字之变，气象大不同——天津变“督导”为“监督”民主生活会见闻————头条——中央纪委国家监委网站O一字之变，气象大不同,11/13/18,https://weibo.com/1247751373/H2AINdn1k,1247751373,H2AINdn1k,4306180000000000.0,11/17/18,available,11/29/18,available,171804.0,,democracy,uncensored,0.07692307692307693,0.07692307692307693
457,"美国总统特朗普在空军一号上说，美国准备对价值2670亿美元的中国商品加征关税。在他发表此番言论之前，有关对另外2000亿美元中国商品征收关税的评论的最后期限已经过去。我们谈论的2000亿美元可能很快就会发生，这取决于他们的遭遇，""特朗普说，""我不想这么说，但在这之后，如果我愿意的话，还有另外的2670亿美元在短暂通知后可实施。""",9/8/18,http://weibo.com/6064346144/GypaVzolI,6064346144,GypaVzolI,4282000000000000.0,9/11/18,not available,12/26/18,not available,1150.0,Permission Denied!,trump,censored,0.5384615384615384,0.15384615384615385
36567,【弗朗西斯·福山：亨廷顿的思想遗产】不仅民主国家的数量下降了，也发生了重要的质变。像俄罗斯和中国这样的大国已经变得更自信强势。同时，在美国和欧元区经历了08年金融危机之后，现有的自由民主国家正在丧失其吸引力，民粹主义正威胁着其政治体制的自由主义支柱。O弗朗西斯·福山：亨廷顿的思想遗产|社会科学报,9/27/18,https://weibo.com/2027715947/GBgLue1gS,2027715947,GBgLue1gS,4288830000000000.0,10/1/18,available,11/27/18,available,135216.0,,democracy,uncensored,0.3076923076923077,0.07692307692307693
653,传统媒体预测，保住了自己的颜面，美国的民主，比想象的还要成熟。尽管川普政绩不错，但制衡却是必须有的。保住参议院不是成绩，而丢了众议院，就是失败。中期选举的结果，倒不见得是民意测验，而反应是民众对政府的担心。没有中国人那种对强人的崇拜，美国就是美国。,11/7/18,https://weibo.com/1707683373/H1ATtsgW1,1707683373,H1ATtsgW1,4303800000000000.0,11/11/18,not available,12/28/18,not available,1153472.0,Permission Denied!,trump,censored,0.23076923076923078,0.07692307692307693
603,特朗普经常聊股市，如果我们老大出来给A股打气站台，估计A股要全体涨停吧。,10/8/18,https://weibo.com/1690898540/GD0s8CehC,1690898540,GD0s8CehC,4292970000000000.0,10/12/18,not available,12/27/18,not available,111202.0,Permission Denied!,trump,censored,0.5384615384615384,0.0
63,看了谈判细节，结论：1、不是贸易战结束，是缓期90天，90天里大家谈，谈不好再打；2、立刻进口美国农产品；3、然后进口能工业能源产品；4、中国这些进口是谈判的前提。5、谈判谈知识产权和对外开放，估计这两个会让步，因为已经看到动作了。6、后面难度在于媒体了，如果做了让步然后在文字上还要看起来是胜利，这个很考验水平；7、结论：天都在帮红梯子。,12/1/18,https://weibo.com/1403025472/H5lqholTW,1403025472,H5lqholTW,4312740000000000.0,12/5/18,not available,12/16/18,not available,393625.0,Permission Denied!,china,censored,0.5384615384615384,0.0
757,伤敌一千，自伤八百。特朗普疯狂打压中国，苹果跌40%就是最合理的自伤结果。中美贸易战只有双输，没有赢家。,12/23/18,https://weibo.com/1044790403/H8GuTwnjz,1044790403,H8GuTwnjz,4320700000000000.0,12/27/18,not available,12/27/18,not available,4734.0,Permission Denied!,trump,censored,0.38461538461538464,0.0
878,当代大学生爱国现状微博视频歌唱祖国,12/25/18,https://weibo.com/5567254880/H8S2n3iDe,5567254880,H8S2n3iDe,4321140000000000.0,12/29/18,not available,12/30/18,not available,47.0,Permission Denied!,patriotism,censored,0.23076923076923078,0.07692307692307693
39927,【卯金刀新闻评论：据说印度是世界上最大的民主国家，但是所有人不分地位共用同一个厕所会打破厕所与阶级的规则。】印度人上厕所为什么不带纸（分享自）O印度人上厕所为什么不带纸（分享自）,12/16/18,https://weibo.com/1574550891/H7wOk29Jb,1574550891,H7wOk29Jb,4317940000000000.0,12/20/18,available,1/1/19,available,447.0,,democracy,uncensored,0.46153846153846156,0.0
478,市场又在传言2000亿关税的最新消息：在向中国发出谈判邀请的同时，川普助手又指示对2000亿美元商品加征关税，让人怀疑其谈判诚意，难道是应付国内舆论的档箭牌还是逼迫中国让步的心理战？我感觉这不过又是川普敲诈的套路而已，这一轮的毛衣战不会轻易打响，中国经济总体平稳、稳中向好的态势没有改变，我们有底气不怕，我们已经做好了准备，只是希望消息早点出来。,9/15/18,http://weibo.com/1278226564/GzqGE7PQD,1278226564,GzqGE7PQD,4284440000000000.0,9/18/18,not available,12/27/18,not available,142965.0,Permission Denied!,trump,censored,0.3076923076923077,0.0
20347,蒋劲夫被再次逮捕孟晚舟被加拿大扣留中国逮捕了第三个加拿大人等等无论出于什么总之名人出国要小心啊,12/19/18,https://weibo.com/1447924777/H7YlpE8j8,1447924777,H7YlpE8j8,4319000000000000.0,12/23/18,available,1/4/19,available,20997.0,,meng,uncensored,0.6153846153846154,0.0
313,有人说香港让人们看到华人怎么搞现代市场经济，台湾让人们看到华人怎么搞现代民主政治。有韩国瑜这样的政治人物出现，能讲出这样清醒的话，倒让我看到了华人搞民主政治的进步。,11/25/18,https://weibo.com/2858715142/H4pJV9097,2858715142,H4pJV9097,4310520000000000.0,11/29/18,not available,12/15/18,not available,42986.0,Permission Denied!,democracy,censored,0.5384615384615384,0.07692307692307693
115,中国驻加拿大大使：孟晚舟事件是美国有预谋的政治追杀！O中国驻加拿大大使：孟晚舟事件是美国有预谋的政治追杀！,12/13/18,https://weibo.com/1403497553/H79JuhpUz,1403497553,H79JuhpUz,4317060000000000.0,12/17/18,not available,12/20/18,not available,1846487.0,Permission Denied!,china,censored,0.46153846153846156,0.07692307692307693
40731,重庆公交的悲剧十年前就以微电影的形式警示后人了，但无奈天朝上国这种能量总是被河蟹L【微电影】八月十五（2006）,11/4/18,https://weibo.com/2493345391/H1eaBmGEl,2493345391,H1eaBmGEl,4302930000000000.0,11/8/18,available,11/28/18,available,608.0,,propaganda,uncensored,0.5384615384615384,0.07692307692307693
160,2019年我向总理说句话许静警方通报十三行坠楼事件请总理关注一下广东十三行许静买通黑社会杀人事件，我们一样都是平民百姓，没有强大的背景和后台撑腰，但我为生在中国而骄傲，因为我们都坚信自己的国家一定会带给我们安定与快乐，扫黑除恶不是一个虚幻的泡沫，人人都有生存的权力，即使他再渺小……此次事都希望能够彻查，给受害者家属及广大群众一个真相，也希望当我们遭遇任何不公时，我们的国家始终可以还我们一个公道，而不是任由权势金钱而所诱惑颠倒是非一手遮天！！希望我们国家正义真的能够存在，不要让我们这些百姓寒了心，感谢,12/20/18,https://weibo.com/2564321645/H8a1oq8aS,2564321645,H8a1oq8aS,4319450000000000.0,12/24/18,not available,12/25/18,not available,500.0,Permission Denied!,china,censored,0.6923076923076923,0.07692307692307693
765,『重磅!法庭挤爆!孟晚舟出庭昂首挺胸面带微笑被控欺诈最高刑期30年!』O重磅!法庭挤爆!孟晚舟出庭昂首挺胸面带微笑被控欺诈最高刑期30年!,12/7/18,https://weibo.com/3271932503/H6etvAgHz,3271932503,H6etvAgHz,4314860000000000.0,12/11/18,not available,12/17/18,not available,7874.0,Permission Denied!,meng,censored,0.5384615384615384,0.23076923076923078
8565,"社会问题不如交给社会解决，就像市场的问题交给市场一样。她目睹过八零年代最基层的计生工作，即便是围追堵截又如何？生不生孩子最多是家庭的事，再具体点是夫妻的事，横加干涉终归会打乱秩序。在计生统计中有两项主要指标叫作“自然生育率和”计划生育率“，两相比较得出的生育率是”超生率“。""",12/20/18,https://weibo.com/1182576747/H8dTEaHNx,1182576747,H8dTEaHNx,4319600000000000.0,12/24/18,available,1/4/19,available,884.0,,fp,uncensored,0.38461538461538464,0.07692307692307693
470,今天因为因美国总统特朗普继续发话导致今天又一次暴跌上证指数收在2681.64中小创继续新低，昨天已经说了军工股已经涨过不建议介入还有说的雄安基建早盘的青龙管业，韩建河山，冀东装备都已经高开所以这里正好高抛也没有介入的必要，所以这段时间比较适合尾盘介入前期超跌股有反弹就跑的行情比较让人难把握行情，不过我说了这里只局限于反弹，现在的市场只要有一点风吹草动就会暴跌，暴跌以后如何妖股就会横空出世就三大妖股，一号德新交运，乐视网，外加中虹股份只要这三股一拉必须要接着暴跌什么时候妖股不涨，说明游资和机构有大标的，最近市场就是这样高位只要是我前期说的不买次新股不追高这波应该不会有太大亏损，今年的次新股是不能碰的进去就是给活埋的命市值低的业绩好的股你拿着筑底kdj与macd向上的都在这波行情中没跌反涨的也是的。今天这个暴跌在周六日不知道gjd会不会有什么消息了，不过应该这里会有所信息来提供一些支持因为韭菜割多了总会种的这就是现在的行情最近9.18日天风证券上市，消息对人福医药有所影响因为人福医药有13％股份这里也是今天没大跌的原因不排除机构拉升一波.还有最近的，油化类个股回调应该还是有机会的油价比较还在上涨。现在是中长线股票就高抛低吸短线就买前期强势回调板块依旧走好的，军工最近应该还会回调次新股不暴跌不介意介入，今天的次新跌的比较深创业板的一些远期次新股可以购入，近期次新股不介意介入因为主力多半是出货。,9/14/18,http://weibo.com/2315081933/GzjITbCB7,2315081933,GzjITbCB7,4284170000000000.0,9/17/18,available,12/27/18,not available,71.0,Permission Denied!,trump,censored,0.38461538461538464,0.0
251,没法一人一票、人治大于法治国家的人民，却寄希望于所谓的自由市场经济来实现民主和法制，昏聩至此，与虎谋皮！,9/23/18,https://weibo.com/6142707406/GAImurFk0,6142707406,GAImurFk0,4287500000000000.0,9/27/18,not available,12/25/18,not available,153.0,Permission Denied!,democracy,censored,0.6153846153846154,0.15384615384615385
581,川普施压一次，中国股市暴跌一次，川普得到正反馈，认为贸易战效果出来了，中国要崩溃了，于是，就继续加码，股市又大跌，效果显著，川普信心膨胀，如果中国股市每次施压都是新高，川普就肯定对自己的手段，策略充满怀疑，那么，他就不会噬无忌惮做下去，因为，只有股市反应最敏感，经济反应实在慢太多。所以，狙击川普的最佳策略其实是让大A不停涨！,9/22/18,https://weibo.com/1394379401/GAAkEiQPR,1394379401,GAAkEiQPR,4287190000000000.0,9/26/18,not available,12/27/18,not available,707244.0,Permission Denied!,trump,censored,0.5384615384615384,0.0
7585,许静这就是所谓的人权平等，对比社会主义核心价值观，是不是很讽刺,12/19/18,https://weibo.com/5550274560/H7XLbj9mP,5550274560,H7XLbj9mP,4318980000000000.0,12/23/18,available,1/4/19,available,91.0,,hr,uncensored,0.6153846153846154,0.07692307692307693
13381,前加拿大外交官被拘约200年前拿破仑说过：中国是一头沉睡的狮子，当这头睡狮醒来时，世界都会为之发抖。作为一个中国人想说：我们不是在崛起，是在复兴！复兴！我们正在重新拿回曾经原本就属于我们的王冠而已。我的祖国不仅是崛起的醒狮，更是王者归来！,12/11/18,https://weibo.com/5131550832/H6PCbnecM,5131550832,H6PCbnecM,4316280000000000.0,12/15/18,available,12/26/18,available,105.0,,china,uncensored,0.3076923076923077,0.07692307692307693
712,汽车零部件板块出现异动，其中今飞凯达、中原内配、蠡湖股份、浙江世宝、联诚精密、迪生力等均出现直线涨停。主要是消息面上，贸易摩擦出现缓和，要知道此前2000亿清单中，其中汽车产品涉及金额就就达116亿美金。而特朗普发布推特称，中国同意降低及移除美国出口中国汽车的关税。这些对汽车零部件板块有着明显的提振作用，盘中多加留意，相关个股参考岱美股份。,12/3/18,https://weibo.com/3282453922/H5vM9CiN8,3282453922,H5vM9CiN8,4313140000000000.0,12/7/18,not available,12/16/18,not available,706075.0,Permission Denied!,trump,censored,0.23076923076923078,0.0
9866,【宪法宣传周启动近十万名律师向宪法宣誓】12月2日，正值首个“宪法宣传周”开始之际，司法部部长傅政华今天在内蒙古自治区呼和浩特市出席律师集体宣誓仪式并担任监誓人。司法部部长担任律师宣誓仪式的监誓人，这在新中国历史上尚属首次。当天，全国各地400多个城市都组织开展了律师集体宣誓活动，近十万名律师参加了集体宣誓，以实际行动为“宪法宣传周”活动开好头、起好步。O宪法宣传周启动近十万名律师向宪法宣誓,12/2/18,https://weibo.com/3618543435/H5t4gmlag,3618543435,H5t4gmlag,4313030000000000.0,12/6/18,available,12/19/18,available,2977.0,,china,uncensored,0.3076923076923077,0.0
17436,我最担心的就是，因为孟晚舟被捕这件事，中美贸易战谈崩，中美走到全面对抗的道路上，这个是中了美方的下怀。目前这个阶段，无论是经济、贸易战还是军事上，中国能忍就忍，该让步就让步，不要走到和美国全面对抗的道路上，这对中国改革开放的大局会造成致命影响。,12/8/18,https://weibo.com/1657996683/H6hOrg7EN,1657996683,H6hOrg7EN,4314980000000000.0,12/12/18,available,12/23/18,available,8242.0,,meng,uncensored,0.5384615384615384,0.0
25787,外媒：特朗普关税反噬美企盈利增长大幅放缓2018/10/248:06:52新浪美股讯北京时间24日消息，据路透社报道，在今年年初的强劲开局之后，美国企业的盈利增长正在放缓，全球贸易紧张局势不断升级，开始拖累从卡特彼勒到福特汽车等一系列公司。虽然从目前已发布的财报来看，美国上市公司三季度利润增长仍平均高达22%，但Refinitiv的数据显示，标普500指数中盈利超过市场预期的公司数量只有一季度的近一半。随着利率上升（这使得债券更具吸引力），盈利增长放缓正在侵蚀投资者信心，并导致周二全球股市大幅下挫。奥本海默基金（OppenheimerFunds）股票分析师泰利-莱格尔（TallyLeger）表示：“贸易紧张局势正逐渐加剧，影响着市场的基本面。由于贸易关税，我们正面临美元走强、油价上涨和利率上升等不利因素。”美国总统特朗普一再吹嘘他任职期间的美股上涨，但据美国中期国会选举仅两周之际，市场动荡出现在了一个不合时宜的时刻。特朗普专注于全球贸易政策，试图重振美国制造业。但全球最大建筑设备制造商卡特彼勒在周二美股开盘前表示，特朗普的钢铁进口关税，加上运费的上涨，使其最近一个季度损失约4000万美元。该公司股票周二收盘大跌7.6%.CFRA研究公司驻纽约首席投资策略师萨姆-斯托沃尔（SamStovall）表示：“贸易紧张确实对企业利润造成了压力，我们可能已看到了利润增长的见顶。”因此，高市场估值可能意味着投资者不愿意为一家公司的收益付出那么多代价，他表示。根据Refinitiv的数据，截至周一，标普500指数的远期市盈率为16.2倍，低于1月22日达到的2018年峰值18.5。与此同时，根据TrimTabsInvestmentResearch的数据，美国公司今年将回购超过1万亿美元的股票，而较低的估值可能会吸引他们回购更多股票。去年12月底，共和党控制的美国国会通过了1.5万亿美元的减税计划，提振了煤气今年较早时的盈利，并鼓励企业将现金汇回海外，但分析人士表示，新的进口关税带来的成本正在抵消减税的影响。在将关税视作负面因素的公司中，3M的股价周二大跌4.4%，此前该公司发布的数据显示，三季度销售额不及预期，并创下两年来最大降幅，而且由于关税成本上升，该公司还下调了盈利预期。福特汽车公司预计将于周三发布三季度财报，该公司9月底表示，钢铁关税已使其损失了10亿美元的利润。根据Refinitiv的数据，标普500指数成份股公司的盈利增长在今年一季度达到了26.6%的高峰。目前为止，美企三季度盈利增长率平均为22.1%，而由于2018年减税措施造成的基数影响，明年二季度的盈利增长预计将下降至9%。与此同时，美元走强和利率上升也使人们对美企盈利增长前景感到担忧。EdwardJones的投资策略师凯特-沃恩（KateWarne）表示，其他大公司的盈利预期下降可能会加速美股的抛售。来源:和讯网,10/24/18,https://weibo.com/5149049967/GFpLgvnZQ,5149049967,GFpLgvnZQ,4298700000000000.0,10/29/18,available,12/3/18,available,100.0,,trump,uncensored,0.38461538461538464,0.07692307692307693
14538,一起旅行去旅行太湖位于长江三角洲的南缘，古称震泽、具区，又名五湖、笠泽，是中国五大淡水湖之一，横跨江、浙两省，北临无锡，南濒湖州，西依宜兴，东近苏州。太湖湖泊面积2427.8平方公里，水域面积为2338.1平方公里，湖岸线全长393.2公里。微博视频,12/14/18,https://weibo.com/2935568055/H7iiQo5lZ,2935568055,H7iiQo5lZ,4317390000000000.0,12/18/18,available,12/29/18,available,73224.0,,china,uncensored,0.15384615384615385,0.0
39453,教育本来应该是促进民主、平等的重要途径，但实际上教育复制了原有的社会关系，再现了社会的不平等。这属于【】A.正向功能B.负向功能C.显性功能D.隐性功能,12/7/18,https://weibo.com/6125285187/H6anLhw39,6125285187,H6anLhw39,4314700000000000.0,12/11/18,available,12/22/18,available,700.0,,democracy,uncensored,0.23076923076923078,0.0
19436,要闻摘要：中国驻加拿大大使卢沙野在加《环球邮报》发表题为《我们不希望看到加拿大走上背离公平正义的道路》的署名文章，称孟晚舟被无端拘押事件不是简单的司法案件，而是有预谋的政治行动，是美国动用国家权力对一家中国高科技企业的政治追杀；卢大使还表示，“加拿大本来在广大中国人民心目中有着很好的国家形象，但加方此次做法让中国人民寒心。”,12/13/18,https://weibo.com/1419086502/H79qsoHQD,1419086502,H79qsoHQD,4317050000000000.0,12/17/18,available,12/28/18,available,852.0,,meng,uncensored,0.46153846153846156,0.07692307692307693
26857,美国最近两年对金融监管及财政政策倾向宽松，就算民主党成为两院多数党，我们也认为此趋势变化不大，毕竟特朗普可以动用否决权。与此同时，不论哪个政党在国会占优，美联储、联邦存款保险公司、货币监理署三大银行业监管体系会继续推进改革。,11/4/18,https://weibo.com/1407531435/H1ek9isD4,1407531435,H1ek9isD4,4302930000000000.0,11/8/18,available,12/10/18,available,2235.0,,trump,uncensored,0.15384615384615385,0.0
490,美国和中国已经相互对总值500亿美元的商品加征关税，此外特朗普总统还威胁要再对总值2670亿美元的中国产品加征关税。中国美国商会和上海美国商会星期四公布的对430多家的问卷调查也显示，关税对美国企业的负面影响是“明显且深远的”，很多公司利润减少、成本增加，超过三成的受访企业正在离开中国。此外，摩根大通的一项最新研究报告指出，如果贸易战升级到美国对对价值2000亿美元的中国产品加征关税，中国失业将激增至550万。,9/15/18,http://weibo.com/1407531435/Gzv15kHkE,1407531435,Gzv15kHkE,4284610000000000.0,9/18/18,not available,12/27/18,not available,2235.0,Permission Denied!,trump,censored,0.23076923076923078,0.0
207,现在也是好玩，围观评论个明星八卦，脑残粉就出来跳脚不是扬言要告我，就是翻我关注列表看有哪些我关注的明星，拉出来给我扣帽子上升我爱豆一起骂。我身上最大俩个属性我帮你们找。1.女的2.中国还没被剥夺政治权利终生的合法公民。来骂我啊。,12/23/18,https://weibo.com/1882086877/H8B1tslTE,1882086877,H8B1tslTE,4320490000000000.0,12/27/18,not available,12/27/18,not available,1553.0,Permission Denied!,china,censored,0.5384615384615384,0.0
37459,和平合作时代终结：中国能充当领导者吗？人们对民主制度的信仰逐渐削弱，各国本土主义情绪日益蔓延，由传统西方高收入国家主导的世界秩序正在改变。,10/22/18,https://weibo.com/1415874581/GFcecx53V,1415874581,GFcecx53V,4298180000000000.0,10/26/18,available,11/29/18,available,12552.0,,democracy,uncensored,0.46153846153846156,0.0
18576,孟晚舟一边擦泪一边微笑孟晚舟1000万加元获得保释！当庭落泪。华为回应：“我们的CFO孟晚舟女士近期在被加拿大当局代表美国政府暂时扣留之后，今天法庭做出判决，同意保释。我们相信加拿大和美国的法律体系后续会给出公正的结论。正如我们一直强调的，华为遵守业务所在国的所有适用法律法规，包括联合国、美国和欧盟适用的出口管制和制裁法律法规。我们期待美国和加拿大政府能及时、公正的结束这一事件。”,12/12/18,https://weibo.com/3159832950/H6Ta9cEHt,3159832950,H6Ta9cEHt,4316420000000000.0,12/16/18,available,12/27/18,available,309711.0,,meng,uncensored,0.6153846153846154,0.07692307692307693
234,蒋劲夫和刘强东的事件可以看的出中国一部分人到底有多恶臭，而且蒋劲夫这个瓜居然能吃跨年也是出乎意料！不知情的人看事件标题和评论诶嘿还以为是这俩青春大男孩受啥委屈了呢！某些营销博主在刘雨绮离婚事件里说诶呀男女平等啊，女的不能对男的动手动刀的了，男的就算骗了女的也不能动手，好嘛到了蒋劲夫这，把女的打得鼻青脸肿的还一堆人说下手太轻，还为他找借口说什么是女的先骗的他的！这他妈双标的太严重了吧！说到底中国有挺大一部分人还是维屌论！现在看看印度，人家都快赶上我们了，一堆人还在微博自嗨中国女性地位高。在中国在某些方面来说欺负女性和同性恋了不用付出什么代价，某种意义上来说也算是一种天堂吧！,12/30/18,https://weibo.com/1947795333/H9GT9wkfZ,1947795333,H9GT9wkfZ,4323100000000000.0,1/3/19,not available,1/3/19,not available,89.0,Permission Denied!,china,censored,0.9230769230769231,0.0
29288,g20G20阿根廷峰会美国的军舰又往台湾开很明显是要给我们国家压力特朗普一直要我们做出改变自己却不变变自己那恶心的嘴脸中国不是被吓大的原则性问题绝不让步！OG20雪上加霜，应做好最差准备！,11/29/18,https://weibo.com/2000379633/H4WATeXYi,2000379633,H4WATeXYi,4311790000000000.0,12/3/18,available,12/18/18,available,12850.0,,trump,uncensored,0.38461538461538464,0.0
501,路边社称，川普最早将于17日宣布，对约2000亿美元中国商品加征关税。新关税的税率可能约10%，如不达目的将会提高到25%。,9/16/18,http://weibo.com/1362642233/GzDcP02UB,1362642233,GzDcP02UB,4284920000000000.0,9/19/18,not available,12/27/18,not available,2223.0,Permission Denied!,trump,censored,0.46153846153846156,0.07692307692307693
256,我想那谁让你上局域网也是有原因的，有对比就会有伤害，你不去看那些什么民主平等你就不会觉得自己是只待宰的猪，也不会天天上网喊魔幻，我看那谁有大智慧,9/26/18,https://weibo.com/5520139580/GB8r6ecM6,5520139580,GB8r6ecM6,4288510000000000.0,9/30/18,available,12/25/18,not available,20.0,Permission Denied!,democracy,censored,0.38461538461538464,0.0
927,《XX周刊》第87期内容如下：专题|文革式政审，何以卷土重来？1．红拂：政审你大爷2．蔡慎坤：高考“政审”之说为何引发喧哗？3．葛剑雄：政审，名为“坚持政治方向，贯彻阶级路线”，实质伤天害理的事4．李夏恩：不予录取：高考政审的诞生5．刘胜军：高考记忆：邓小平删掉的这四个字价值万亿,11/16/18,https://weibo.com/3180086671/H2X7w17QA,3180086671,H2X7w17QA,4307040000000000.0,11/20/18,not available,12/12/18,not available,264016.0,Permission Denied!,cr,censored,0.5384615384615384,0.0
62,【搞了几个月，这不还是中国以前说的吗？现在还不是美国主动回来了？至于所谓强迫技术转让，根本不存在啊！技术与市场的合作是全球惯例，哪有强迫，都是为了共同利益各自拿出自己资源而已。所谓“强迫转让”，完全是不懂商业的美国极右保守主义坐而论道意淫出来的，美国企业界根本没提出来啊！未来无非是强调一下“不准强迫技术转让”，那企业对外合作就改成：谁拿技术我就和谁合作！仅此而已嘛！】中美就经贸问题达成共识主要有三点：一、双方同意暂不加征关税，谋求在未来90天内达成协议，如果到时候不能达成协议，美国将继续讲10%的关税提高到25%，中国也将反击。二、中国将同意从美国购买大量农业、能源、工业和其他产品，以减少两国之间的贸易不平衡，但暂时还没有达成任何具体协议。三、立即开始就强迫技术转让、知识产权保护、非关税壁垒、网络入侵和网络盗窃、服务和农业方面的结构性变化进行谈判。,12/1/18,https://weibo.com/1298535315/H5leAh65H,1298535315,H5leAh65H,4312730000000000.0,12/5/18,not available,12/16/18,not available,2944142.0,Permission Denied!,china,censored,0.38461538461538464,0.0
